མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,92,3,《པེ་》《སྣར་》,བས་ཏེ།,,
,,93,4,《པེ་》《སྣར་》,12,,
,,94,5,《པེ་》《སྣར་》,དྷརྨཱ།,,
,,95,6,《པེ་》《སྣར་》,mཞེས།,,
,,96,7,《པེ་》《སྣར་》,པོའི།,,
,,97,8,《པེ་》《སྣར་》,གྱི།,
,,98,9,《པེ་》《སྣར་》,བལྟོས།,
,,99,10,《པེ་》《སྣར་》,13,
,,100,11,《པེ་》《སྣར་》,སྲིད་སྣ།,
,1298,101,1,《པེ་》《སྣར་》,mལ།,
,,102,2,《པེ་》《སྣར་》,སྦྱིན།,
,,103,3,《པེ་》《སྣར་》,ནཱ།,
,,104,4,《པེ་》《སྣར་》,བློ་ཡིས།,
,,105,5,《པེ་》《སྣར་》,བསླུ།,
,,106,6,《པེ་》《སྣར་》,14,
,,107,7,《པེ་》《སྣར་》,བཟང་།,
,,108,8,《པེ་》《སྣར་》,སླངས་ཏེ། ཨུ་རྒྱན།,
,,109,9,《པེ་》《སྣར་》,ཡེངས།,
,,110,10,《པེ་》《སྣར་》,པར།,
,,111,11,《པེ་》《སྣར་》,15,
,1299,112,1,《པེ་》《སྣར་》,བསྒོམ།,
,,113,2,《པེ་》《སྣར་》,ལནྡ།,
,,114,3,《པེ་》《སྣར་》,བཅོམས་སོ།,
,,115,4,《པེ་》《སྣར་》,pལ།,
,,116,5,《པེ་》《སྣར་》,འཕུང་།,
,,117,6,《པེ་》《སྣར་》,མཐོང་།,
,,118,7,《པེ་》《སྣར་》,བསྒོམས།,
,,119,8,《པེ་》《སྣར་》,སུ།,
,,120,9,《པེ་》《སྣར་》,སྐྱོན།,
,,121,10,《པེ་》《སྣར་》,p།དེའི་འགྲེལ་པ།,
,1300,122,1,《པེ་》《སྣར་》,ནཱ།,
