མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102,3,《པེ་》《སྣར་》,pསློབ་དཔོན་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པ་དབུ་མའི་རྩ་བའི་འགྲེལ་པ་ལས་འཇིགས་མེད་ལས།
,,103,4,《པེ་》《སྣར་》,རྟག
,,104,5,《པེ་》,mཔ།
,98,105,1,《པེ་》《སྣར་》,བ་མེད།
,,106,2,《པེ་》《སྣར་》,pབྱ་བ།
,,107,3,《པེ་》,mབ།
,,108,4,《པེ་》《སྣར་》,mཡང་།
,,109,5,《པེ་》《སྣར་》,བསྒོམ།
,99,110,1,《པེ་》《སྣར་》,གྲུམ་བོ།
,,111,2,《པེ་》《སྣར་》,གྱུར།
,,112,3,《པེ་》《སྣར་》,པོ།
,,113,4,《པེ་》《སྣར་》,རྟེན།
,,114,5,《པེ་》《སྣར་》,ད།
,100,115,1,《པེ་》《སྣར་》,ཉིད།
,,116,2,《པེ་》《སྣར་》,མི།
,,117,3,《པེ་》《སྣར་》,འགྲོ་པོ།
,,118,4,《པེ་》《སྣར་》,འགྲོའོ།
,,119,5,《པེ་》《སྣར་》,བ།
,,120,6,《པེ་》《སྣར་》,འདི།
,,121,7,《པེ་》《སྣར་》,གྱུར།
,101,122,1,《པེ་》《སྣར་》,ལྟར།
,,123,2,《པེ་》《སྣར་》,mགང་།
,,124,3,《པེ་》,ལ་ཡང་།,《སྣར་》,ཡང་།
,,125,4,《སྣར་》,དགོམ།
,,126,5,《པེ་》《སྣར་》,པ།
,102,127,1,《པེ་》《སྣར་》,དེ།
,,128,2,《པེ་》《སྣར་》,ལས།
,,129,3,《སྣར་》,ནས།
,,130,4,《པེ་》《སྣར་》,མི།
,,131,5,《པེ་》《སྣར་》,ད།
,,132,6,《པེ་》《སྣར་》,བསམས།
,103,133,1,《པེ་》《སྣར་》,དང་།
,,134,2,《པེ་》,བརྟག་ན།,《སྣར་》,བརྟག་པ།
,,135,3,《པེ་》《སྣར་》,པ།
,,136,4,《པེ་》《སྣར་》,pདེ།
,104,137,1,《པེ་》《སྣར་》,ལ།
