མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,835,9,《པེ་》《སྣར་》,གྱི།,,,,,,
,,836,10,《པེ་》《སྣར་》,ག,,,,,,
,581,837,1,《པེ་》《སྣར་》,སླར།,,,,,,
,,838,2,《པེ་》《སྣར་》,ཅི།,,,,,,
,,839,3,《པེ་》《སྣར་》,སྣོད།,,,,,,
,,840,4,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,841,5,《པེ་》《སྣར་》,རྟགས།,,,,,,
,,842,6,《པེ་》《སྣར་》,ན།,,,,,,
,582,843,1,《པེ་》《སྣར་》,བཅད།,,,,,,
,,844,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,845,3,《པེ་》《སྣར་》,བར།,,,,,,
,,846,4,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,847,5,《པེ་》《སྣར་》,བརྟན།,,,,,,
,583,848,1,《པེ་》《སྣར་》,བསལ།,,,,,,
,,849,2,《པེ་》《སྣར་》,ལས།,,,,,,
,,850,3,《པེ་》《སྣར་》,དག,,,,,,
,,851,4,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,852,5,《པེ་》《སྣར་》,ནི།,,,,,,
,,853,6,《པེ་》《སྣར་》,འདོད་དེ།,,,,,,
,,854,7,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,855,8,《པེ་》《སྣར་》,འགེགས།,,,,,,
,,856,9,《པེ་》,འགལ་ཏེ་དེའི།,《སྣར་》,གལ་ཏེ་དེའི།,,,,,
,,857,10,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,858,11,《པེ་》《སྣར་》,བའང་།,,,,,,
,584,859,1,《པེ་》《སྣར་》《ཅོ་》,མི་འདོད་དཔྱད།,,,,,,
,,860,2,《པེ་》《སྣར་》,pམིན།,,,,,,
,,861,3,《པེ་》《སྣར་》,བགག,,,,,,
,,862,4,《པེ་》,འགྱུར།,《སྣར་》,འབྱུང་།,,,,,
,,863,5,《པེ་》《སྣར་》,མིན།,,,,,,
,,864,6,《པེ་》,འགོག་རྗེས་དཔོག,《སྣར་》,འགག་རྗེས་དཔོག,,,,,
,,865,7,《པེ་》《སྣར་》,དེར།,,,,,,
,,866,8,《པེ་》,གྲུབ་པ་མ་གྲུབ།,《སྣར་》,སྒྲུབ་པ་གྲུབ།,,,,,
,,867,9,《པེ་》《སྣར་》,བསྒྲུབས།,,,,,,
,585,868,1,《པེ་》《སྣར་》,ནི།,,,,,,
,,869,2,《སྣར་》《ཅོ་》,དེ།,,,,,,
,,870,3,《པེ་》《སྣར་》,ལས།,,,,,,
,,871,4,《པེ་》《སྣར་》,མེད་ཕྱིར།,,,,,,
,,872,5,《པེ་》《སྣར་》,དེ།,,,,,,
,,873,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,874,7,《པེ་》《སྣར་》,ལས།,,,,,,
,586,875,1,《པེ་》《སྣར་》,ཞེས།,,,,,,
,,876,2,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,877,3,《པེ་》《སྣར་》,མཉན།,《ཅོ་》,ཉེན།,,,,,
,,878,4,《སྣར་》,ཡིན།,,,,,,
,,879,5,《སྣར་》,སུན།,,,,,,
,,880,6,《སྣར་》,མི།,,,,,,
,,881,7,《པེ་》《སྣར་》,དེར།,,,,,,
,587,882,1,《པེ་》《སྣར་》,བྱའི།,,,,,,
,,883,2,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,884,3,《པེ་》,བསག,,,,,,
,,885,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,886,5,《པེ་》《སྣར་》,སྨྲ།,,,,,,
,,887,6,《པེ་》《སྣར་》,མིན།,,,,,,
,,888,7,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,889,8,《པེ་》,བརྟེན།,,,,,,
,588,890,1,《པེ་》《སྣར་》,ཕྱོགས།,,,,,,
,,891,2,《པེ་》《སྣར་》,འདི།,,,,,,
,,892,3,《པེ་》《སྣར་》,འདི།,,,,,,
,,893,4,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,894,5,《པེ་》《སྣར་》,པ།,,,,,,
,,895,6,《པེ་》《སྣར་》,གྲུབ།,,,,,,
,,896,7,《པེ་》《སྣར་》,བུའི།,,,,,,
,,897,8,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,898,9,《པེ་》《སྣར་》,སོགས་བཞིན།,,,,,,
,,899,10,《པེ་》《སྣར་》,བཅལ།,,,,,,
,,900,11,《པེ་》《སྣར་》,ལྗིད།,,,,,,
,,901,12,《པེ་》《སྣར་》,ཡི།,,,,,,
,,902,13,《པེ་》《སྣར་》,གོངས།,,,,,,
,,903,14,《པེ་》《སྣར་》,ཉིད།,,,,,,
,,904,15,《པེ་》《སྣར་》,ལྗིད།,,,,,,
,,905,16,《པེ་》《སྣར་》,ལྗིད།,,,,,,
,589,906,1,《པེ་》《སྣར་》,ལྗིད།,,,,,,
,,907,2,《པེ་》《སྣར་》,ཇི།,,,,,,
,,908,3,《པེ་》《སྣར་》,ཚིགས།,,,,,,
,,909,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,910,5,《པེ་》《སྣར་》,ཡི།,,,,,,
,,911,6,《པེ་》《སྣར་》,ན།,,,,,,
,,912,7,《པེ་》《སྣར་》,ཡིན།,,,,,,
,590,913,1,《པེ་》《སྣར་》,ལ་མེད་ནའང་།,,,,,,
,,914,2,《པེ་》《སྣར་》,ནི།,,,,,,
,,915,3,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,916,4,《པེ་》《སྣར་》,མིན།,,,,,,
,,917,5,《པེ་》《སྣར་》,ཤེས།,,,,,,
,,918,6,《པེ་》《སྣར་》,པའི།,,,,,,
,,919,7,《པེ་》《སྣར་》,ན།,,,,,,
,591,920,1,《པེ་》《སྣར་》,ཇི།,,,,,,
,,921,2,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,922,3,《པེ་》《སྣར་》,འདིར།,,,,,,
,,923,4,《པེ་》《སྣར་》,གཞག,,,,,,
,,924,5,《པེ་》《སྣར་》,ཕྱིར།,,,,,,
,,925,6,《པེ་》《སྣར་》,བོང་།,,,,,,
,,926,7,《པེ་》《སྣར་》,དང་།,,,,,,
,,927,8,《པེ་》《སྣར་》,དང་།,,,,,,
,,928,9,《པེ་》《སྣར་》,དང་།,,,,,,
,,929,10,《པེ་》《སྣར་》,ངག,,,,,,
,,930,11,《པེ་》《སྣར་》,བྱ།,,,,,,
,,931,12,《པེ་》《སྣར་》,ཞེས།,,,,,,
,,932,13,《པེ་》《སྣར་》,ཟླའོ།,,,,,,
,,933,14,《པེ་》《སྣར་》,པའི།,,,,,,
,,934,15,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,592,935,1,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,936,2,《པེ་》《སྣར་》,བཟློག,,,,,,
,,937,3,《པེ་》《སྣར་》,བརྩོད།,,,,,,
,,938,4,《པེ་》《སྣར་》,གྲུབ།,,,,,,
,,939,5,《པེ་》《སྣར་》,བཙལ།,,,,,,
,,940,6,《པེ་》《སྣར་》,པ།,,,,,,
,,941,7,《པེ་》《སྣར་》,བུ།,,,,,,
,,942,8,《སྣར་》,དོན།,,,,,,
,,943,9,《པེ་》《སྣར་》,འདིར།,,,,,,
,,944,10,《པེ་》《སྣར་》,པའང་།,,,,,,
,,945,11,《པེ་》《སྣར་》,འདི་རབ་ཏུ།,,,,,,
,593,946,1,《པེ་》《སྣར་》,ཟློག,,,,,,
,,947,2,《པེ་》《སྣར་》,པ།,,,,,,
,,948,3,《པེ་》《སྣར་》,mསྲོག་སོགས་དག་ནི་ལྡོག་འགྱུར་ན། །,,,,,,
,,949,4,《པེ་》《སྣར་》,པ།,,,,,,
,,950,5,《པེ་》《སྣར་》,pཡོད་མེད་ཉིད་ནི་རྟོགས་པར་འགྱུར།།,,,,,,
,,951,6,《པེ་》《སྣར་》,སྲོག,,,,,,
,,952,7,《པེ་》《སྣར་》,པ།,,,,,,
,,953,8,《སྣར་》,རྟོགས།,,,,,,
,,954,9,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,955,10,《སྣར་》,ལས།,,,,,,
,,956,11,《པེ་》《སྣར་》,པའི།,,,,,,
,594,957,1,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,958,2,《པེ་》《སྣར་》,ལ།,,,,,,
,,959,3,《པེ་》《སྣར་》,མིན།,,,,,,
,,960,4,《པེ་》《སྣར་》,ལ།,,,,,,
,,961,5,《པེ་》《སྣར་》,འགྲུབ།,,,,,,
,,962,6,《པེ་》《སྣར་》,བལྟོས།,,,,,,
,,963,7,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,964,8,《པེ་》《སྣར་》,མིན།,,,,,,
,,965,9,《པེ་》《སྣར་》,པ།,,,,,,
,,966,10,《པེ་》《སྣར་》,ལ།,,,,,,
,,967,11,《པེ་》《སྣར་》,ལ།,,,,,,
,,968,12,《པེ་》《སྣར་》,འདི།,,,,,,
,,969,13,《པེ་》《སྣར་》,འཐོབ།,,,,,,
,,970,14,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,595,971,1,《པེ་》《སྣར་》,ན།,,,,,,
,,972,2,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,973,3,《པེ་》《སྣར་》,བསྒྲུབས།,,,,,,
,,974,4,《པེ་》《སྣར་》,བཀག,,,,,,
,,975,5,《སྣར་》,གིས།,,,,,,
,,976,6,《པེ་》《སྣར་》,གྲུབ།,,,,,,
,,977,7,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,978,8,《པེ་》《སྣར་》,པས། ཐོགས།,,,,,,
,,979,9,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,980,10,《པེ་》《སྣར་》,འགྲེལ་པ་འགའ།,,,,,,
,,981,11,《པེ་》《སྣར་》,བར།,,,,,,
,596,982,1,《པེ་》《སྣར་》,མཚན།,,,,,,
,,983,2,《པེ་》《སྣར་》,དེ་ནི།,,,,,,
,,984,3,《པེ་》《སྣར་》,བཟློག,,,,,,
,,985,4,《པེ་》《སྣར་》,པ།,,,,,,
,,986,5,《སྣར་》,ཡིན།,,,,,,
,,987,6,《སྣར་》,གིས།,,,,,,
,,988,7,《པེ་》《སྣར་》,མེད།,,,,,,
,,989,8,《སྣར་》,pཔ།,,,,,,
,,990,9,《པེ་》《སྣར་》,པ།,,,,,,
,,991,10,《པེ་》《སྣར་》,པས་འབྱུང་།,,,,,,
,597,992,1,《པེ་》《སྣར་》,ཕྱིར།,,,,,,
,,993,2,《སྣར་》,མེར།,,,,,,
,,994,3,《པེ་》《སྣར་》,ན།,,,,,,
,,995,4,《པེ་》《སྣར་》,ན།,,,,,,
,,996,5,《པེ་》《སྣར་》,རྟོག,,,,,,
,,997,6,《པེ་》《སྣར་》,ལ།,,,,,,
,,998,7,《པེ་》,ལ།,,,,,,
,598,999,1,《པེ་》,གྲུབ།,,,,,,
,,1000,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1001,3,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,1002,4,《པེ་》《སྣར་》,mའདི་ནི་ཐ་དད་བློ་རྒྱུ་ཡིན།།,,,,,,
,599,1003,1,《པེ་》《སྣར་》,འགྲུབ།,,,,,,
,,1004,2,《པེ་》《སྣར་》,བཞིན།,,,,,,
,,1005,3,《པེ་》《སྣར་》,རྣམས།,,,,,,
,,1006,4,《པེ་》《སྣར་》,པར།,,,,,,
,,1007,5,《པེ་》《སྣར་》,པར།,,,,,,
,,1008,6,《པེ་》《སྣར་》,པར་སྒྲུབ།,,,,,,
,,1009,7,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,1010,8,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,1011,9,《པེ་》《སྣར་》,སྐྱེས།,,,,,,
,,1012,10,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,1013,11,《པེ་》《སྣར་》,བཞིན།,,,,,,
,,1014,12,《པེ་》《སྣར་》,ནི།,,,,,,
,,1015,13,《སྣར་》,འདོད།,,,,,,
,,1016,14,《པེ་》《སྣར་》,ཡི།,,,,,,
,600,1017,1,《པེ་》《སྣར་》,ཉིན།,,,,,,
,,1018,2,《སྣར་》,གྱིས།,,,,,,
,,1019,3,《པེ་》《སྣར་》,mའདི་ནི།,,,,,,
,,1020,4,《པེ་》《སྣར་》,པ།,,,,,,
,,1021,5,《པེ་》,ཤྲི་ཤཱནྟི།,《སྣར་》,ཤྲཱི་ཤཱནྟི།,,,,,
,,1022,6,《པེ་》《སྣར་》,ཙ་བ་དགེ་བའི།,,,,,,
,,1023,7,《པེ་》《སྣར་》,pཡང་པཎྜི་ཏ་སྐལ་ལྡན་རྒྱལ་པོ་དང་། དགེ་སློང་བློ་ལྡན་ཤེས་རབ་ཀྱིས་ཅུང་ཟད་བཅོས།,,,,,,
,,1024,8,《པེ་》《སྣར་》,དགྱེས།,,,,,,
,601,1025,1,《པེ་》《སྣར་》,པས། ,,,,,,
,,1026,2,《པེ་》《སྣར་》,ལྡེའི།,,,,,,
,,1027,3,《སྣར་》,ཅན།   །ཉན་པོའི།,,,,,,
,,1028,4,《པེ་》《སྣར་》,འབེལ།,,,,,,
,,1029,5,《པེ་》《སྣར་》,བའི།,,,,,,
,,1030,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1031,7,《པེ་》《སྣར་》,ཙ།,,,,,,
,,1032,8,《པེ་》《སྣར་》,པ།,,,,,,
,,1033,9,《པེ་》《སྣར་》,pཆོས་ཀྱི་གྲགས་པའི་གསུང་རབ་དྲི་མ་མེད། །རིགས་པའི་མཐར་ཐུག་ཚད་མ་རྣམ་འགྲེལ་འདི། །སྒྲ་དོན་ཇི་བཞིན་བློ་ཡིས་ལེགས་རྟོགས་ནས།  །སྟོན་པ་གངས་ཅན་འདི་ནི་ཁོ་བོ་ཙམ།།,,,,,,
