མཚན་བྱང་། ,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,362,11,《པེ་》《སྣར་》,འབྲུ།,,,,,,
,124,363,1,《པེ་》《སྣར་》,mལ།,,,,,,
,,364,2,《པེ་》《སྣར་》,དཔྱད།,,,,,,
,,365,3,《པེ་》《སྣར་》,བས།,,,,,,
,,366,4,《པེ་》《སྣར་》,pན།,,,,,,
,,367,5,《པེ་》《སྣར་》,འབྲུག་གི།,,,,,,
,,368,6,《པེ་》《སྣར་》,mཐམས་ཅད།,,,,,,
,,369,7,《པེ་》《སྣར་》,mདག,,,,,,
,125,370,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,371,2,《པེ་》《སྣར་》,འགག,,,,,,
,,372,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,,373,4,《པེ་》《སྣར་》,pནམ།,,,,,,
,126,374,1,《པེ་》《སྣར་》,mསེམས།,,,,,,
,,375,2,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,376,3,《པེ་》《སྣར་》,mམི་གནོད་པ་དང་།,,,,,,
,,377,4,《པེ་》《སྣར་》,པ།,,,,,,
,,378,5,《པེ་》《སྣར་》,གི།,,,,,,
,,379,6,《པེ་》《སྣར་》,ན།,,,,,,
,127,380,1,《པེ་》《སྣར་》,གང་།,,,,,,
,,381,2,《པེ་》《སྣར་》,གི།,,,,,,
,,382,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,383,4,《པེ་》《སྣར་》,ན།,,,,,,
,,384,5,《པེ་》《སྣར་》,mས།,,,,,,
,,385,6,《པེ་》《སྣར་》,ན།,,,,,,
,,386,7,《པེ་》《སྣར་》,ལ།,,,,,,
,,387,8,《པེ་》《སྣར་》,པ།,,,,,,
,,388,9,《པེ་》《སྣར་》,ནི།,,,,,,
,,389,10,《སྣར་》,mལ།,,,,,,
,,390,11,《པེ་》《སྣར་》,mདེ་ལྟར།,,,,,,
,,391,12,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,128,392,1,《པེ་》《སྣར་》,ན།,,,,,,
,,393,2,《པེ་》《སྣར་》,གི།,,,,,,
,,394,3,《པེ་》《སྣར་》,pགི།,,,,,,
,129,395,1,《པེ་》《སྣར་》,སྣ་མ།,,,,,,
,,396,2,《པེ་》《སྣར་》《ཅོ་》,mགི།,,,,,,
,,397,3,《པེ་》《སྣར་》,པ་ཡིན།,,,,,,
,,398,4,《པེ་》《སྣར་》,mདེ་ཉིད་ཀྱི་ཕྱིར།,,,,,,
,,399,5,《སྣར་》,མ།,,,,,,
,,400,6,《པེ་》《སྣར་》,བཅོ།,,,,,,
,130,401,1,《པེ་》《སྣར་》,ཤེས་ཕྱིས་ཡི།,,,,,,
,,402,2,《པེ་》《སྣར་》,གི།,,,,,,
,,403,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,404,4,《སྣར་》,mནོ།,,,,,,
,,405,5,《པེ་》《སྣར་》,mམ།,,,,,,
,131,406,1,《པེ་》《སྣར་》,mགི་གོ་རིམས།,,,,,,
,,407,2,《པེ་》《སྣར་》,འཇུག,,,,,,
