མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,124,4,《པེ་》《སྣར་》,འཁོར།,,,,,,
,,125,5,《པེ་》,འཁར།,,,,,,
,,126,6,《པེ་》,གྲུབ།,,,,,,
,,127,7,《པེ་》《སྣར་》,pཔ།,,,,,,
,,128,8,《པེ་》,བསིལ།,,,,,,
,,129,9,《པེ་》《སྣར་》,པར།,,,,,,
,478,130,1,《པེ་》《སྣར་》,བྲལ།,,,,,,
,,131,2,《སྣར་》,pརྟག་ཏུ།,,,,,,
,,132,3,《སྣར་》,ཐུགས།,,,,,,
,,133,4,《པེ་》《སྣར་》,པ།,,,,,,
,,134,5,《སྣར་》,ནས།,,,,,,
,,135,6,《སྣར་》,mམཛུབ་མོ་གཉིས།,,,,,,
,479,136,1,《པེ་》,ཀྱི་མཐུས་བརྩམས་པ།,《སྣར་》,ཀྱི་མཐུས་བརྩམས་པས།,,,,,
,,137,2,《པེ་》,དྷ་ར་ནི་མཎྜ་ལཱ་མིན་ན་ཎ་ཌ་ལཱ་ཡེ་ཨཱ་ཧྱེ་ཧི་ས་རམ།,《སྣར་》,དྷརྨཱ་མཎྡ་ལཱ་ཡ་ཨེ་ཧྱེ་ཧི་སརྦ།,,,,,
,,138,3,《པེ་》,གཅད་ཅིང་།,,,,,,
,,139,4,《སྣར་》,སོ། །,,,,,,
,,140,5,《སྣར་》,mགི།,,,,,,
,,141,6,《སྣར་》,དྲིའོ།,,,,,,
,,142,7,《སྣར་》,mདུ།,,,,,,
,,143,8,《པེ་》《སྣར་》,གཟུངས།,,,,,,
,480,144,1,《པེ་》《སྣར་》,དབབ་པོ།,,,,,,
,,145,2,《པེ་》,མ་ཆད།,,,,,,
,,146,3,《སྣར་》,ཀྱི།,,,,,,
,,147,4,《པེ་》,mབརྒྱ།,,,,,,
,,148,5,《སྣར་》,mལ།,,,,,,
,,149,6,《པེ་》,pནི།,,,,,,
,,150,7,《སྣར་》,pཅི།,,,,,,
,,151,8,《སྣར་》,mཀྱིས།,,,,,,
,,152,9,《པེ་》,གྲྭ།,《སྣར་》,གྲུབ།,,,,,
,,153,10,《པེ་》《སྣར་》,བསམས།,,,,,,
,481,154,1,《པེ་》《སྣར་》,བགྱིད།,,,,,,
,,155,2,《པེ་》《སྣར་》,ལ།,,,,,,
,,156,3,《སྣར་》,mཔ།,,,,,,
,,157,4,《པེ་》,བསྒྱུར།,,,,,,
,,158,5,《པེ་》《སྣར་》,བརླབས།,,,,,,
,,159,6,《པེ་》《སྣར་》,གསོལ།,,,,,,
,482,160,1,《པེ་》,སིད་དྷི་མེ་པྲ་ཡཚྪ།,,,,,,
,,161,2,《པེ་》,mཿ།,,,,,,
,,162,3,《པེ་》,mཿ།,,,,,,
,,163,4,《པེ་》《སྣར་》,བན།,,,,,,
,,164,5,《པེ་》,ཨཿ།,《སྣར་》,ཨཱ།,,,,,
,,165,6,《པེ་》,mཔ།,,,,,,
,,166,7,《པེ་》《སྣར་》,པ་ཡིས།,,,,,,
,,167,8,《པེ་》,ལས།,,,,,,
,,168,9,《པེ་》《སྣར་》,ནས།,,,,,,
,,169,10,《པེ་》《སྣར་》,ནས།,,,,,,
,,170,11,《པེ་》,རི་དག་དང་། གསད།,《སྣར་》,ནི་རི་དྭགས་དང་། གསད།,,,,,
,,171,12,《པེ་》《སྣར་》,ཀུན།,,,,,,
,,172,13,《པེ་》《སྣར་》,རིགས།,,,,,,
,483,173,1,《པེ་》,མཛོད།། །།,,,,,,
,,174,2,《སྣར་》,རྗེ།,,,,,,
,,175,3,《སྣར་》,mགྱིས།,,,,,,
,,176,4,《པེ་》,mལ།,,,,,,
,,177,5,《པེ་》,mཏུ།,,,,,,
,,178,6,《སྣར་》,དྲཱི་པ།,,,,,,
,,179,7,《པེ་》,ལོཙྪ།,《སྣར་》,ལོ་ཙ།,,,,,
,,180,8,《པེ་》,pཨ་ཏི་ཤ་སྐྱེས་བུ་ཆེན་པོས་ལྷ་བཙུན་པ་བྱང་ཆུབ་འོད་ཟེར་འབྲོམ་སྟོན་པ་དང་རྣལ་འབྱོར་པ་ཤེས་རབ་རྡོ་རྗེ། སུམ་ལ་གསུངས་པའོ། །འབྲོམ་སྟོན་པས་ཀྱང་རིན་པོ་ཆེ་དང་། དེས་བྱ་ཡུལ་བ་ལ་གསུངས། འཛམ་བུ་གླིང་གི་སྒྲུབ་ཐབས་གཅིག་ལ་འདི་ཟབ་གསུང་ངོ་། །ཇོ་བོས་བོད་དུ་ལོ་བཅུ་བཞི་བཞུགས་ཏེ། བདུན་ཅུ་རྩ་བདུན་ལ་འདས་སོ། །སྟོན་པས་ལོ་བཅུ་གསུམ་བསྟེན། རྣལ་འབྱོར་པ་དང་དགོན་པ་པ་གཉིས་ཀྱིས་དགུ། རྣལ་འབྱོར་པ་ཤེས་རབ་རྡོ་རྗེ་དང་། ཕྱག་པ་ཁྲི་མཆོག་ཕྱག་དར་སྟོན་པ་གསུམ་གྱིས་ལོ་ལྔ་ལྔའོ། །དགེ་ཤེས་གསང་ཕུ་བས་ལོ་བཅུ་བསྟེན་ནོ།། །།,,,,,,
