མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,64,9,《པེ་》,ནུ་བར་འགྱུར།,
,,65,10,《པེ་》,mཅད།,
,,66,11,《པེ་》,སྤྱོད།,
,,67,12,《པེ་》,pནི།,
,,68,13,《སྣར་》,པའི།,
,437,69,1,《པེ་》,དོན་དུ་སྤྱོད།,《སྣར་》,དུ་དོན་དཔྱོད།
,,70,2,《པེ་》,གྱི་རླབ་ཀྱི་གཞན་གྱི།,《སྣར་》,གྱིས་བརླབས་ཀྱིས་གཞན་གྱིས།
,,71,3,《སྣར་》,དེས།,
,,72,4,《པེ་》《སྣར་》,བུ།,
,,73,5,《སྣར་》,བཞི།,
,,74,6,《པེ་》,དེ་ནི་བྱིན་གྱིས་རླབས་ཀྱིས།,《སྣར་》,དེ་ནི་བྱིན་གྱིས་བརླབས་ཀྱི།
,,75,7,《པེ་》《སྣར་》,སྲུང་།,
,,76,8,《སྣར་》,པས།,
,,77,9,《སྣར་》,pམོང་།,
,438,78,1,《པེ་》《སྣར་》,འཇར་བ།,
,,79,2,《པེ་》,པར་སྨྲ་བ།,《སྣར་》,པ་སྨྲ་བ།
,,80,3,《སྣར་》,ཞེས།,
,,81,4,《སྣར་》,མི།,
,,82,5,《སྣར་》,ཀྱི།,《པེ་》,རློབ།
,,83,6,《པེ་》,པོ།,
,,84,7,《པེ་》《སྣར་》,།། །།,
,439,85,1,《པེ་》,དངོས་གཞི་ལ་བབ་སྟེ།,《སྣར་》,ཏེ།
,,86,2,《པེ་》,བསྟན།,
,,87,3,《སྣར་》,བཙལ།,
,,88,4,《པེ་》《སྣར་》,ནཱ།,
,,89,5,《པེ་》,mཆེན་པོ།,
,,90,6,《པེ་》,གྱིས་རློབ།,《སྣར་》,གྱི་བརླབ།
,,91,7,《པེ་》,pཡ།,
,,92,8,《སྣར་》,mབར་དུ།,
,,93,9,《པེ་》,རློབ།,
,,94,10,《པེ་》,pཡ།,
,,95,11,《པེ་》,པའི།,
,,96,12,《པེ་》《སྣར་》,ཕུ་ལུ།,
,,97,13,《པེ་》《སྣར་》,ཕུ་ལུ།,
,,98,14,《པེ་》,ཉྩན།,
,,99,15,《པེ་》,ཀྱིས།,
,,100,16,《པེ་》《སྣར་》,ཀ,
,,101,17,《པེ་》,ཨརཱ་ཨ།,《སྣར་》,ཨཱརྱ་ཨ།
,,102,18,《པེ་》,མན་ཏ་ཀ་དང་། ནི་ལ་དན་དྷ་དང་། ཧ་ཡ་འགྲི་བ་དང་། ཏ་ཀི་ར་ཙ་དང་། ཨ་མོ་ཀ་པ་ཤ་དང་།,
,,103,19,《པེ་》,ཀི་ལི་ཀི་ལཱ།,
,,104,20,《པེ་》《སྣར་》,རཱ།,
,,105,21,《པེ་》,སྐྱེད།,
,440,106,1,《པེ་》,ཉྩ་ནཱ་ཡ།,
,,107,2,《པེ་》,ཀུནྡྷ།,
,,108,3,《པེ་》,མ་མ།,
,,109,4,《པེ་》,སྐྱེད་པའི།,
,,110,5,《པེ་》,བརླབས་བྱ་བའོ།,《སྣར་》,བརླབ་བྱའོ།
,,111,6,《པེ་》,ཏ་བཛྲ་ནཱཾ།,
,,112,7,《པེ་》,བཛྲཱ་ཀཱ་ཛྭཱ་ལ།,
,,113,8,《པེ་》,སྐུར།,
,,114,9,《པེ་》《སྣར་》,བྱ་བ།,
,,115,10,《པེ་》,བཙལ།,
,,116,11,《པེ་》,ཚིནྦྷ་ཚིནྡྷའི།,
,,117,12,《པེ་》,ཀུནྡྷ།,《སྣར་》,ཀུནྜ།
,,118,13,《པེ་》,mལ།,
,,119,14,《པེ་》,ཏེ།,
,,120,15,《པེ་》,རློབ།,《སྣར་》,བརླབ།
,,121,16,《པེ་》《སྣར་》,བརླབས།,
,,122,17,《པེ་》《སྣར་》,།། །།,
,,123,18,《པེ་》,སྒྲུབས།,
,441,124,1,《པེ་》,གྱིས།,
,,125,2,《སྣར་》,གྱུར།,
,,126,3,《སྣར་》,མ།,
,,127,4,《པེ་》,བཞན།,
,,128,5,《སྣར་》,གྱི།,
,,129,6,《སྣར་》,ཀྱི་བསྟན།,
,,130,7,《པེ་》,པ།,
,,131,8,《པེ་》,མངལ་ལས་བྱུང་བའི། བྱ་བའི་བར་གྱིས།,《སྣར་》,མངལ་ལས་བྱུང་བའི་བར་གྱི།
,,132,9,《པེ་》,བཀྲུས།,
,442,133,1,《པེ་》,ཡིས་ནས། བཙང་།,《སྣར་》,ཡིས་ནས་གཙང་།
,,134,2,《སྣར་》,གྱི།,
,,135,3,《པེ་》《སྣར་》,དུར་བ།,
,,136,4,《པེ་》《སྣར་》,ཆུ་ཡིས།,
,,137,5,《པེ་》,mརམ།,
,,138,6,《པེ་》《སྣར་》,ཏོ།,
,,139,7,《སྣར་》,བྱའི།,
,,140,8,《པེ་》,mཟད།,
,,141,9,《སྣར་》,འཕངས།,
,443,142,1,《པེ་》,ཀྱི།,
,,143,2,《པེ་》《སྣར་》,གིས།,
,,144,3,《པེ་》,མངལ།,
,,145,4,《པེ་》,mཡང་།,
,,146,5,《པེ་》,ཞེས་པ།,
,,147,6,《པེ་》,pཔ།,
,,148,7,《པེ་》,ནི།,
,,149,8,《པེ་》,བཟད་པའི།,《སྣར་》,ཟད་པའི།
,,150,9,《སྣར་》,mཅེས།,
,,151,10,《པེ་》,འདི།,
,444,152,1,《པེ་》《སྣར་》,།།,
,,153,2,《པེ་》,ལོཙྪ།,《སྣར་》,ལོ་ཙ།
,,154,3,《སྣར་》,པ།,
