མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒྲ་མདོ། རེ།,1037,2,1,《པེ་》《སྣར་》,རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ་སདྷི་བྷ་དྲས་མཛད་པ།,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,389,19,《པེ་》《སྣར་》,ཝཾ་སཽ་ཧེ་ཏསྠི་ཝཾ་སཿ།།  །།པུམྲས།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,390,20,《པེ་》《སྣར་》,པུམྲ་སའི་ཨ་སུངྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,391,21,《པེ་》,སུཊ་ལ་ལ་ཨུག་ཏའོ།,《སྣར་》,སཊྭ་ལ་ལ་ཨུག་ཏའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,392,22,《སྣར་》,ནུམྲའིའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,393,23,《པེ་》《སྣར་》,ཧཏྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,394,24,《པེ་》《སྣར་》,རོའོ་ཡམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,395,25,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,396,26,《པེ་》《སྣར་》,མཱཾ་པུ་མཱཾ་སཽ་པུ་མཱཾ་སཿཔུ་མཱཾ་སཾ་པུ་མཱཾ་སཽ།།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,397,27,《པེ་》《སྣར་》,པུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,398,28,《པེ་》《སྣར་》,པུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,399,29,《པེ་》《སྣར་》,མཱཾ། ཧེ་པུ་མཱ་སཽ། ཧེ་པུ་མཱཾ་སཿ། ཨན་ཌུཧྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,400,30,《པེ་》《སྣར་》,ཌུཧྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,401,31,《པེ་》《སྣར་》,ནུམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,402,32,《པེ་》《སྣར་》,mམ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,403,33,《པེ་》《སྣར་》,ཌུཧྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,404,34,《སྣར་》,ཨམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1052,405,1,《པེ་》《སྣར་》,ཨམྲའ། །ཨིཀྲའི་ཨཎྲ་ཨཙྲ་ལའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,406,2,《པེ་》《སྣར་》,ཌུནྲ་འདིའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,407,3,《པེ་》《སྣར་》,ཁརྲ་ལ་་ཛྷལྲའི་ཙརྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,408,4,《པེ་》《སྣར་》,ཨམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,409,5,《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,410,6,《པེ་》,ན་ཌཱུཾ།,《སྣར་》,ཎ་ཌྭཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,411,7,《པེ་》《སྣར་》,བྦྷི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,412,8,《པེ་》《སྣར་》,ནདྷྱཱཾ་ནུདྤཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,413,9,《སྣར་》,ཌ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,414,10,《སྣར་》,ཎ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,415,11,《སྣར་》,ཎ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,416,12,《པེ་》《སྣར་》,ཌྭཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,417,13,《པེ་》《སྣར་》,པྲཙྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,418,14,《པེ་》《སྣར་》,ཨཉྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,419,15,《པེ་》《སྣར་》,ནུམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,420,16,《པེ་》《སྣར་》,ཀྭིནྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,421,17,《སྣར་》,mང་།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,422,18,《པེ་》《སྣར་》,ཛྷལྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,423,19,《པེ་》《སྣར་》,ཡམྲའོ། །ཤསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,424,20,《པེ་》《སྣར་》,པ་ཨཙྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,425,21,《པེ་》《སྣར་》,ཨའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,426,22,《པེ་》《སྣར་》,ཀྭིནྲའིའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,427,23,《པེ་》《སྣར་》,ཛྷལྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,428,24,《པེ་》《སྣར་》,ཁརྲ་ལ་ཛྷལྲའི་ཙྲརྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,429,25,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,430,26,《པེ་》《སྣར་》,པྲཱཉྩ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,431,27,《སྣར་》,པྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,432,28,《པེ་》《སྣར་》,པྲཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,433,29,《པེ་》《སྣར་》,པྲཱངྲ་།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,434,30,《པེ་》《སྣར་》,པྲཉྩཽ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,435,31,《པེ་》《སྣར་》,པྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,436,32,《པེ་》,།།ཨངྲཙ།,《སྣར་》,།། །། ཨངྲཙ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,437,33,《པེ་》《སྣར་》,ནུམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,438,34,《པེ་》《སྣར་》,ཀྭིནྲིའིའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,439,35,《པེ་》《སྣར་》,ཛྷལྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,440,36,《པེ་》,ཡམྲའོ། །ཤསྲ།,《སྣར་》,ཡམྲའོ། །ཤེསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,441,37,《པེ་》《སྣར་》,ཨཙྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1053,442,1,《པེ་》《སྣར་》,ཨུངྲ་ལས་ཨཱིཏྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,443,2,《པེ་》《སྣར་》,ཀྭིནྲའིའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,444,3,《པེ་》《སྣར་》,ཛྷལྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,445,4,《པེ་》《སྣར་》,ཁརྲ་ལ་ཛྷལྲའི་ཙརྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,446,5,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,447,6,《པེ་》《སྣར་》,དངྲ་།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,448,7,《པེ་》《སྣར་》,ཙཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,449,8,《པེ་》《སྣར་》,ཙཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,450,9,《པེ་》《སྣར་》,དཱི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,451,10,《པེ་》《སྣར་》,དངྲ་།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,452,11,《པེ་》《སྣར་》,ཨུན་ཉྩཿཏེརྱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,453,12,《པེ་》《སྣར་》,ཨཉྲའིའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,454,13,《པེ་》《སྣར་》,ནུམྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,455,14,《པེ་》《སྣར་》,ཛྷལྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,456,15,《པེ་》《སྣར་》,ཡམྲའོ། །ཀྭིནྲའིའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,457,16,《པེ་》《སྣར་》,ཛྷལྲའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458,17,《པེ་》《སྣར་》,ཁརྲ་ལ་ཛྷལྲའི་ཙརྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,459,18,《པེ་》《སྣར་》,བཅད་པའོ། །ཏིཪྻངྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,460,19,《པེ་》《སྣར་》,ཏིཪྻཙཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,461,20,《པེ་》《སྣར་》,ཏིཪྻངྲ་།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,462,21,《པེ་》《སྣར་》,།། །།བྱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,463,22,《པེ་》《སྣར་》,པངྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,464,23,《པེ་》《སྣར་》,པངྲ་ཞེས།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,465,24,《པེ་》《སྣར་》,ཤསྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,466,25,《པེ་》《སྣར་》,ཨཙྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,467,26,《པེ་》《སྣར་》,པངྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,468,27,《པེ་》《སྣར་》,པངྲ་ཞེས།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,469,28,《པེ་》《སྣར་》,ཁརྲ་ལ་ཛྷལྲའི་ཙརྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,470,29,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1054,471,1,《པེ་》《སྣར་》,བཱཏྲ། བྱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,472,2,《སྣར་》,པ་དཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,473,3,《པེ་》《སྣར་》,པ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,474,4,《པེ་》《སྣར་》,བྱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,475,5,《པེ་》《སྣར་》,པཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,476,6,《པེ་》《སྣར་》,བྱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,477,7,《པེ་》《སྣར་》,བྱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,478,8,《པེ་》《སྣར་》,བྱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,479,9,《པེ་》《སྣར་》,བྱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,480,10,《པེ་》,བྱ་གྷྲ་པཱདྦྷིཿབྱ་གྷྲ་པཱ་དེཿབྱ་གྷྲ་པཱདྦྷྱཱཾ། བྱ་གྷྲ་པཱདྦྷྱཿབྱ་གྷྲ་པཱ་དཿབྱ་གྷྲ་པཱ་དཿབ་གྲ་པཱདྦྷི། བགྷྲ་པཱདྦྷཿབགྷ་བ་དཿ བྱ་གྷྲ་པཱ་དོཿབྱ་གྷྲ་པཱ་དཱི། བྱ་གྷྲ་པཱ་དི། བྱ་གྷྲ་པཱ་དོཿབྱ་གྷྲ་པཏྶུ། ཧེ་བྱ་གྷྲ་པཱཏྲ། ཧེ་བྱ་གྷྲ་པཱ་དཽ། ཧེ་བྱ།,《སྣར་》,བྱ་གྷ་པཱདྦྷིཿབྱ་གྷྲ་པཱ་དེཿབྱ་གྷྲ་པཱདྦྷྱཾ། བྱ་གྷྲ་བདྦྷྱཾཿབྱ་གྷྲ་པཱ་དཿབྱ་གྷྲ་པཱདྦྷྱཾཿབྱ་གྷྲ་པཱདྦྷ། བྱ་གྷྲ་པཱ་དཿ། བྱ་གྷྲ་པཱ་དཿ། བྱ་གྷྲ་པཱདོཿབྱ་གྷྲ་པཱ་དཱཾཿ ཧེ་བྱ་གྷྲ་པཱ་དི། བྱ་གྷྲ་པཱ་ངོ་། བྱ་གྷྲ་པཱ་པཏྶུ། ཧེ་བྱ་གྷྲ་་པཱ་ཏྲ། ཧེ་བྱ་སྷྲ་པཱ་དཽ། ཧེ་བྱ།,,,,,,,,,,,,,,,,,
,,481,11,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,482,12,《པེ་》《སྣར་》,ཨེཙྲ། ,,,,,,(ཆོས་ཚན་འདིའི་ནང་དུ་ཨེཙ་ཞེས་པ་རྣམས་《པེ་》《སྣར་》ལ་ཨེཙྲ་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།),,,,,,,,,,,,,,,,,,,,,,,,,,
,,483,13,《པེ་》《སྣར་》,བདག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,484,14,《པེ་》《སྣར་》,ཨཙྲ། ,,,,,,(ཆོས་ཚན་འདིའི་ནང་དུ་ཨཙ་ཞེས་པ་རྣམས་《པེ་》《སྣར་》ལ་ཨཙྲ་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།),,,,,,,,,,,,,,,,,,,,,,,,,,
,,485,15,《པེ་》《སྣར་》,ཤསྲ། ,,,,,,(ཆོས་ཚན་འདིའི་ནང་དུ་ཤས་ཞེས་པ་རྣམས་《པེ་》《སྣར་》ལ་ཤསྲ་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།),,,,,,,,,,,,,,,,,,,,,,,,,,
,,486,16,《པེ་》《སྣར་》,ཧྲིཏྤུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,487,17,《པེ་》《སྣར་》,རྟགས།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,488,18,《པེ་》《སྣར་》,ཛྷལྲའི་ཙརྲའོ། ,,,,,,(ཆོས་ཚན་འདིའི་ནང་དུ་ཛྷ་ལའི་ཙརའོ་ཞེས་པ་རྣམས་《པེ་》《སྣར་》ལ་ཛྷལྲའི་ཙརྲའོ་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།),,,,,,,,,,,,,,,,,,,,,,,,,,
,,489,19,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,490,20,《པེ་》《སྣར་》,པ་ད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,491,21,《པེ་》《སྣར་》,པ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,492,22,《པེ་》《སྣར་》,བདྦྷྱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,493,23,《པེ་》《སྣར་》,པདྦྷྱིཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,494,24,《པེ་》《སྣར་》,པ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,495,25,《པེ་》《སྣར་》,དཱཏྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,496,26,《པེ་》《སྣར་》,པདྦྷྱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,497,27,《པེ་》《སྣར་》,ད་སྱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,498,28,《པེ་》《སྣར་》,ད་ཡོཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,499,29,《པེ་》,།།ཧྲིད།,《སྣར་》,།། །།ཧྲིད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,500,30,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,501,31,《པེ་》《སྣར་》,ཧྲཏྤུཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,502,32,《པེ་》《སྣར་》,ཧྲིད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,503,33,《པེ་》《སྣར་》,ཧྲི་དྲའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,504,34,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1055,505,1,《པེ་》《སྣར་》,ཧྲི་ད་ཡཿཧྲི་ད་ཡཽ། ཧྲི་ད་ཡཿཧྲི་ད་ཡཾ། ཧྲི་ད་ཡཽ། ཧྲི་ད་ཡཱན། ཿཧྲི་དཿཧྲི་ད་ཡེན། ཧྲི་དཱ། ཧྲི་ད་ཡཱ་བྷྱཾ་ཧྱུཾ་ན་ཧྲི་དྦྷྱཱཾ། ཧྲི་ད་ཡཻཿཧྲིདྡྷིཿཧྲི་ད་ཡཱ་ཡ་ཧྲི་དེ། ཧྲིད་ཡཱ་དྦྷྱཱཾ། ཧྲིདྦྷྱཱཾ། ཧྲི་ད་ཡེ་བྷྱཿ། ཧྲིདྦྷྱཿཧྲིད་ཡཱཏྲ། ཧྲི་དཿཧྲི་ད་ཡཱ་བྷྱཱཾ། ཧྲི་ད་ཡ་བྷྱཿཧྲིདྦྷྱཧྲི་ད་ཡ་སྱ། ཧྲི་ད་ཡ་ཡོཿཧྲི་དོཿཧྲི་ད་ཡཱ་ནཱཾ། ཧྲི་དཱཾ། ཧྲི་ད་ཡེ། ཧྲི་དི། ཧྲི་ད་ཡ་ཡོ། དཽཿཧྲི་ད་ཡེ་ཥུང་ཧྲིཏྶུ། ཧེ་ཧྲི་ད་ཡ། ཧེ་ཧྲི་ད་ཡཽ། ཧེ་ཧྲི་ད་ཡཿ།། །།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,506,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,507,3,《པེ་》《སྣར་》,ལའིའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,508,4,《པེ་》《སྣར་》,དྲཾགྦྷྱཱཾ། ས་དྲྀགྦྷིཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,509,5,《པེ་》《སྣར་》,དྲཾགྦྷྱཾ། ས་དྲྀགྦྷྱཱཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,510,6,《པེ་》《སྣར་》,དྲྀགྦྷྱཱཾ། ས་དྲྀགྦྱཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,511,7,《པེ་》《སྣར་》,།། །།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,512,8,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,513,9,《པེ་》《སྣར་》,ད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,514,10,《པེ་》《སྣར་》,ཝཽ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,515,11,《པེ་》《སྣར་》,ངཽཿ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,516,12,《པེ་》《སྣར་》,།། །།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,517,13,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1056,518,1,《པེ་》,། །,《སྣར་》,།། །།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,519,2,《པེ་》《སྣར་》,རྗེས་སུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,520,3,《པེ་》《སྣར་》,ཨཔྲཏྲྀ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,521,4,《པེ་》《སྣར་》,ནཔྲ་ཏྲྀ། ནཥྚྀ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,522,5,《པེ་》《སྣར་》,པ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,523,6,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,524,7,《པེ་》《སྣར་》,pཨ་པཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,525,8,《པེ་》,།  །,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,526,9,《པེ་》《སྣར་》,ཞེས་པ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,527,10,《པེ་》《སྣར་》,མའོ།།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,528,11,《པེ་》《སྣར་》,།། །།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,529,12,《པེ་》《སྣར་》,པའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,530,13,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,531,14,《པེ་》《སྣར་》,ཊྭེ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,532,15,《པེ་》《སྣར་》,ཊྭེ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,533,16,《པེ་》《སྣར་》,mཁ་ཊྭཱེ་ན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1057,534,1,《པེ་》《སྣར་》,mལ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,535,2,《པེ་》《སྣར་》,ཨ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,536,3,《པེ་》《སྣར་》,ཤ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,537,4,《པེ་》《སྣར་》,ངའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,538,5,《པེ་》《སྣར་》,ངའི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,539,6,《པེ་》《སྣར་》,དཱི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,540,7,《པེ་》《སྣར་》,mངུ་།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,541,8,《ཅོ་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,542,9,《པེ་》《སྣར་》,མཱརྱཽ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,543,10,《པེ་》《སྣར་》,རཱི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,544,11,《པེ་》《སྣར་》,རཱཿ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,545,12,《པེ་》《སྣར་》,རཱི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,546,13,《པེ་》《སྣར་》,མ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,547,14,《པེ་》《སྣར་》,མཱཪྻེ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,548,15,《པེ་》《སྣར་》,རཱི་བྷ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,549,16,《པེ་》《སྣར་》,མཱཪྻཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,550,17,《པེ་》《སྣར་》,རཱི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,551,18,《པེ་》《སྣར་》,རི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,552,19,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,553,20,《པེ་》,ནུཊྲའཽ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,554,21,《པེ་》《སྣར་》,དཱི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1058,555,1,《པེ་》《སྣར་》,ཀུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,556,2,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,557,3,《པེ་》《སྣར་》,དྷྭ། བདྷཱེ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,558,4,《པེ་》《སྣར་》,དྷྭ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,559,5,《པེ་》《སྣར་》,དྷུ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,560,6,《པེ་》《སྣར་》,འདི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,561,7,《པེ་》《སྣར་》,།། །།ཤྲི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,562,8,《པེ་》《སྣར་》,བཅད།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,563,9,《པེ་》《སྣར་》,ཨྀ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,564,10,《པེ་》《སྣར་》,ཡང་ནུ་ཊའོ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,565,11,《པེ་》《སྣར་》,ར།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,566,12,《པེ་》《སྣར་》,བཅད་པའོཿ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,567,13,《སྣར་》,ཤྲ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,568,14,《སྣར་》,ཡཱ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,569,15,《པེ་》《སྣར་》,ཡ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,570,16,《པེ་》《སྣར་》,ཎཱཾ།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,571,17,《པེ་》《སྣར་》,ཡཱི།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
