                མཚན་བྱང་།,              ཤོག་གྲངས།,1,           མཆན་གྲངས།,             པར་མ།,                                                                        མཆན།,,,,,,
,88,126,1,《པེ་》《སྣར་》,པོ་སྲང་།,,,,,,
,,127,2,《པེ་》《སྣར་》,དཀྱིལ་མོ་དཀྲུང་།,,,,,,
,,128,3,《པེ་》《སྣར་》,བསམ་པའི།,,,,,,
,,129,4,《པེ་》《སྣར་》,mཚེ།,,,,,,
,,130,5,《པེ་》,mདང་།,,,,,,
,,131,6,《པེ་》,བྱེད་བྱག་གི།,《སྣར་》,བྱེ་བྲག་གི།,,,,,
,,132,7,《པེ་》《སྣར་》,mརྣམ་པ།,,,,,,
,,133,8,《པེ་》《སྣར་》,mསེམས་ཅན།,,,,,,
,,134,9,《པེ་》《སྣར་》,འགྲང་།,,,,,,
,,135,10,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,89,136,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,137,2,《པེ་》《སྣར་》《ཅོ་》,pདེ།,,,,,,
,,138,3,《པེ་》,གཉིས།,,,,,,
,,139,4,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,90,140,1,《པེ་》《སྣར་》,དུལ།,,,,,,
,,141,2,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,142,3,《པེ་》《སྣར་》,པོ།,,,,,,
,91,143,1,《པེ་》《སྣར་》,སྦྱང་བར།,,,,,,
,,144,2,《པེ་》《སྣར་》,སྤོང་།,,,,,,
,,145,3,《པེ་》《སྣར་》,mམ།,,,,,,
,,146,4,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,,147,5,《པེ་》《སྣར་》,དང་།,,,,,,
,,148,6,《ཅོ་》,ལྕོག,,,,,,
,,149,7,《པེ་》《སྣར་》,སྤྱོད།,,,,,,
,92,150,1,《པེ་》《སྣར་》,mཚེ།,,,,,,
,,151,2,《པེ་》《སྣར་》,mདག,,,,,,
,,152,3,《པེ་》《སྣར་》,mཚེ།,,,,,,
,,153,4,《པེ་》《སྣར་》,པ།,,,,,,
,,154,5,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,155,6,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,93,156,1,《པེ་》《སྣར་》,པར།,,,,,,
,,157,2,《པེ་》《སྣར་》,pལ།,,,,,,
,,158,3,《པེ་》《སྣར་》,སྤྱད།,,,,,,
,,159,4,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,160,5,《སྣར་》,གཟུངས།,,,,,,
,,161,6,《ཅོ་》,mལྟ།,,,,,,
,94,162,1,《པེ་》《སྣར་》,ཀྱིས་དམིགས།,,,,,,
,,163,2,《པེ་》《སྣར་》,ལས།,,,,,,
,,164,3,《པེ་》《སྣར་》,mམངོན་པར།,,,,,,
,,165,4,《པེ་》《སྣར་》,ཆོས།,,,,,,
,,166,5,《པེ་》《སྣར་》,དམ་པ།,,,,,,
,95,167,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,168,2,《པེ་》《སྣར་》,mདངོས་པོ་ལ།,,,,,,
,,169,3,《པེ་》《སྣར་》,སྤང་།,,,,,,
,,170,4,《པེ་》《སྣར་》,mདེ།,,,,,,
,,171,5,《པེ་》《སྣར་》,པ།,,,,,,
,,172,6,《པེ་》《སྣར་》,རྟོགས་པ་ལོགས།,《ཅོ་》,རྟོག་པ་ལོག,,,,,
,,173,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,174,8,《པེ་》《སྣར་》,ལས།,,,,,,
,96,175,1,《པེ་》《སྣར་》,དང་།,,,,,,
,,176,2,《ཅོ་》,pཔ།,,,,,,
,,177,3,《སྣར་》,ཥེས།,,,,,,(ཆོས་ཚན་འདིའི་ནང་དུ་ཤེས་རབ་དང་ཡེ་ཤེས་ཞེས་པ་རྣམས་,《སྣར་》ལ་ཥེས་རབ་དང་ཡེ་ཥེས་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད། )
,,178,4,《པེ་》《སྣར་》,mརྣམ་པར།,,,,,,
,,179,5,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,180,6,《པེ་》《སྣར་》,mདུ།,,,,,,
,,181,7,《པེ་》《སྣར་》,སྤངས་པའི།,,,,,,
,,182,8,《པེ་》《སྣར་》,ཐོབ།,,,,,,
,,183,9,《པེ་》《སྣར་》《ཅོ་》,བསྒོམ།,,,,,,
,,184,10,《སྣར་》,ཀྱི།,,,,,,
,,185,11,《ཅོ་》,ཀྱི།,,,,,,
,,186,12,《པེ་》《སྣར་》,བསྟན།,,,,,,
,97,187,1,《པེ་》《སྣར་》,mརབ་ཏུ།,,,,,,
,,188,2,《པེ་》《སྣར་》,mན།,,,,,,
,,189,3,《པེ་》《སྣར་》,mམི།,,,,,,
,,190,4,《པེ་》《སྣར་》,mཞི།,,,,,,
,,191,5,《སྣར་》,ལྟ།,,,,,,
,,192,6,《པེ་》《སྣར་》,པོ།,,,,,,
,,193,7,《པེ་》《སྣར་》《ཅོ་》,དེ།,,,,,,
,,194,8,《པེ་》《སྣར་》,པ།,,,,,,
,,195,9,《སྣར་》,mཔ་མེད།,,,,,,
,98,196,1,《པེ་》《སྣར་》,mསྒྲིབ་པ་དང་ཤེས་བྱའི།,,,,,,
,,197,2,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,198,3,《པེ་》《སྣར་》,mཉིད།,,,,,,
,99,199,1,《པེ་》,mདམ།,,,,,,
,,200,2,《པེ་》《སྣར་》,བ།,,,,,,
,,201,3,《པེ་》《སྣར་》,pལྡང་བའི་བར་གྱི་ལྟ་བ་ཀུན་ནས།,,,,,,
,,202,4,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,203,5,《སྣར་》,འབུལ།,,,,,,
,,204,6,《པེ་》《སྣར་》,ཤེས་རབ།,,,,,,
,,205,7,《པེ་》《སྣར་》,པར།,,,,,,
,,206,8,《པེ་》《སྣར་》,པ།,,,,,,
,,207,9,《པེ་》《སྣར་》,mགང་།,,,,,,
,,208,10,《པེ་》《སྣར་》,pམེད་པ།,,,,,,
,100,209,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,,210,2,《པེ་》《སྣར་》,སྤངས་པ།,,,,,,
,,211,3,《པེ་》《སྣར་》,mགྱི།,,,,,,
,,212,4,《པེ་》《སྣར་》,མི།,,,,,,
,,213,5,《པེ་》《སྣར་》,པ་སྟེ།,,,,,,
,101,214,1,《པེ་》《སྣར་》《ཅོ་》,mསུ།,,,,,,
,,215,2,《པེ་》《སྣར་》,པའི།,,,,,,
,,216,3,《པེ་》《སྣར་》,mརྒྱུ།,,,,,,
,,217,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,102,218,1,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,219,2,《པེ་》《སྣར་》,སྙེད།,,,,,,
,,220,3,《པེ་》《སྣར་》,པའི།,,,,,,
,,221,4,《པེ་》,གྱི།,,,,,,
,,222,5,《པེ་》《སྣར་》,ན།,,,,,,
,,223,6,《པེ་》《སྣར་》,ལམ་བསྒོམ།,,,,,,
,,224,7,《པེ་》《སྣར་》,རྫུན།,,,,,,
,103,225,1,《སྣར་》,ཀྱིས།,,,,,,
,,226,2,《པེ་》《སྣར་》,དེས།,,,,,,
,104,227,1,《པེ་》《སྣར་》,ཡོང་།,,,,,,
,,228,2,《པེ་》《སྣར་》,pཔ་ཡིན།,,,,,,
,105,229,1,《པེ་》《སྣར་》,mདག,,,,,,
,,230,2,《པེ་》《སྣར་》,བསླབ།,,,,,,
,106,231,1,《པེ་》《སྣར་》,mསློབ་ཀྱང་།,,,,,,
,,232,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,233,3,《པེ་》《སྣར་》,mརྐྱེན་དེ་དང་།,,,,,,
,,234,4,《པེ་》《སྣར་》,pཀྱིས།,,,,,,
,,235,5,《པེ་》,བསྒྲུབ་པའི་སྒྲུབ།,《སྣར་》,བསྒྲུབ་པའི་བསྒྲུབ།,,,,,
,,236,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,,237,7,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,238,8,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,239,9,《པེ་》《སྣར་》,mཔ།,,,,,,
,,240,10,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,241,11,《པེ་》《སྣར་》,སྡོས།,,,,,,
,,242,12,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,243,13,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,244,14,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,107,245,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,246,2,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,247,3,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,248,4,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,249,5,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,250,6,《པེ་》,ཀྱི་ལས་མི་བསྒྲུབ།,《སྣར་》,ཀྱིས་ལས་མི་བསྒྲུབ།,,,,,
,,251,7,《པེ་》《སྣར་》,ལ།,,,,,,
,,252,8,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,,253,9,《པེ་》《སྣར་》,mསྦྱོར་བ་དང་ཡེ་ཤེས་ལ།,,,,,,
,,254,10,《པེ་》《སྣར་》,mཡོད་པ།,,,,,,
,108,255,1,《སྣར་》,བསྒོམ།,,,,,,
,,256,2,《པེ་》《སྣར་》,བཞིན།,,,,,,
,,257,3,《པེ་》《སྣར་》《ཅོ་》,མཆེད།,,,,,,
,,258,4,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,109,259,1,《པེ་》《སྣར་》,mས།,,,,,,
,,260,2,《པེ་》《སྣར་》,ལ་ས་དང་པོ།,,,,,,
,,261,3,《པེ་》《སྣར་》,འཇུག,,,,,,
,,262,4,《པེ་》《སྣར་》,ཁོང་དུ།,,,,,,
,,263,5,《པེ་》,སྒོམ།,,,,,,
,,264,6,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,265,7,《པེ་》《སྣར་》,pཔའི་ཉོན་མོངས།,,,,,,
,,266,8,《པེ་》《སྣར་》,ལྟུང་།,,,,,,
