མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,148,6,《པེ་》《སྣར་》,བཏྟ།,,,,,,
,,149,7,《པེ་》《སྣར་》,ལ།,,,,,,
,,150,8,《པེ་》《སྣར་》,pདམ་ཚིག,,,,,,
,,151,9,《པེ་》《སྣར་》,མ།,,,,,,
,,152,10,《པེ་》《སྣར་》,pཀྱི།,,,,,,
,291,153,1,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,154,2,《པེ་》《སྣར་》,བཞག,,,,,,
,,155,3,《པེ་》《སྣར་》,བཞག,,,,,,
,,156,4,《པེ་》《སྣར་》,ལི།,,,,,,
,,157,5,《པེ་》《སྣར་》,བསྔགས།,,,,,,
,,158,6,《པེ་》《སྣར་》,བཞག,,,,,,
,,159,7,《པེ་》《སྣར་》,འདུད།,,,,,,
,292,160,1,《པེ་》《སྣར་》,བཞག,,,,,,
,,161,2,《པེ་》《སྣར་》,pནས།,,,,,,
,,162,3,《པེ་》《སྣར་》,ཀི།,,,,,,
,,163,4,《པེ་》《སྣར་》,བྱུང་།,,,,,,
,,164,5,《པེ་》《སྣར་》,བྱུག,,,,,,
,,165,6,《པེ་》《སྣར་》,བསྡཾས།,,,,,,
,,166,7,《པེ་》《སྣར་》,mབྱ་བ།,,,,,,
,,167,8,《པེ་》《སྣར་》,བཅས།,,,,,,
,,168,9,《པེ་》《སྣར་》,mཔ།,,,,,,
,,169,10,《པེ་》《སྣར་》,མ།,,,,,,
,,170,11,《པེ་》《སྣར་》,མེའོ། །ཨོཾ་དྷུ།,,,,,,
,,171,12,《པེ་》《སྣར་》,pམ།,,,,,,
,,172,13,《པེ་》《སྣར་》,བཅིངས།,,,,,,
,,173,14,《པེ་》《སྣར་》,འདུག,,,,,,
,293,174,1,《པེ་》《སྣར་》,mལ།,,,,,,
,,175,2,《པེ་》《སྣར་》,བླང་།,,,,,,
,,176,3,《པེ་》《སྣར་》《ཅོ་》,སྒྲེང་།,,,,,,
,,177,4,《པེ་》《སྣར་》,mདང་།  ,,,,,,
,,178,5,《པེ་》《སྣར་》,རབ།,,,,,,
,,179,6,《པེ་》《སྣར་》,ཞིག,,,,,,
,,180,7,《པེ་》《སྣར་》《ཅོ་》,pཕྱག,,,,,,
,,181,8,《པེ་》《སྣར་》,བརྟབས།,,,,,,
,,182,9,《པེ་》《སྣར་》,སྦྱར།,,,,,,
,,183,10,《པེ་》《སྣར་》,pཿ།,,,,,,
,,184,11,《པེ་》《སྣར་》,mབདུན།,,,,,,
,,185,12,《པེ་》《སྣར་》,གཟུགས།,,,,,,
,294,186,1,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,187,2,《པེ་》《སྣར་》,ནས།,,,,,,
,,188,3,《པེ་》《སྣར་》,ཨཱགྞེ།,,,,,,
,,189,4,《པེ་》《སྣར་》,མོར།,,,,,,
,,190,5,《པེ་》《སྣར་》,གིས།,,,,,,
,,191,6,《པེ་》《སྣར་》,ཨིནྡཱ་ཡ།,,,,,,
,,192,7,《སྣར་》,ཡེེ།,,,,,,
,,193,8,《པེ་》《སྣར་》,ཡ།,,,,,,
,,194,9,《པེ་》《སྣར་》,mཨོཾ་བེ་ཎཱ་ཡེ་སྭཱ་ཧཱ།,,,,,,
,,195,10,《པེ་》《སྣར་》,ཨགྣཱ།,,,,,,
,,196,11,《པེ་》《སྣར་》,ནྲཻ་ཏེ་ཡེ།,,,,,,
,,197,12,《པེ་》《སྣར་》,བཱ།,,,,,,
,,198,13,《པེ་》《སྣར་》,རྩནྡྲ་ཨ་ཏི།,,,,,,
,,199,14,《སྣར་》,བྷི་ན།,,,,,,
,,200,15,《པེ་》《སྣར་》,ཡམས།,,,,,,
,295,201,1,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,202,2,《པེ་》《སྣར་》,དུར།,,,,,,
,,203,3,《སྣར་》,mབར།,,,,,,
,,204,4,《པེ་》《སྣར་》,pདུ།,,,,,,
,,205,5,《པེ་》《སྣར་》,འབུལ།,,,,,,
,,206,6,《པེ་》《སྣར་》,pཔས།,,,,,,
,,207,7,《པེ་》《སྣར་》,བསམ་པར།,,,,,,
,,208,8,《པེ་》《སྣར་》,mདང་། འབྲས་བུ་ལ་སོགས་པས་སྦྱིན་སྲེག,,,,,,
,,209,9,《པེ་》《སྣར་》,པར།,,,,,,
,,210,10,《སྣར་》《ཅོ་》,དགང་།,,,,,,
,,211,11,《པེ་》《སྣར་》,རིག,,,,,,
,,212,12,《པེ་》《སྣར་》,ཁྱོད།,,,,,,
,,213,13,《པེ་》《སྣར་》,གསོལ།,,,,,,
,296,214,1,《པེ་》《སྣར་》,pཚོགས།,,,,,,
,,215,2,《པེ་》《སྣར་》,མས།,,,,,,
,,216,3,《པེ་》《སྣར་》,གང་།,,,,,,
,,217,4,《པེ་》《སྣར་》,ཀྱི་བཀུགས་ཏེ།,,,,,,
,,218,5,《པེ་》《སྣར་》,བཞག,,,,,,
,,219,6,《པེ་》《སྣར་》,mལ།,,,,,,
