མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,1826,2,《པེ་》《སྣར་》,བ།,,,,,,
,,1827,3,《པེ་》《སྣར་》,འདི།,,,,,,
,,1828,4,《པེ་》《སྣར་》,པའོ།།,,,,,,
,,1829,5,《པེ་》《སྣར་》,རྗོད་པ་ཡིན།,,,,,,
,,1830,6,《པེ་》《སྣར་》,ག,,,,,,
,,1831,7,《པེ་》《སྣར་》,ཕོ་མོ།,,,,,,
,,1832,8,《པེ་》《སྣར་》,mདུར་ཁྲོད་ན།,,,,,,
,,1833,9,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1834,10,《པེ་》《སྣར་》,ཞིག,,,,,,
,,1835,11,《པེ་》《སྣར་》,ཞིག,,,,,,
,,1836,12,《སྣར་》,སྨྲས།,,,,,,
,,1837,13,《པེ་》《སྣར་》,mམི།,,,,,,
,242,1838,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,1839,2,《སྣར་》,བག,,,,,,
,,1840,3,《སྣར་》,བག,,,,,,
,,1841,4,《པེ་》《སྣར་》,པ།,,,,,,
,,1842,5,《པེ་》《སྣར་》,ཉིད།,,,,,,
,,1843,6,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,1844,7,《པེ་》《སྣར་》,pཔ།,,,,,,
,243,1845,1,《པེ་》《སྣར་》,mངོས།,,,,,,
,,1846,2,《པེ་》,གཉེས།;《སྣར་》,མཉེས།,,,,,
,,1847,3,《པེ་》,ཅིག་ཏུ་གཉེས།;《སྣར་》,ཅིག་ཏུ་གཉེས།,,,,,
,,1848,4,《པེ་》,གཉེས།;《སྣར་》,མཉེས།,,,,,
,,1849,5,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1850,6,《པེ་》《སྣར་》,mམི།,,,,,,
,,1851,7,《པེ་》《སྣར་》,འཁྱེར།,,,,,,
,,1852,8,《པེ་》《སྣར་》,mབཤད་པ།,,,,,,
,,1853,9,《སྣར་》,སྤངས་པ།,,,,,,
,,1854,10,《པེ་》《སྣར་》,པ།,,,,,,
,244,1855,1,《པེ་》《སྣར་》,ཀྱིར།,,,,,,
,,1856,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1857,3,《པེ་》《སྣར་》,།།,,,,,,
,,1858,4,《པེ་》《སྣར་》,pགཞི།,,,,,,
,,1859,5,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1860,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1861,7,《པེ་》《སྣར་》,པར།,,,,,,
,,1862,8,《པེ་》《སྣར་》,ཟའོ།,,,,,,
,,1863,9,《སྣར་》,ཅི།,,,,,,
,245,1864,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1865,2,《པེ་》《སྣར་》,ལྡོག,,,,,,
,,1866,3,《པེ་》《སྣར་》,འཚོལ།,,,,,,
,,1867,4,《པེ་》《སྣར་》,mཉིད་ལ།,,,,,,
,,1868,5,《ཅོ་》,ལ།,,,,,,
,,1869,6,《པེ་》《སྣར་》,དཔའ།,,,,,,
,246,1870,1,《པེ་》《སྣར་》,mཉིད།,,,,,,
,,1871,2,《པེ་》《སྣར་》,pཔ།,,,,,,
,,1872,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1873,4,《པེ་》《སྣར་》,མཛད།,,,,,,
,,1874,5,《པེ་》《སྣར་》,སྟོན།,,,,,,
,247,1875,1,《པེ་》《སྣར་》,ཚད།,,,,,,
,,1876,2,《པེ་》《སྣར་》,པར་བྱ།,,,,,,
,,1877,3,《པེ་》《སྣར་》,པར་བྱ།,,,,,,
,,1878,4,《པེ་》《སྣར་》,བྲལ།,,,,,,
,,1879,5,《པེ་》《སྣར་》,འཚོལ།,,,,,,
,248,1880,1,《སྣར་》,mདང་།,,,,,,
,,1881,2,《པེ་》,རྐམ།,,,,,,
,,1882,3,《པེ་》《སྣར་》,རོ།,,,,,,
,,1883,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1884,5,《པེ་》《སྣར་》,བསྟོད།,,,,,,
,,1885,6,《པེ་》《སྣར་》,mལ།,,,,,,
,,1886,7,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1887,8,《པེ་》《སྣར་》,སྤང་བར།,,,,,,
,,1888,9,《པེ་》《སྣར་》,རྗོད།,,,,,,
,249,1889,1,《པེ་》《སྣར་》,pཔའི།,,,,,,
,,1890,2,《པེ་》《སྣར་》,བཤན།,,,,,,
,,1891,3,《པེ་》《སྣར་》,pདང་།,,,,,,
,,1892,4,《པེ་》《སྣར་》,འཇལ།,,,,,,
,,1893,5,《པེ་》,mམི།,,,,,,
,,1894,6,《པེ་》《སྣར་》,mགང་ན།,,,,,,
,,1895,7,《པེ་》《སྣར་》,mདག,,,,,,
,250,1896,1,《པེ་》《སྣར་》,གཡོགས།,,,,,,
,,1897,2,《པེ་》《སྣར་》,mན།,,,,,,
,,1898,3,《པེ་》《སྣར་》,ཞེ།,,,,,,
,,1899,4,《པེ་》《སྣར་》,རོ་བའི།,,,,,,
,251,1900,1,《པེ་》《སྣར་》,ཞབས།,,,,,,
,,1901,2,《པེ་》《སྣར་》,འདྲི།,,,,,,
,,1902,3,《པེ་》《སྣར་》,དམའ།,,,,,,
,,1903,4,《པེ་》《སྣར་》,བཤན།,,,,,,
,,1904,5,《པེ་》《སྣར་》,འཚོང་།,,,,,,
,,1905,6,《པེ་》《སྣར་》,པ།,,,,,,
,252,1906,1,《པེ་》《སྣར་》,རྒོད།,,,,,,
,,1907,2,《པེ་》《སྣར་》,གི།,,,,,,
,,1908,3,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,1909,4,《པེ་》《སྣར་》,ཚེ།,,,,,,
,,1910,5,《པེ་》《སྣར་》,རྟག,,,,,,
,,1911,6,《པེ་》《སྣར་》,སྤང་བ།,,,,,,
,,1912,7,《སྣར་》,སྐྱེད།,,,,,,
,,1913,8,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,1914,9,《པེ་》《སྣར་》,mལ།,,,,,,
,,1915,10,《པེ་》《སྣར་》,mབ།,,,,,,
,253,1916,1,《པེ་》《སྣར་》,སྲུངས།,,,,,,
,,1917,2,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,1918,3,《པེ་》《སྣར་》,སྨེད།,,,,,,
,,1919,4,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1920,5,《པེ་》《སྣར་》,གི།,,,,,,
,,1921,6,《སྣར་》,སྐྱེད།,,,,,,
,,1922,7,《པེ་》《སྣར་》,པོ།,,,,,,
,254,1923,1,《སྣར་》,རིགས།,,,,,,
,,1924,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1925,3,《པེ་》《སྣར་》,དེས།,,,,,,
,,1926,4,《པེ་》《སྣར་》,mཀྱིས།,,,,,,
,,1927,5,《པེ་》《སྣར་》,སོ།,,,,,,
,,1928,6,《པེ་》《སྣར་》,mམ།,,,,,,
,255,1929,1,《པེ་》《སྣར་》,ནས།,,,,,,
,,1930,2,《པེ་》《སྣར་》,སྤང་བར།,,,,,,
,,1931,3,《པེ་》《སྣར་》,mསུ།,,,,,,
,,1932,4,《པེ་》《སྣར་》,གནོད།,,,,,,
,,1933,5,《པེ་》《སྣར་》,དེས།,,,,,,
,,1934,6,《པེ་》《སྣར་》,དེ།,,,,,,
,,1935,7,《པེ་》《སྣར་》,ཐུགས།,,,,,,
,,1936,8,《པེ་》《སྣར་》,mལེ་ལོ་ཅན་དང་།,,,,,,
,256,1937,1,《པེ་》《སྣར་》,ལྐུག,,,,,,
,,1938,2,《པེ་》《སྣར་》,mཡོངས་སུ།,,,,,,
,,1939,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1940,4,《པེ་》《སྣར་》,པའི།,,,,,,
,,1941,5,《པེ་》《སྣར་》,ཤཱ་རིའི།,,,,,,
,,1942,6,《པེ་》《སྣར་》,བྱ་བ།,,,,,,
,,1943,7,《པེ་》《སྣར་》,པ།,,,,,,
,,1944,8,《པེ་》《སྣར་》,བརྩོགས་ཞེས།,,,,,,
,257,1945,1,《པེ་》《སྣར་》,pནི།,,,,,,
,,1946,2,《པེ་》《སྣར་》,ནས།,,,,,,
,,1947,3,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1948,4,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1949,5,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1950,6,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1951,7,《པེ་》《སྣར་》,ཐུགས།,,,,,,
,,1952,8,《པེ་》《སྣར་》《ཅོ་》,གཞག,,,,,,
,,1953,9,《པེ་》《སྣར་》,རྗེད།,,,,,,
,258,1954,1,《པེ་》《སྣར་》,སློང་།,,,,,,
,,1955,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1956,3,《པེ་》《སྣར་》,མ།,,,,,,
,,1957,4,《པེ་》《སྣར་》,pབདག,,,,,,
,259,1958,1,《པེ་》《སྣར་》,pའཇིགས་པ་དང་།,,,,,,
,,1959,2,《པེ་》《སྣར་》,ངུ་།,,,,,,
,,1960,3,《པེ་》《སྣར་》,བཤུགས་པར།,,,,,,
,,1961,4,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1962,5,《པེ་》,པའི་འདི།;《སྣར་》,པའི།,,,,,
,,1963,6,《པེ་》《སྣར་》,ལས།,,,,,,
,,1964,7,《པེ་》《སྣར་》,ལ།,,,,,,
,,1965,8,《པེ་》《སྣར་》,mལས།,,,,,,
,,1966,9,《པེ་》《སྣར་》,བསྲུངས།,,,,,,
,,1967,10,《པེ་》《སྣར་》,mརོ།,,,,,,
,,1968,11,《ཅོ་》,སྤྱོད།,,,,,,
,,1969,12,《པེ་》《སྣར་》,སློངས།,,,,,,
,,1970,13,《པེ་》,གི།,,,,,,
,,1971,14,《པེ་》《སྣར་》,བའོ།།,,,,,,
,260,1972,1,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,1973,2,《པེ་》《སྣར་》,mགིས།,,,,,,
,,1974,3,《པེ་》,mཔར།,,,,,,
,,1975,4,《པེ་》《སྣར་》,pངོ་།།,,,,,,
,,1976,5,《པེ་》《སྣར་》,mམ།,,,,,,
,,1977,6,《པེ་》《སྣར་》,རོ།,,,,,,
,261,1978,1,《པེ་》《སྣར་》,འཚོལ།,,,,,,
,,1979,2,《པེ་》《སྣར་》,གིས།,,,,,,
,,1980,3,《པེ་》《སྣར་》,སྒྲོག,,,,,,
,,1981,4,《པེ་》《སྣར་》,mཁ་ཅིག,,,,,,
,,1982,5,《པེ་》《སྣར་》,mབསྒྲིབས་པར་སོང་བ།,,,,,,
,,1983,6,《པེ་》《སྣར་》,མཐོན།,,,,,,
,,1984,7,《པེ་》《སྣར་》,བདག,,,,,,
,,1985,8,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1986,9,《པེ་》《སྣར་》,mལ།,,,,,,
,262,1987,1,《པེ་》《སྣར་》,pཏེ།,,,,,,
,,1988,2,《པེ་》《སྣར་》,mཀྱིས།,,,,,,
,,1989,3,《སྣར་》,ཀྱིས།,,,,,,
,,1990,4,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,1991,5,《པེ་》《སྣར་》,འགྱུར་ཅེས།;《ཅོ་》,འགྱུར། །ཞེས།,,,,,
,,1992,6,《པེ་》《སྣར་》,བུ།,,,,,,
,,1993,7,《པེ་》《སྣར་》,གི།,,,,,,
,263,1994,1,《པེ་》《སྣར་》,ན།,,,,,,
,,1995,2,《པེ་》《སྣར་》,བུ།,,,,,,
,,1996,3,《པེ་》《སྣར་》,བུ།,,,,,,
,,1997,4,《པེ་》《སྣར་》,བུ།,,,,,,
,,1998,5,《པེ་》《སྣར་》,mའདུ།,,,,,,
,,1999,6,《པེ་》《སྣར་》,mལྔ་པོ།,,,,,,
,,2000,7,《པེ་》《སྣར་》,གི་མདོངས།,,,,,,
,,2001,8,《པེ་》《སྣར་》,པ།,,,,,,
,,2002,9,《པེ་》《སྣར་》,།།,,,,,,
,,2003,10,《པེ་》《སྣར་》,དེ།,,,,,,
,,2004,11,《པེ་》《སྣར་》,mདང་།,,,,,,
,,2005,12,《པེ་》《སྣར་》,mཅེས།,,,,,,
,264,2006,1,《པེ་》《སྣར་》,mཞིག,,,,,,
,,2007,2,《པེ་》《སྣར་》,དང་།,,,,,,
,,2008,3,《པེ་》《སྣར་》,པར།,,,,,,
,,2009,4,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,2010,5,《པེ་》《སྣར་》,mཁྲིམས།,,,,,,
,,2011,6,《སྣར་》,བསྡོམས།,,,,,,
,,2012,7,《པེ་》《སྣར་》,ཐོས།,,,,,,
,265,2013,1,《པེ་》《སྣར་》,pདང་།,,,,,,
,,2014,2,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,2015,3,《པེ་》《སྣར་》,ངལ།,,,,,,
,,2016,4,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,2017,5,《སྣར་》,གིས།,,,,,,
,266,2018,1,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,2019,2,《པེ་》《སྣར་》,mརྙེད་པ་དང་།,,,,,,
,,2020,3,《པེ་》《སྣར་》,འདོམས།,,,,,,
,,2021,4,《པེ་》《སྣར་》,mརྗེས་སུ་སྟོན་པར་བྱེད་པ་ཡིན།,,,,,,
,,2022,5,《པེ་》《སྣར་》,དཔའི།,,,,,,
,,2023,6,《པེ་》《སྣར་》,བྱེད་ཅིང་།,,,,,,
,267,2024,1,《པེ་》《སྣར་》,འདུད།,,,,,,
,,2025,2,《པེ་》《སྣར་》,འཆག,,,,,,
,,2026,3,《པེ་》《སྣར་》,mདུས་སུ།,,,,,,
,,2027,4,《པེ་》《སྣར་》,པས།,,,,,,
,,2028,5,《པེ་》《སྣར་》,གིས།,,,,,,
,,2029,6,《པེ་》《སྣར་》,གྱི།,,,,,,
,268,2030,1,《པེ་》《སྣར་》,གི།,,,,,,
,,2031,2,《པེ་》《སྣར་》,mསྙམ་དུ་སེམས་མངོན་པར་འདུ་མི་བྱའོ།,,,,,,
,,2032,3,《པེ་》《སྣར་》,དེ།,,,,,,
,,2033,4,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,2034,5,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,2035,6,《པེ་》《སྣར་》,སྟོན།,,,,,,
,,2036,7,《པེ་》《སྣར་》,སྟོན།,,,,,,
,,2037,8,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,2038,9,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,2039,10,《པེ་》《སྣར་》,mཡོངས་སུ།,,,,,,
,269,2040,1,《པེ་》《སྣར་》,pཉིད།,,,,,,
,,2041,2,《པེ་》《སྣར་》,འཐུང་བའོ།།,,,,,,
,,2042,3,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,270,2043,1,《པེ་》《སྣར་》,བཟློག,,,,,,
,,2044,2,《པེ་》,སླབ།;《སྣར་》,སླབས།,,,,,
,,2045,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2046,4,《པེ་》《སྣར་》,མཉན།,,,,,,
,,2047,5,《སྣར་》,འཆད།,,,,,,
,,2048,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2049,7,《པེ་》《སྣར་》,བཀུར།,,,,,,
,271,2050,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,,2051,2,《པེ་》《སྣར་》,བྱ་བོ།,,,,,,
,,2052,3,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,2053,4,《པེ་》《སྣར་》,བསྲུན།,,,,,,
,,2054,5,《པེ་》《སྣར་》,བཀུར།,,,,,,
,,2055,6,《པེ་》《སྣར་》,བལྟ།,,,,,,
,,2056,7,《པེ་》《སྣར་》,འཛངས།,,,,,,
,,2057,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2058,9,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2059,10,《པེ་》《སྣར་》,བུའི།,,,,,,
,272,2060,1,《པེ་》《སྣར་》,མཉན།,,,,,,
,,2061,2,《པེ་》《སྣར་》,མུའི།,,,,,,
,,2062,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2063,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2064,5,《པེ་》《སྣར་》,སོ།,,,,,,
,,2065,6,《པེ་》《སྣར་》,པ།,,,,,,
,,2066,7,《པེ་》《སྣར་》,pབསྐྱེད་པ།,,,,,,
,,2067,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,273,2068,1,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,2069,2,《པེ་》《སྣར་》,དེའི།,,,,,,
,274,2070,1,《པེ་》,གཏུང་།;《སྣར་》,བཏང་།,,,,,
,,2071,2,《པེ་》《སྣར་》,ལ།,,,,,,
,,2072,3,《པེ་》《སྣར་》,མཛུད།,,,,,,
,,2073,4,《པེ་》,མཛུད།,,,,,,
,,2074,5,《པེ་》《སྣར་》,ཡོང་།,,,,,,
,,2075,6,《པེ་》《སྣར་》,འཕྲིན།,,,,,,
,275,2076,1,《པེ་》《སྣར་》,འཕྲིན།,,,,,,
,,2077,2,《པེ་》《སྣར་》,།།,,,,,,
,,2078,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,2079,4,《སྣར་》,mལ།,,,,,,
,276,2080,1,《པེ་》《སྣར་》,གི།,,,,,,
,,2081,2,《པེ་》《སྣར་》,རབ།,,,,,,
,,2082,3,《པེ་》《སྣར་》,ཟས།,,,,,,
,,2083,4,《པེ་》《སྣར་》,ཟད།,,,,,,
,,2084,5,《སྣར་》,བསྲུང་།,,,,,,
,,2085,6,《པེ་》《སྣར་》,དེ།,,,,,,
,277,2086,1,《པེ་》《སྣར་》,ནས།,,,,,,
,,2087,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,,2088,3,《པེ་》《སྣར་》,pཏེ།,,,,,,
,,2089,4,《པེ་》《སྣར་》,mསུ།,,,,,,
,278,2090,1,《པེ་》《སྣར་》,སྲུང་།,,,,,,
,,2091,2,《སྣར་》,གི།,,,,,,
,,2092,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,,2093,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2094,5,《སྣར་》,སྐྱེད།,,,,,,
,279,2095,1,《པེ་》《སྣར་》,pཀྱང་།,,,,,,
,,2096,2,《པེ་》《སྣར་》,པ།,,,,,,
,,2097,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2098,4,《པེ་》《སྣར་》,པ།,,,,,,
,,2099,5,《པེ་》,བཏུང་།,,,,,,
,280,2100,1,《པེ་》《སྣར་》,མཐར།,,,,,,
,,2101,2,《པེ་》《སྣར་》,mགཅིག་ཙམ་ཞིག་སྒྲོགས་པར་བྱེད་ཅིང་། དེས་ཚིགས་སུ་བཅད་པ།,,,,,,
,,2102,3,《པེ་》《སྣར་》,mབར་གྱི།,,,,,,
,,2103,4,《པེ་》《སྣར་》,བཟང་།,,,,,,
,,2104,5,《པེ་》《སྣར་》,མོས།,,,,,,
,,2105,6,《པེ་》《སྣར་》,ནི།,,,,,,
,281,2106,1,《པེ་》《སྣར་》,བཟང་།,,,,,,
,,2107,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,2108,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2109,4,《པེ་》《སྣར་》,པ།,,,,,,
,,2110,5,《པེ་》《སྣར་》,སྐུའི།,,,,,,
,,2111,6,《པེ་》《སྣར་》,pདུ།,,,,,,
,,2112,7,《སྣར་》,ནི།,,,,,,
,282,2113,1,《སྣར་》,mདེ།,,,,,,
,,2114,2,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,283,2115,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2116,2,《པེ་》《སྣར་》,གིས།,,,,,,
,,2117,3,《པེ་》《སྣར་》,བདག,,,,,,
,,2118,4,《པེ་》《སྣར་》,སྤྲོག,,,,,,
,,2119,5,《པེ་》《སྣར་》,བཞིན།,,,,,,
,,2120,6,《པེ་》《སྣར་》,གིས།,,,,,,
,,2121,7,《པེ་》《སྣར་》,mཕྱི་མའི་ཚེ།,,,,,,
,284,2122,1,《པེ་》《སྣར་》,གི་འཚོ་བ།,,,,,,
,,2123,2,《པེ་》《སྣར་》,དེ།,,,,,,
,,2124,3,《པེ་》《སྣར་》,པས་བསྟོད།,,,,,,
,,2125,4,《པེ་》《སྣར་》,དེས།,,,,,,
,285,2126,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,2127,2,《པེ་》《སྣར་》,mགཟུགས།,,,,,,
,,2128,3,《པེ་》《སྣར་》,གཏོག,,,,,,
,,2129,4,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,2130,5,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,2131,6,《པེ་》《སྣར་》,ཅིག,,,,,,
,,2132,7,《པེ་》《སྣར་》,པ་བས།,,,,,,
,286,2133,1,《པེ་》《སྣར་》,བསྟོད།,,,,,,
,,2134,2,《པེ་》《སྣར་》,འཚེ།,,,,,,
,,2135,3,《པེ་》《སྣར་》,བསྩལ།,,,,,,
,,2136,4,《པེ་》《སྣར་》,བྱེད་པ།,,,,,,
,287,2137,1,《པེ་》《སྣར་》,pདང་།,,,,,,
,,2138,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,2139,3,《པེ་》《སྣར་》,བརྟན།,,,,,,
,,2140,4,《པེ་》《སྣར་》,ནི།,,,,,,
,,2141,5,《པེ་》《སྣར་》,ལ།,,,,,,
,,2142,6,《པེ་》《སྣར་》,ལས།,,,,,,
,,2143,7,《པེ་》《སྣར་》,གཟོ།,,,,,,
,288,2144,1,《པེ་》《སྣར་》,པ།,,,,,,
,,2145,2,《པེ་》《སྣར་》,།།,,,,,,
,,2146,3,《པེ་》《སྣར་》,འཇིག,,,,,,
,,2147,4,《པེ་》《སྣར་》,pདང་།,,,,,,
,,2148,5,《པེ་》《སྣར་》,ཡང་བརྗོད།,,,,,,
,,2149,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2150,7,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2151,8,《པེ་》《སྣར་》,mརྩིའི་འདུ་ཤེས་བསྐྱེད་པ་དང་།,,,,,,
,,2152,9,《པེ་》《སྣར་》,དུ།,,,,,,
,289,2153,1,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,2154,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,,2155,3,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,2156,4,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,2157,5,《པེ་》《སྣར་》,mརབ་ཏུ།,,,,,,
,290,2158,1,《པེ་》《སྣར་》,རྒྱུ།,,,,,,
,,2159,2,《པེ་》《སྣར་》,དག,,,,,,
,,2160,3,《པེ་》《སྣར་》,ཅིག,,,,,,
,,2161,4,《པེ་》《སྣར་》,འཕྱར།,,,,,,
,291,2162,1,《པེ་》《སྣར་》,སྙེད།,,,,,,
,,2163,2,《པེ་》《སྣར་》,གཅད།,,,,,,
,,2164,3,《པེ་》,བཟུང་།,,,,,,
,,2165,4,《པེ་》《སྣར་》,ཡིས།,,,,,,
,292,2166,1,《སྣར་》,བག,,,,,,
,,2167,2,《པེ་》《སྣར་》,ཆགས།,,,,,,
,,2168,3,《པེ་》《སྣར་》,འདི་བསྲུང་།,,,,,,
,,2169,4,《པེ་》《སྣར་》,ཚོལ།,,,,,,
,,2170,5,《པེ་》《སྣར་》,གི།,,,,,,
,,2171,6,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,2172,7,《པེ་》《སྣར་》,བ།,,,,,,
,,2173,8,《པེ་》《སྣར་》,དཔས།,,,,,,
,,2174,9,《པེ་》《སྣར་》,པ།,,,,,,
,,2175,10,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,2176,11,《པེ་》《སྣར་》,རྐང་པས།,,,,,,
,,2177,12,《པེ་》《སྣར་》,mནི་རིན་པོ་ཆེ།,,,,,,
,,2178,13,《པེ་》《སྣར་》,mདུ།,,,,,,
,,2179,14,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,293,2180,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,2181,2,《པེ་》《སྣར་》,mའདི།,,,,,,
,,2182,3,《པེ་》《སྣར་》,mཡང་།,,,,,,
,294,2183,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,2184,2,《པེ་》《སྣར་》,mའདི།,,,,,,
,,2185,3,《པེ་》《སྣར་》,གིས།,,,,,,
,,2186,4,《པེ་》《སྣར་》,གི།,,,,,,
,,2187,5,《པེ་》,བསྔགས།,,,,,,
,,2188,6,《པེ་》《སྣར་》,འཁྲུགས།,,,,,,
,,2189,7,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,295,2190,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,2191,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,2192,3,《པེ་》《སྣར་》,དེ།,,,,,,
,,2193,4,《པེ་》《སྣར་》,པ།,,,,,,
,,2194,5,《པེ་》《སྣར་》,mཚེ།,,,,,,
,,2195,6,《པེ་》《སྣར་》,pཔ།,,,,,,
,,2196,7,《སྣར་》,སོ།,,,,,,
,296,2197,1,《པེ་》《སྣར་》,mལ།,,,,,,
,,2198,2,《པེ་》《སྣར་》,གསུངས་པར།,,,,,,
,,2199,3,《པེ་》《སྣར་》,ནི།,,,,,,
,,2200,4,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,2201,5,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,2202,6,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,2203,7,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,2204,8,《པེ་》《སྣར་》,བཅད།,,,,,,
,,2205,9,《པེ་》《སྣར་》,བཅད།,,,,,,
,,2206,10,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,2207,11,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,2208,12,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,2209,13,《པེ་》《སྣར་》,pགྲངས་མེད་པའི་ཡང་།,,,,,,
,,2210,14,《པེ་》,གཅད།,,,,,,
,,2211,15,《པེ་》《སྣར་》,mཔ་ཡང་དག་པར་རྫོགས།,,,,,,
,,2212,16,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,297,2213,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,2214,2,《པེ་》《སྣར་》,འཕྲིན།,,,,,,
,,2215,3,《པེ་》《སྣར་》,བསྡུད།,,,,,,
,,2216,4,《པེ་》《སྣར་》,ཚོལ།,,,,,,
,,2217,5,《པེ་》《སྣར་》,གྱི།,,,,,,
,298,2218,1,《པེ་》《སྣར་》,བའི།,,,,,,
,,2219,2,《པེ་》《སྣར་》,pཔར།,,,,,,
,,2220,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2221,4,《པེ་》《སྣར་》,བའི།,,,,,,
,,2222,5,《པེ་》《སྣར་》,སྦྱོར།,,,,,,
,,2223,6,《པེ་》《སྣར་》,སྟན།,,,,,,
,,2224,7,《པེ་》《སྣར་》,mཀྱི།,,,,,,
,,2225,8,《པེ་》《སྣར་》,pཔ།,,,,,,
,,2226,9,《སྣར་》,འགྱུར་བའི།,,,,,,
,,2227,10,《པེ་》《སྣར་》,pདེ།,,,,,,
,,2228,11,《པེ་》《སྣར་》,འཚིག,,,,,,
,299,2229,1,《པེ་》《སྣར་》,བོ།,,,,,,
,,2230,2,《པེ་》《སྣར་》,པའི།,,,,,,
