མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
,506,389,1,《པེ་》《སྣར་》,mཅིའི་ཕྱིར་ཞེ་ན།,,,,,,
,,390,2,《པེ་》《སྣར་》,བྱ་བ།,,,,,,
,,391,3,《པེ་》《སྣར་》,ཅིག,,,,,,
,507,392,1,《སྣར་》,རྟག,,,,,,
,,393,2,《པེ་》《སྣར་》《ཅོ་》,གཉིས་ཡང་།,,,,,,
,,394,3,《པེ་》《སྣར་》,ལ།,,,,,,
,,395,4,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,396,5,《པེ་》《སྣར་》,གྱུར།,,,,,,
,508,397,1,《པེ་》《སྣར་》,ཀྱང་།,,,,,,
,,398,2,《པེ་》《སྣར་》,mལྟ།,,,,,,
,,399,3,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,400,4,《པེ་》《སྣར་》,ལྷག,,,,,,
,,401,5,《པེ་》《སྣར་》,གནགས།,,,,,,
,,402,6,《པེ་》《སྣར་》,རྐྱོང་།,,,,,,
,,403,7,《པེ་》《སྣར་》,འདྲའོ།,,,,,,
,510,404,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,405,2,《པེ་》《སྣར་》,ད།,,,,,,
,,406,3,《པེ་》《སྣར་》,འཇིགས།,,,,,,
,,407,4,《པེ་》《སྣར་》,ནས།,,,,,,
,511,408,1,《པེ་》《སྣར་》,དེ།,,,,,,
,,409,2,《པེ་》《སྣར་》,གི།,,,,,,
,512,410,1,《པེ་》《སྣར་》,འབྲལ།,,,,,,
,,411,2,《པེ་》《སྣར་》,མཚོན།,,,,,,
,,412,3,《པེ་》《སྣར་》,མཚོན།,,,,,,
,,413,4,《པེ་》《སྣར་》,དོ།,,,,,,
,,414,5,《པེ་》《སྣར་》,བརྟག,,,,,,
,,415,6,《པེ་》《སྣར་》,རེས་ནི།,,,,,,
,,416,7,《པེ་》《སྣར་》,ད།,,,,,,
,513,417,1,《པེ་》《སྣར་》,པོར།,,,,,,
,,418,2,《པེ་》《སྣར་》,ག,,,,,,
,,419,3,《པེ་》《སྣར་》,པ།,,,,,,
,514,420,1,《པེ་》《སྣར་》,mགི།,,,,,,
,,421,2,《སྣར་》,རྟག,,,,,,
,515,422,1,《པེ་》《སྣར་》,pཇེ།,,,,,,
,,423,2,《པེ་》《སྣར་》,འདི།,,,,,,
,,424,3,《པེ་》《སྣར་》《ཅོ་》,pདེ།,,,,,,
,,425,4,《པེ་》《སྣར་》,pབས།,,,,,,
,516,426,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,427,2,《པེ་》《སྣར་》,pཞིག,,,,,,
,,428,3,《པེ་》《སྣར་》,ཞེས།,,,,,,
,,429,4,《པེ་》《སྣར་》,mདབུ་མ་རྩ་བའི་འགྲེལ་བ་བུད་ངྷ་པཱ་ལི་ཏ།,,,,,,
,,430,5,《པེ་》《སྣར་》,དེའི།,,,,,,
,517,431,1,《པེ་》《སྣར་》,mཐལ་བར།,,,,,,
,,432,2,《པེ་》《སྣར་》,དེས།,,,,,,
,,433,3,《པེ་》《སྣར་》,སྐྱེ་བས་མ་སྐྱེད།,,,,,,
,,434,4,《པེ་》《སྣར་》,བའི།,,,,,,
,,435,5,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,436,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,437,7,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,518,438,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,439,2,《པེ་》《སྣར་》,བརྟག,,,,,,
,,440,3,《སྣར་》,ད།,,,,,,
,,441,4,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,442,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,443,6,《སྣར་》,ད།,,,,,,
,,444,7,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,445,8,《པེ་》《སྣར་》,བྱེད་དོ།,,,,,,
,519,446,1,《པེ་》《སྣར་》,སྒྲིབ།,,,,,,
,,447,2,《པེ་》《སྣར་》,pགྱི།,,,,,,
,,448,3,《པེ་》《སྣར་》,pལ།,,,,,,
,,449,4,《པེ་》《སྣར་》,པས།,,,,,,
,,450,5,《པེ་》《སྣར་》,དེ་འདུག,,,,,,
,,451,6,《པེ་》《སྣར་》,གང་།,,,,,,
,,452,7,《པེ་》《སྣར་》,དེ།,,,,,,
,,453,8,《པེ་》《སྣར་》,mདེ།,,,,,,
,,454,9,《པེ་》《སྣར་》,pཇི།,,,,,,
,520,455,1,《པེ་》《སྣར་》,ན།,,,,,,
,,456,2,《པེ་》《སྣར་》,ཚེ།,,,,,,
,,457,3,《པེ་》《སྣར་》,བསལ།,,,,,,
,,458,4,《པེ་》《སྣར་》,མེས་མ།,,,,,,
,,459,5,《པེ་》《སྣར་》,པར།,,,,,,
,521,460,1,《པེ་》《སྣར་》,mཀྱང་།,,,,,,
,,461,2,《པེ་》《སྣར་》,བྱེད།,,,,,,
,,462,3,《སྣར་》,བསྐྱེད།,,,,,,
,,463,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,464,5,《པེ་》《སྣར་》,པ།,,,,,,
,,465,6,《པེ་》《སྣར་》,སྐྱེ་བས།,,,,,,
,522,466,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,467,2,《པེ་》《སྣར་》,དེའི།,,,,,,
,,468,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,469,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,470,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,471,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,472,7,《པེ་》《སྣར་》,པའོ།,,,,,,
,,473,8,《པེ་》《སྣར་》《ཅོ་》,གྲང་།,,,,,,
,523,474,1,《པེ་》《སྣར་》,བསྐྱེད་པ།,,,,,,
,,475,2,《པེ་》《སྣར་》,mགང་།,,,,,,
,,476,3,《པེ་》《སྣར་》,pགང་།,,,,,,
,,477,4,《པེ་》《སྣར་》,pཡང་སྐྱེ་བས།,,,,,,
,,478,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,479,6,《པེ་》《སྣར་》,སྐྱེས་པ།,,,,,,
,,480,7,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,481,8,《པེ་》《སྣར་》,སྐྱེས།,,,,,,
,,482,9,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,483,10,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,524,484,1,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,485,2,《པེ་》《སྣར་》《ཅོ་》,mདེ།,,,,,,
,,486,3,《སྣར་》,དེའི།,,,,,,
,,487,4,《པེ་》《སྣར་》,དེ་དང་དེ།,,,,,,
,,488,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,525,489,1,《པེ་》《སྣར་》,pཀྱིས།,,,,,,
,,490,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,491,3,《པེ་》《སྣར་》,བུའིའོ།,,,,,,
,,492,4,《པེ་》《སྣར་》,སྔོན།,,,,,,
,,493,5,《པེ་》《སྣར་》,mདེ།,,,,,,
,,494,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,495,7,《པེ་》《སྣར་》,སྐྱེད་པར།,,,,,,
,,496,8,《པེ་》《སྣར་》,pདེ།,,,,,,
,,497,9,《སྣར་》,བརྟེན།,,,,,,
,526,498,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,499,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,500,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,501,4,《པེ་》《སྣར་》,གྱི་བསྐྱེད།,,,,,,
,,502,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,503,6,《པེ་》《སྣར་》,བསྐྱེད་པ་ནི་བསྐྱེད་པ།,,,,,,
,,504,7,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,505,8,《པེ་》《སྣར་》,mམེད་པ།,,,,,,
,,506,9,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,507,10,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,508,11,《པེ་》《སྣར་》,པ།,,,,,,
,,509,12,《པེ་》《སྣར་》,pཔར་བྱེད།,,,,,,
,,510,13,《པེ་》《སྣར་》,pགལ་ཏེ།,,,,,,
,,511,14,《པེ་》《སྣར་》,བ།,,,,,,
,527,512,1,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,513,2,《པེ་》《སྣར་》《ཅོ་》,བ།,,,,,,
,,514,3,《པེ་》《སྣར་》,རིག,,,,,,
,,515,4,《པེ་》《སྣར་》,ནར།,,,,,,
,,516,5,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,517,6,《པེ་》《སྣར་》,པས།,,,,,,
,528,518,1,《པེ་》《སྣར་》,ན།,,,,,,
,,519,2,《པེ་》《སྣར་》,མི།,,,,,,
,,520,3,《སྣར་》,དོ།,,,,,,
,,521,4,《པེ་》《སྣར་》,mཔས།,,,,,,
,,522,5,《པེ་》《སྣར་》,pགང་དང་ལྡན་པས་གནས་པ་ཞེས་བྱ་བར་འགྱུར་བ་དང་།,,,,,,
,,523,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,,524,7,《པེ་》《སྣར་》,pཔ།,,,,,,
,529,525,1,《པེ་》,གཏང་།,《སྣར་》,བཏང་།,,,,,
,,526,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,,527,3,《པེ་》《སྣར་》,mབ།,,,,,,
,,528,4,《པེ་》《སྣར་》,mསུ།,,,,,,
,,529,5,《པེ་》《སྣར་》,གནས།,,,,,,
,,530,6,《སྣར་》,ད།,,,,,,
,,531,7,《པེ་》,pམ།,,,,,,
,,532,8,《པེ་》《སྣར་》,གི།,,,,,,
,530,533,1,《པེ་》,pསོ།,,,,,,
,,534,2,《པེ་》《སྣར་》,སྐྱེས།,,,,,,
,,535,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,536,4,《པེ་》《སྣར་》,མ།,,,,,,
,,537,5,《པེ་》《སྣར་》,པས།,,,,,,
,531,538,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,539,2,《པེ་》《སྣར་》,དོ།,,,,,,
,,540,3,《པེ་》《སྣར་》,གནས།,,,,,,
,532,541,1,《པེ་》《སྣར་》,པ་ཞིག,,,,,,
,,542,2,《པེ་》《སྣར་》,འགགས།,,,,,,
,,543,3,《པེ་》,འགགས།,,,,,,
,,544,4,《པེ་》《སྣར་》,འགག,,,,,,
,,545,5,《པེ་》《སྣར་》,འགག,,,,,,
,,546,6,《པེ་》《སྣར་》,འགག,,,,,,
,,547,7,《པེ་》《སྣར་》,འགག,,,,,,
,,548,8,《སྣར་》,འགག,,,,,,
,,549,9,《སྣར་》,pནི།,,,,,,
,,550,10,《པེ་》《སྣར་》,mདེ།,,,,,,
,,551,11,《པེ་》《སྣར་》,mནི།,,,,,,
,,552,12,《པེ་》《སྣར་》,pགང་།,,,,,,
,,553,13,《པེ་》《སྣར་》,འགགས་པ་དེ་ནི་འགག་པ་དེས།,,,,,,
,,554,14,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,555,15,《པེ་》《སྣར་》,དེས།,,,,,,
,533,556,1,《པེ་》《སྣར་》,འགག,,,,,,
,,557,2,《པེ་》《སྣར་》《ཅོ་》,mདུ།,,,,,,
,,558,3,《པེ་》《སྣར་》,འགགས།,,,,,,
,,559,4,《པེ་》《སྣར་》,གང་།,,,,,,
,,560,5,《པེ་》《སྣར་》,པ་དེ་ཡང་ཡང་འགགས་པས་འགགས།,,,,,,
,,561,6,《པེ་》《སྣར་》,འགགས།,,,,,,
,,562,7,《པེ་》《སྣར་》,པས།,,,,,,
,,563,8,《པེ་》《སྣར་》,ཚེ།,,,,,,
,,564,9,《པེ་》《སྣར་》,mབ་དང་།,,,,,,
,534,565,1,《པེ་》《སྣར་》,mམི།,,,,,,
,,566,2,《པེ་》,mཔ།,,,,,,
,,567,3,《པེ་》,བ།,,,,,,
,,568,4,《པེ་》《སྣར་》,mདུ།,,,,,,
,,569,5,《པེ་》《སྣར་》,འགགས།,,,,,,
,,570,6,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,571,7,《པེ་》《སྣར་》,བརྟག་པ།,,,,,,
,535,572,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,573,2,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,574,3,《པེ་》,ལ་བརྟག,,,,,,
,,575,4,《པེ་》《སྣར་》,འགག,,,,,,
,,576,5,《པེ་》《སྣར་》,ན།,,,,,,
,536,577,1,《སྣར་》,གིས།,,,,,,
,,578,2,《པེ་》《སྣར་》,བསྐྱེད། །ཅི་སྟེ་བསྐྱེད།,,,,,,
,,579,3,《པེ་》《སྣར་》,པར།,,,,,,
,,580,4,《པེ་》《སྣར་》,འགག,,,,,,
,,581,5,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,582,6,《པེ་》《སྣར་》,mའགག་པ།,,,,,,
,,583,7,《པེ་》《སྣར་》,དོ།,,,,,,
,,584,8,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,537,585,1,《སྣར་》,དགག,,,,,,
,,586,2,《པེ་》《སྣར་》,དོ།,,,,,,
,,587,3,《པེ་》《སྣར་》,འགག,,,,,,
,,588,4,《པེ་》《སྣར་》,འགག,,,,,,
,,589,5,《པེ་》《སྣར་》,འགག,,,,,,
,,590,6,《པེ་》《སྣར་》,pདོན།,,,,,,
,,591,7,《པེ་》《སྣར་》,pདེ་ཡང་།,,,,,,
,,592,8,《པེ་》《སྣར་》,དོ།,,,,,,
,,593,9,《པེ་》《སྣར་》,ནོག,,,,,,
,,594,10,《སྣར་》,རཱའི།,,,,,,
,538,595,1,《པེ་》《སྣར་》,ཕྱིར།,,,,,,
,,596,2,《པེ་》《སྣར་》,pདག,,,,,,
,,597,3,《པེ་》《སྣར་》,འགྲུབ།,,,,,,
,,598,4,《སྣར་》,གྲུབ།,,,,,,
,,599,5,《པེ་》《སྣར་》,འགྲུབ།,,,,,,
,,600,6,《པེ་》《སྣར་》,པས།,,,,,,
,539,601,1,《པེ་》《སྣར་》,སྐྱེ་བ།,,,,,,
,,602,2,《པེ་》《སྣར་》,ཕུང་།,,,,,,
,,603,3,《པེ་》《སྣར་》,mམ།,,,,,,
,,604,4,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,605,5,《པེ་》《སྣར་》,ལ།,,,,,,
,,606,6,《པེ་》《སྣར་》,དེས།,,,,,,
,,607,7,《སྣར་》,ཉམས་ལ་འབད།,,,,,,
,540,608,1,《པེ་》《སྣར་》,པར།,,,,,,
,,609,2,《སྣར་》,pདག,,,,,,
,,610,3,《པེ་》《སྣར་》,ལས།,,,,,,
,541,611,1,《པེ་》《སྣར་》,pན།,,,,,,
,,612,2,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,613,3,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,614,4,《པེ་》《སྣར་》,pཔར་གྱུར།,,,,,,
,542,615,1,《པེ་》《སྣར་》,pདེ་ལྟ་ན།,,,,,,
,,616,2,《པེ་》《སྣར་》,pདག,,,,,,
,,617,3,《པེ་》《སྣར་》,བར།,,,,,,
,,618,4,《པེ་》《སྣར་》,mདུ།,,,,,,
,,619,5,《པེ་》《སྣར་》,pའདི་ནི་མ་ཡིན་ནོ།།,,,,,,
,,620,6,《པེ་》《སྣར་》,དོ།,,,,,,
,,621,7,《པེ་》《སྣར་》,ཞེ།,,,,,,
,543,622,1,《པེ་》《སྣར་》,ལ་བཅད།,,,,,,
,,623,2,《པེ་》《སྣར་》,བཅད།,,,,,,
,,624,3,《པེ་》《སྣར་》,བཅད།,,,,,,
,,625,4,《པེ་》《སྣར་》,བཅད།,,,,,,
,,626,5,《པེ་》《སྣར་》,བཅད།,,,,,,
,,627,6,《པེ་》《སྣར་》,བཅད།,,,,,,
,,628,7,《པེ་》《སྣར་》,དོ། །བཅད།,,,,,,
,,629,8,《པེ་》《སྣར་》,བཅད།,,,,,,
,,630,9,《པེ་》《སྣར་》,བཅད།,,,,,,
,,631,10,《པེ་》《སྣར་》,བཅད།,,,,,,
,544,632,1,《པེ་》《སྣར་》,mརོ།,,,,,,
,,633,2,《པེ་》《སྣར་》,བ།,,,,,,
,545,634,1,《པེ་》《སྣར་》,བར།,,,,,,
,,635,2,《པེ་》《སྣར་》,mཡིན་པར་གྱུར་པ་ལས།,,,,,,
,,636,3,《པེ་》《སྣར་》,pདེ།,,,,,,
,,637,4,《པེ་》《སྣར་》,mཔར།,,,,,,
,,638,5,《པེ་》《སྣར་》,pཏུ།,,,,,,
,,639,6,《སྣར་》,pལ།,,,,,,
,546,640,1,《པེ་》,ཡང་།,,,,,,
,,641,2,《པེ་》《སྣར་》,དོ།,,,,,,
,,642,3,《པེ་》,mམ།,,,,,,
,,643,4,《པེ་》《སྣར་》,གང་།,,,,,,
,,644,5,《པེ་》《སྣར་》,དང་།,,,,,,
,547,645,1,《པེ་》《སྣར་》,pམི་བྱེད་པ།,,,,,,
,,646,2,《པེ་》《སྣར་》,mདོ།,,,,,,
,,647,3,《པེ་》《སྣར་》,mན།,,,,,,
,,648,4,《པེ་》《སྣར་》,pཔ།,,,,,,
,,649,5,《པེ་》《སྣར་》,རྟོག,,,,,,
,548,650,1,《སྣར་》,བ།,,,,,,
,,651,2,《པེ་》《སྣར་》,བྱུང་།,,,,,,
,,652,3,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,653,4,《པེ་》《སྣར་》,pལས།,,,,,,
,,654,5,《པེ་》《སྣར་》,pཔ།,,,,,,
,,655,6,《པེ་》《སྣར་》,བསལ།,,,,,,
,,656,7,《པེ་》《སྣར་》,བསལ།,,,,,,
,,657,8,《པེ་》《སྣར་》,གི།,,,,,,
,,658,9,《པེ་》《སྣར་》,mལ།,,,,,,
,549,659,1,《པེ་》《སྣར་》,གོ་དེ་ལ།,,,,,,
,,660,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,661,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,662,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,663,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,664,6,《སྣར་》,མ།,,,,,,
,,665,7,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,666,8,《པེ་》《སྣར་》,འགྱུར་བའོ།,,,,,,
,,667,9,《པེ་》《སྣར་》,ལྟ།,,,,,,
,550,668,1,《པེ་》《སྣར་》,པར།,,,,,,
,551,669,1,《པེ་》《སྣར་》,mདབུ་མ་རྩ་བའི་འགྲེལ་བ་བུད་ངྷ་པཱ་ལི་ཏ།,,,,,,
,,670,2,《པེ་》《སྣར་》,དོ།,,,,,,
,,671,3,《པེ་》,mདེ།,,,,,,
,552,672,1,《པེ་》,mརོ།,,,,,,
,553,673,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,674,2,《པེ་》《སྣར་》,mགནས་པས།,,,,,,
,,675,3,《པེ་》《སྣར་》,pལྟར།,,,,,,
,,676,4,《པེ་》《སྣར་》,པ།,,,,,,
,554,677,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,678,2,《པེ་》《སྣར་》,ཕྱིར།,,,,,,
,555,679,1,《པེ་》《སྣར་》,pབ།,,,,,,
,,680,2,《སྣར་》,དེ།,,,,,,
,556,681,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,682,2,《པེ་》《སྣར་》,གང་།,,,,,,
,,683,3,《སྣར་》,པའི།,,,,,,
,,684,4,《སྣར་》,དང་།,,,,,,
,,685,5,《པེ་》《སྣར་》,pཔོ།,,,,,,
,,686,6,《པེ་》《སྣར་》,པོ།,,,,,,
,,687,7,《པེ་》《སྣར་》,པར།,,,,,,
,557,688,1,《སྣར་》,ཕ།,,,,,,
,,689,2,《པེ་》,mམེད་དོ།,,,,,,
,,690,3,《པེ་》《སྣར་》,mདེ།,,,,,,
,,691,4,《པེ་》《སྣར་》,གི།,,,,,,
,,692,5,《པེ་》《སྣར་》,pདང་།,,,,,,
,,693,6,《པེ་》《སྣར་》,གལ་ཏེ་ཤིང་།,,,,,,
,558,694,1,《པེ་》《སྣར་》,སྲེག,,,,,,
,,695,2,《པེ་》《སྣར་》,pདུ།,,,,,,
,,696,3,《པེ་》《སྣར་》,པ།,,,,,,
,,697,4,《པེ་》《སྣར་》,pམི།,,,,,,
,,698,5,《པེ་》《སྣར་》,བ།,,,,,,
,559,699,1,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,700,2,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,701,3,《པེ་》《སྣར་》,དབྱུང་བ་དང་སྤང་།,,,,,,
,,702,4,《པེ་》《སྣར་》,བས།,,,,,,
,,703,5,《པེ་》《སྣར་》,པ།,,,,,,
,,704,6,《པེ་》《སྣར་》,སྲེག,,,,,,
,,705,7,《པེ་》《སྣར་》,རྩམ།,,,,,,
,,706,8,《སྣར་》,སྲེག,,,,,,
,560,707,1,《པེ་》《སྣར་》,གི་སྲེག,,,,,,
,,708,2,《པེ་》《སྣར་》,སྲེག,,,,,,
,,709,3,《པེ་》《སྣར་》,སྲེག,,,,,,
,,710,4,《པེ་》《སྣར་》,སྲེག,,,,,,
,,711,5,《པེ་》《སྣར་》,mསོ།,,,,,,
,,712,6,《པེ་》《སྣར་》,འཆི་བ།,,,,,,
,,713,7,《པེ་》《སྣར་》,སྲེག,,,,,,
,,714,8,《པེ་》《སྣར་》,སྲེག,,,,,,
,,715,9,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,716,10,《པེ་》《སྣར་》,pཔ།,,,,,,
,561,717,1,《པེ་》《སྣར་》,གསལ།,,,,,,
,,718,2,《པེ་》《སྣར་》,བསམ།,,,,,,
,,719,3,《པེ་》《སྣར་》,སྲེག,,,,,,
,,720,4,《པེ་》《སྣར་》,pགང་ཡིན་པ།,,,,,,
,,721,5,《པེ་》《སྣར་》,mགོ།,,,,,,
,,722,6,《པེ་》《སྣར་》,བལྟོས་ནས་མེར།,,,,,,
,562,723,1,《པེ་》《སྣར་》,pབུད།,,,,,,
,,724,2,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,725,3,《པེ་》《སྣར་》,དེ།,,,,,,
,,726,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,563,727,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,728,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,729,3,《པེ་》《སྣར་》,pབ།,,,,,,
,,730,4,《པེ་》《སྣར་》《ཅོ་》,གྲུ་རྟོན།,,,,,,
,,731,5,《པེ་》《སྣར་》,བལྟོས།,,,,,,
,,732,6,《པེ་》《སྣར་》,བལྟོས།,,,,,,
,,733,7,《པེ་》《སྣར་》,བལྟོས།,,,,,,
,564,734,1,《པེ་》《སྣར་》,བལྟོས།,,,,,,
,,735,2,《པེ་》《སྣར་》,རྟག,,,,,,
,,736,3,《པེ་》《སྣར་》,སྲེག,,,,,,
,565,737,1,《པེ་》《སྣར་》,འོང་།,,,,,,
,,738,2,《པེ་》《སྣར་》,pབ་དེ་དག་ཉིད་དུ་འགྱུར།,,,,,,
,,739,3,《པེ་》《སྣར་》,མར།,,,,,,
,,740,4,《པེ་》《སྣར་》,མར།,,,,,,
,,741,5,《པེ་》《སྣར་》,སྲེག,,,,,,
,,742,6,《པེ་》《སྣར་》,mདོན།,,,,,,
,,743,7,《པེ་》《སྣར་》,སྲེག,,,,,,
,,744,8,《པེ་》《སྣར་》,པ།,,,,,,
,566,745,1,《པེ་》《སྣར་》,pརོ།,,,,,,
,,746,2,《པེ་》《སྣར་》,pམེ།,,,,,,
,,747,3,《པེ་》《སྣར་》,གི།,,,,,,
,,748,4,《པེ་》《སྣར་》,ལ་སོགས།,,,,,,
,567,749,1,《པེ་》《སྣར་》,པར།,,,,,,
,,750,2,《པེ་》《སྣར་》,pནོ།,,,,,,
,,751,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,752,4,《པེ་》,སྲེག,《སྣར་》,བསྲེག,,,,,
,,753,5,《པེ་》《སྣར་》,སྲེག,,,,,,
,,754,6,《པེ་》《སྣར་》,སྲེག,,,,,,
,,755,7,《པེ་》《སྣར་》,སྲེག,,,,,,
,,756,8,《སྣར་》,pཉེ་བར་བླང་བ།,,,,,,
,568,757,1,《པེ་》《སྣར་》,mགིས།,,,,,,
,,758,2,《པེ་》,དོ།,,,,,,
,,759,3,《པེ་》《སྣར་》,mལ།,,,,,,
,569,760,1,《པེ་》《སྣར་》,བལྟོས་པར།,,,,,,
,,761,2,《པེ་》《སྣར་》,དག་བལྟོས།,,,,,,
,,762,3,《པེ་》《སྣར་》,mཇི།,,,,,,
,570,763,1,《པེ་》《སྣར་》,བདག,,,,,,
,,764,2,《པེ་》《སྣར་》,mདང་།,,,,,,
,,765,3,《པེ་》《སྣར་》,mདངོས་པོ་ཡང་།,,,,,,
,,766,4,《ཅོ་》,དང་།,,,,,,
,,767,5,《པེ་》,mཔ།,,,,,,
,,768,6,《པེ་》《སྣར་》,mཡང་།,,,,,,
,572,769,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,770,2,《པེ་》《སྣར་》,བའི།,,,,,,
,,771,3,《པེ་》《སྣར་》,ན།,,,,,,
,,772,4,《པེ་》《སྣར་》,mན།,,,,,,
,,773,5,《པེ་》《སྣར་》,mདེ་ལ་སྔོན་མེད་ཕྱི་མ་མེད།།,,,,,,
,,774,6,《པེ་》《སྣར་》,དེ།,,,,,,
,,775,7,《སྣར་》,འབའ།,,,,,,
,,776,8,《པེ་》《སྣར་》,mཔ།,,,,,,
,573,777,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,,778,2,《སྣར་》,བ།,,,,,,
,,779,3,《པེ་》《སྣར་》,དེ།,,,,,,
,,780,4,《པེ་》《སྣར་》,རྣམས།,,,,,,
,574,781,1,《པེ་》《སྣར་》,འཕྱིས་རྒ་ཤི།,,,,,,
,,782,2,《པེ་》《སྣར་》,mཔར་གྱུར།,,,,,,
,,783,3,《པེ་》《སྣར་》,བརྟག,,,,,,
,,784,4,《པེ་》《སྣར་》,དེར།,,,,,,
,,785,5,《སྣར་》,བའི་ཕྱི།,,,,,,
,,786,6,《པེ་》《སྣར་》,mགཞི།,,,,,,
,575,787,1,《པེ་》《སྣར་》,ལས།,,,,,,
,,788,2,《པེ་》《སྣར་》,མི།,,,,,,
,,789,3,《སྣར་》,mབ།,,,,,,
,,790,4,《པེ་》《སྣར་》,mགི།,,,,,,
,,791,5,《པེ་》《སྣར་》,ནི།,,,,,,
,576,792,1,《པེ་》,དང་།,《སྣར་》,གང་ན།,,,,,
,,793,2,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,794,3,《པེ་》《སྣར་》,པས།,,,,,,
,,795,4,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,796,5,《པེ་》《སྣར་》,མཐོང་ཞིག,,,,,,
,,797,6,《སྣར་》,ཡང་།,,,,,,
,577,798,1,《པེ་》《སྣར་》,pདེ་ལྟ་ན།,,,,,,
,,799,2,《པེ་》《སྣར་》,mན།,,,,,,
,,800,3,《སྣར་》,pབ་དང་། འབྲས་བུ་ཡང་རྒྱུ་ལ་མི་བལྟོས་པ་ཁོ་ནར་རང་ལས་གྲུབ་པར་འགྱུར།,,,,,,
,,801,4,《པེ་》《སྣར་》,ཇི།,,,,,,
,,802,5,《པེ་》《སྣར་》,pལ།,,,,,,
