མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,,,,,,,,,,,,,,,,,
ཆོས་མངོན་པའི་འགྲེལ་པ་གནད་ཀྱི་སྒྲོན་མ་ཞེས་བྱ་བ། ,997,2,1,《པེ་》《སྣར་》,ཆོས་མངོན་པའི་འགྲེལ་པ་གནད་ཀྱི་སྒྲོན་མ་ཕྱོགས་གླང་གིས་མཛད་པའོ། །,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། ,,,,,,,,,,,,,,,,
,1043,253,1,《པེ་》《སྣར་》,ཅིག,,,,,,,,,,,,,,,,,,,,,,
,,254,2,《པེ་》《སྣར་》,ཅི།,,,,,,,,,,,,,,,,,,,,,,
,,255,3,《པེ་》,ལྔར།;《སྣར་》,སྔར།,,,,,,,,,,,,,,,,,,,,,
,1044,256,1,《པེ་》《སྣར་》,mབཅུ་དང་།,,,,,,,,,,,,,,,,,,,,,,
,,257,2,《པེ་》《སྣར་》,mསྒྲ།,,,,,,,,,,,,,,,,,,,,,,
,,258,3,《པེ་》《སྣར་》,འབྱུང་།,,,,,,,,,,,,,,,,,,,,,,
,,259,4,《སྣར་》,པ།,,,,,,,,,,,,,,,,,,,,,,
,,260,5,《པེ་》《སྣར་》,རམ།,,,,,,,,,,,,,,,,,,,,,,
,,261,6,《པེ་》,pཔོ།,,,,,,,,,,,,,,,,,,,,,,
,,262,7,《པེ་》《སྣར་》,pཔ།,,,,,,,,,,,,,,,,,,,,,,
,,263,8,《སྣར་》,བདུན།,,,,,,,,,,,,,,,,,,,,,,
,1045,264,1,《པེ་》《སྣར་》,འདུས།,,,,,,,,,,,,,,,,,,,,,,
,,265,2,《སྣར་》,རྗེད།,,,,,,,,,,,,,,,,,,,,,,
,,266,3,《པེ་》,རྣམས་མ།,,,,,,,,,,,,,,,,,,,,,,
,,267,4,《པེ་》《སྣར་》,pམི་མཉམ་པ་ཉིད་དང་སེམས།,,,,,,,,,,,,,,,,,,,,,,
,,268,5,《པེ་》《སྣར་》,འཚམ།,,,,,,,,,,,,,,,,,,,,,,
,1046,269,1,《པེ་》《སྣར་》,ལས།,,,,,,,,,,,,,,,,,,,,,,
,,270,2,《པེ་》《སྣར་》,རྒྱུ།,,,,,,,,,,,,,,,,,,,,,,
,,271,3,《པེ་》《སྣར་》,རྣམས།,,,,,,,,,,,,,,,,,,,,,,
,,272,4,《པེ་》,mབ།,,,,,,,,,,,,,,,,,,,,,,
,,273,5,《སྣར་》,mསྟེ།,,,,,,,,,,,,,,,,,,,,,,
,1047,274,1,《པེ་》,ཉིད།,,,,,,,,,,,,,,,,,,,,,,
,,275,2,《པེ་》《སྣར་》,དེ་བསྟན།,,,,,,,,,,,,,,,,,,,,,,
,,276,3,《པེ་》《སྣར་》,གོང་།,,,,,,,,,,,,,,,,,,,,,,
,1048,277,1,《པེ་》《སྣར་》,པའང་།,,,,,,,,,,,,,,,,,,,,,,
,,278,2,《པེ་》《སྣར་》,pལ།,,,,,,,,,,,,,,,,,,,,,,
,,279,3,《པེ་》《སྣར་》,འཇིགས།,,,,,,,,,,,,,,,,,,,,,,
,,280,4,《པེ་》《སྣར་》,སྲིད།,,,,,,,,,,,,,,,,,,,,,,
,1049,281,1,《པེ་》,mསེམས།,,,,,,,,,,,,,,,,,,,,,,
,,282,2,《པེ་》《སྣར་》,གིས།,,,,,,,,,,,,,,,,,,,,,,
,,283,3,《པེ་》《སྣར་》,རྟེན།,,,,,,,,,,,,,,,,,,,,,,
,,284,4,《པེ་》,བརྟེན།,,,,,,,,,,,,,,,,,,,,,,
,1050,285,1,《པེ་》《སྣར་》,ལ།,,,,,,,,,,,,,,,,,,,,,,
,,286,2,《པེ་》,mདུ།,,,,,,,,,,,,,,,,,,,,,,
,,287,3,《སྣར་》,mནི།,,,,,,,,,,,,,,,,,,,,,,
,,288,4,《སྣར་》,གི།,,,,,,,,,,,,,,,,,,,,,,
,,289,5,《སྣར་》,pཔ།,,,,,,,,,,,,,,,,,,,,,,
,,290,6,《པེ་》《སྣར་》,mཡང་།,,,,,,,,,,,,,,,,,,,,,,
,,291,7,《པེ་》《སྣར་》,mདེ།,,,,,,,,,,,,,,,,,,,,,,
,,292,8,《པེ་》,དཔྱོད།,,,,,,,,,,,,,,,,,,,,,,
,,293,9,《པེ་》,དཔྱོད།,,,,,,,,,,,,,,,,,,,,,,
,1051,294,1,《པེ་》《སྣར་》,mམ།,,,,,,,,,,,,,,,,,,,,,,
,,295,2,《པེ་》《སྣར་》,ན།,,,,,,,,,,,,,,,,,,,,,,
,,296,3,《པེ་》《སྣར་》,བསལ།,,,,,,,,,,,,,,,,,,,,,,
,1052,297,1,《སྣར་》,སློབ་པས།,,,,,,,,,,,,,,,,,,,,,,
,,298,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,,,,,,,,,,,,,,,,,,
,1053,299,1,《པེ་》《སྣར་》,pཔར།,,,,,,,,,,,,,,,,,,,,,,
,,300,2,《པེ་》,པར།,,,,,,,,,,,,,,,,,,,,,,
,,301,3,《སྣར་》,ཀྱིས།,,,,,,,,,,,,,,,,,,,,,,
,1054,302,1,《པེ་》,འཐོབ།,,,,,,,,,,,,,,,,,,,,,,
,,303,2,《པེ་》《སྣར་》,ནས།,,,,,,,,,,,,,,,,,,,,,,
,,304,3,《སྣར་》,སྔོན།,,,,,,,,,,,,,,,,,,,,,,
,,305,4,《པེ་》《སྣར་》,མྱོང་།,,,,,,,,,,,,,,,,,,,,,,
,,306,5,《སྣར་》,དུང་།,,,,,,,,,,,,,,,,,,,,,,
,,307,6,《པེ་》《སྣར་》,འཐོབ།,,,,,,,,,,,,,,,,,,,,,,
,,308,7,《པེ་》《སྣར་》,mསྦྱོར་བས་འཐོབ།,,,,,,,,,,,,,,,,,,,,,,
,,309,8,《པེ་》《སྣར་》,འཐོབ།,,,,,,,,,,,,,,,,,,,,,,
,,310,9,《པེ་》《སྣར་》,འཐོབ།,,,,,,,,,,,,,,,,,,,,,,
,,311,10,《པེ་》《སྣར་》,འཐོབ།,,,,,,,,,,,,,,,,,,,,,,
,,312,11,《པེ་》《སྣར་》,འདི།,,,,,,,,,,,,,,,,,,,,,,
,,313,12,《པེ་》《སྣར་》,འཐོབ།,,,,,,,,,,,,,,,,,,,,,,
,,314,13,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,,,,,,,,,,,,,,,,,
,1055,315,1,《པེ་》《སྣར་》,འཐོབ།,,,,,,,,,,,,,,,,,,,,,,
,,316,2,《པེ་》《སྣར་》,pདུ།,,,,,,,,,,,,,,,,,,,,,,
,,317,3,《སྣར་》,སྐྱེད།,,,,,,,,,,,,,,,,,,,,,,
,,318,4,《པེ་》《སྣར་》,mཀྱང་།,,,,,,,,,,,,,,,,,,,,,,
,1056,319,1,《པེ་》《སྣར་》,mདེ།,,,,,,,,,,,,,,,,,,,,,,
,,320,2,《པེ་》,pབ།,,,,,,,,,,,,,,,,,,,,,,
,,321,3,《ཅོ་》,བས།,,,,,,,,,,,,,,,,,,,,,,
,,322,4,《པེ་》,ནོ།,,,,,,,,,,,,,,,,,,,,,,
,,323,5,《པེ་》《སྣར་》,mཔར་བྱེད།,,,,,,,,,,,,,,,,,,,,,,
,,324,6,《པེ་》《སྣར་》,གེ།,,,,,,,,,,,,,,,,,,,,,,
,,325,7,《པེ་》《སྣར་》,mཅི།,,,,,,,,,,,,,,,,,,,,,,
,1057,326,1,《སྣར་》,བརྗོད།,,,,,,,,,,,,,,,,,,,,,,
,,327,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,,,,,,,,,,,,,,,,,
,,328,3,《པེ་》《སྣར་》,mལ།,,,,,,,,,,,,,,,,,,,,,,
,,329,4,《པེ་》《སྣར་》,བ་མཉམ་པ།,,,,,,,,,,,,,,,,,,,,,,
,,330,5,《པེ་》《སྣར་》,གི་རྒྱུ།,,,,,,,,,,,,,,,,,,,,,,
,1058,331,1,《པེ་》《སྣར་》,mདེ།,,,,,,,,,,,,,,,,,,,,,,
,1059,332,1,《པེ་》《སྣར་》,mཔ།,,,,,,,,,,,,,,,,,,,,,,
,,333,2,《པེ་》《སྣར་》,mབའི།,,,,,,,,,,,,,,,,,,,,,,
,,334,3,《པེ་》《སྣར་》,mཔ།,,,,,,,,,,,,,,,,,,,,,,
,,335,4,《པེ་》《སྣར་》,ནོ།།,,,,,,,,,,,,,,,,,,,,,,
,,336,5,《པེ་》《སྣར་》,mམ།,,,,,,,,,,,,,,,,,,,,,,
,,337,6,《སྣར་》,mདུ།,,,,,,,,,,,,,,,,,,,,,,
,,338,7,《པེ་》《སྣར་》,བསམ།,,,,,,,,,,,,,,,,,,,,,,
,,339,8,《པེ་》《སྣར་》,བསམ།,,,,,,,,,,,,,,,,,,,,,,
,1060,340,1,《པེ་》《སྣར་》,mརྣམས།,,,,,,,,,,,,,,,,,,,,,,
,,341,2,《པེ་》《སྣར་》,mཀྱི།,,,,,,,,,,,,,,,,,,,,,,
,,342,3,《པེ་》《སྣར་》,དྲུག,,,,,,,,,,,,,,,,,,,,,,
,,343,4,《སྣར་》,pབ།,,,,,,,,,,,,,,,,,,,,,,
,1061,344,1,《པེ་》《སྣར་》,pརྒྱུ།,,,,,,,,,,,,,,,,,,,,,,
,,345,2,《པེ་》《སྣར་》,བའོ།,,,,,,,,,,,,,,,,,,,,,,
,,346,3,《པེ་》《སྣར་》,mགི།,,,,,,,,,,,,,,,,,,,,,,
,,347,4,《པེ་》《སྣར་》,བའོ།,,,,,,,,,,,,,,,,,,,,,,
,,348,5,《པེ་》《སྣར་》,སྐྱེ།,,,,,,,,,,,,,,,,,,,,,,
,,349,6,《པེ་》《སྣར་》,པའི།,,,,,,,,,,,,,,,,,,,,,,
,1062,350,1,《པེ་》,རྒྱུ་དུ་དག་ཅིག;《སྣར་》,རྒྱུན་དུ་དག་གཅིག,,,,,,,,,,,,,,,,,,,,,
,,351,2,《པེ་》,ལ།,,,,,,,,,,,,,,,,,,,,,,
,,352,3,《པེ་》《སྣར་》,mམ།,,,,,,,,,,,,,,,,,,,,,,
,1063,353,1,《སྣར་》,གང་།,,,,,,,,,,,,,,,,,,,,,,
,,354,2,《པེ་》《སྣར་》,སྙམ།,,,,,,,,,,,,,,,,,,,,,,
,,355,3,《པེ་》《སྣར་》,pནོ།,,,,,,,,,,,,,,,,,,,,,,
,,356,4,《པེ་》《སྣར་》,pབ།,,,,,,,,,,,,,,,,,,,,,,
,,357,5,《པེ་》《སྣར་》,སྔར།,,,,,,,,,,,,,,,,,,,,,,
,,358,6,《པེ་》《སྣར་》,ལས།,,,,,,,,,,,,,,,,,,,,,,
,1064,359,1,《པེ་》《སྣར་》,mབ།,,,,,,,,,,,,,,,,,,,,,,
,,360,2,《པེ་》,བྱེད།,,,,,,,,,,,,,,,,,,,,,,
,,361,3,《པེ་》《སྣར་》,mདེ།,,,,,,,,,,,,,,,,,,,,,,
,,362,4,《པེ་》《སྣར་》,རྣམ།,,,,,,,,,,,,,,,,,,,,,,
,,363,5,《སྣར་》,བསྐྱེད།,,,,,,,,,,,,,,,,,,,,,,
,,364,6,《པེ་》《སྣར་》,སྐྱེས།,,,,,,,,,,,,,,,,,,,,,,
,,365,7,《པེ་》《སྣར་》,སྐྱེའི།,,,,,,,,,,,,,,,,,,,,,,
,,366,8,《པེ་》《སྣར་》,mབར་འགྱུར།,,,,,,,,,,,,,,,,,,,,,,
,,367,9,《པེ་》《སྣར་》,བལྟོས།,,,,,,,,,,,,,,,,,,,,,,
,1065,368,1,《པེ་》《སྣར་》,mན།,,,,,,,,,,,,,,,,,,,,,,
,,369,2,《པེ་》,mརྒྱུའི།,,,,,,,,,,,,,,,,,,,,,,
,,370,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,,,,,,,,,,,,,,,,,
,,371,4,《པེ་》《སྣར་》,རྒྱུ།,,,,,,,,,,,,,,,,,,,,,,
,,372,5,《སྣར་》,འགྱུར།,,,,,,,,,,,,,,,,,,,,,,
,,373,6,《པེ་》《སྣར་》,གིས།,,,,,,,,,,,,,,,,,,,,,,
,,374,7,《པེ་》《སྣར་》,pསྐལ་བ་མཉམ་པའི་རྒྱུ་ནི་སྔར་གྱུར་པ་ཐམས་ཅད།,,,,,,,,,,,,,,,,,,,,,,
,,375,8,《པེ་》,དང་ནི་མི།;《སྣར་》,ང་ནི་མ།,,,,,,,,,,,,,,,,,,,,,
,1066,376,1,《སྣར་》,ནི།,,,,,,,,,,,,,,,,,,,,,,
,1067,377,1,《པེ་》《སྣར་》,ལ།,,,,,,,,,,,,,,,,,,,,,,
,,378,2,《པེ་》《སྣར་》,mཔའི།,,,,,,,,,,,,,,,,,,,,,,
,,379,3,《པེ་》《སྣར་》,pཔ།,,,,,,,,,,,,,,,,,,,,,,
,,380,4,《པེ་》《སྣར་》,mསེམས།,,,,,,,,,,,,,,,,,,,,,,
,,381,5,《པེ་》《སྣར་》,གི།,,,,,,,,,,,,,,,,,,,,,,
,1068,382,1,《པེ་》《སྣར་》,mདག,,,,,,,,,,,,,,,,,,,,,,
,,383,2,《པེ་》《སྣར་》,སོ།།,,,,,,,,,,,,,,,,,,,,,,
,,384,3,《པེ་》,དེ་རྣམ།;《སྣར་》,དེ་རྣམས།,,,,,,,,,,,,,,,,,,,,,
,,385,4,《པེ་》《སྣར་》,པ།,,,,,,,,,,,,,,,,,,,,,,
,,386,5,《པེ་》《སྣར་》,སྤྱོད།,,,,,,,,,,,,,,,,,,,,,,
,,387,6,《པེ་》《སྣར་》,རྣམ།,,,,,,,,,,,,,,,,,,,,,,
,,388,7,《པེ་》《སྣར་》,འབྱུང་།,,,,,,,,,,,,,,,,,,,,,,
,,389,8,《པེ་》《སྣར་》,mསུ།,,,,,,,,,,,,,,,,,,,,,,
,1069,390,1,《པེ་》《སྣར་》,pཔ།,,,,,,,,,,,,,,,,,,,,,,
,,391,2,《པེ་》《སྣར་》,མ་བཞིན་དུ།,,,,,,,,,,,,,,,,,,,,,,
,,392,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,,,,,,,,,,,,,,,,,,
,,393,4,《པེ་》《སྣར་》,mཔ།,,,,,,,,,,,,,,,,,,,,,,
,,394,5,《པེ་》《སྣར་》,mཔ།,,,,,,,,,,,,,,,,,,,,,,
,,395,6,《པེ་》,པས།,,,,,,,,,,,,,,,,,,,,,,
,,396,7,《པེ་》《སྣར་》,བ།,,,,,,,,,,,,,,,,,,,,,,
,1070,397,1,《པེ་》,བཅུ་མཇུག;《སྣར་》,བཅུ་འཇུག,,,,,,,,,,,,,,,,,,,,,
,,398,2,《པེ་》《སྣར་》,ལས།,,,,,,,,,,,,,,,,,,,,,,
,,399,3,《པེ་》《སྣར་》,mལས།,,,,,,,,,,,,,,,,,,,,,,
,,400,4,《པེ་》《སྣར་》,བཞི།,,,,,,,,,,,,,,,,,,,,,,
,,401,5,《པེ་》,mཔ།,,,,,,,,,,,,,,,,,,,,,,
,1071,402,1,《པེ་》《སྣར་》,པ།,,,,,,,,,,,,,,,,,,,,,,
,,403,2,《སྣར་》,གྱུར།,,,,,,,,,,,,,,,,,,,,,,
,,404,3,《པེ་》《སྣར་》,ཉིད།,,,,,,,,,,,,,,,,,,,,,,
,,405,4,《པེ་》《སྣར་》,པའི།,,,,,,,,,,,,,,,,,,,,,,
,1072,406,1,《པེ་》,mཔར།,,,,,,,,,,,,,,,,,,,,,,
,,407,2,《པེ་》《སྣར་》,mབྱུང་བ།,,,,,,,,,,,,,,,,,,,,,,
,,408,3,《པེ་》《སྣར་》,pཔ།,,,,,,,,,,,,,,,,,,,,,,
,,409,4,《པེ་》《སྣར་》,དོ།།,,,,,,,,,,,,,,,,,,,,,,
,1073,410,1,《པེ་》《སྣར་》,mཔ།,,,,,,,,,,,,,,,,,,,,,,
,,411,2,《སྣར་》,སྙེད།,,,,,,,,,,,,,,,,,,,,,,
,1074,412,1,《པེ་》《སྣར་》,འདུན།,,,,,,,,,,,,,,,,,,,,,,
,1075,413,1,《པེ་》《སྣར་》,pཔ།,,,,,,,,,,,,,,,,,,,,,,
,,414,2,《པེ་》《སྣར་》,mཔོ།,,,,,,,,,,,,,,,,,,,,,,
,,415,3,《པེ་》《སྣར་》,mདག,,,,,,,,,,,,,,,,,,,,,,
,,416,4,《པེ་》《སྣར་》,mཉིད།,,,,,,,,,,,,,,,,,,,,,,
,,417,5,《སྣར་》,mནི།,,,,,,,,,,,,,,,,,,,,,,
,,418,6,《པེ་》,pཅིང་འདུ་ཤེས་ཐ་དད་པ།,,,,,,,,,,,,,,,,,,,,,,
,,419,7,《པེ་》《སྣར་》,ལུས།,,,,,,,,,,,,,,,,,,,,,,
,,420,8,《པེ་》《སྣར་》,དེ།,,,,,,,,,,,,,,,,,,,,,,
,,421,9,《པེ་》《སྣར་》,mའདི་ལྟ་སྟེ།,,,,,,,,,,,,,,,,,,,,,,
,1076,422,1,《པེ་》《སྣར་》,pན།,,,,,,,,,,,,,,,,,,,,,,
,,423,2,《པེ་》《སྣར་》,pདུ།,,,,,,,,,,,,,,,,,,,,,,
,,424,3,《པེ་》《སྣར་》,ཤེས།,,,,,,,,,,,,,,,,,,,,,,
,1077,425,1,《པེ་》《སྣར་》,mཔ།,,,,,,,,,,,,,,,,,,,,,,
,,426,2,《པེ་》《སྣར་》,བརྟེན་པ།,,,,,,,,,,,,,,,,,,,,,,
,,427,3,《པེ་》《སྣར་》,mཔའི།,,,,,,,,,,,,,,,,,,,,,,
,,428,4,《པེ་》《སྣར་》,ལ།,,,,,,,,,,,,,,,,,,,,,,
,,429,5,《སྣར་》,mན།,,,,,,,,,,,,,,,,,,,,,,
,,430,6,《པེ་》《སྣར་》,གྱི།,,,,,,,,,,,,,,,,,,,,,,
,,431,7,《པེ་》《སྣར་》,pནི།,,,,,,,,,,,,,,,,,,,,,,
,,432,8,《པེ་》《སྣར་》,དོ།,,,,,,,,,,,,,,,,,,,,,,
,1078,433,1,《པེ་》《སྣར་》,སྐྱེས་པའང་།,,,,,,,,,,,,,,,,,,,,,,
,,434,2,《པེ་》《སྣར་》,བྱུང་།,,,,,,,,,,,,,,,,,,,,,,
,,435,3,《པེ་》《སྣར་》,mཡང་།,,,,,,,,,,,,,,,,,,,,,,
,,436,4,《པེ་》《སྣར་》,གོ།,,,,,,,,,,,,,,,,,,,,,,
,,437,5,《པེ་》《སྣར་》,གྱི།,,,,,,,,,,,,,,,,,,,,,,
,,438,6,《པེ་》《སྣར་》,འཆད།,,,,,,,,,,,,,,,,,,,,,,
,1079,439,1,《པེ་》《སྣར་》,འབྱུང་བའི།,,,,,,,,,,,,,,,,,,,,,,
,,440,2,《པེ་》《སྣར་》,pསྟེ།,,,,,,,,,,,,,,,,,,,,,,
,,441,3,《པེ་》《སྣར་》,དོ།།,,,,,,,,,,,,,,,,,,,,,,
,,442,4,《པེ་》《སྣར་》,ལྟ།,,,,,,,,,,,,,,,,,,,,,,
,,443,5,《སྣར་》,ལན།,,,,,,,,,,,,,,,,,,,,,,
,,444,6,《སྣར་》,mདོ།,,,,,,,,,,,,,,,,,,,,,,
,1080,445,1,《སྣར་》,གཏགས།,,,,,,,,,,,,,,,,,,,,,,
,,446,2,《པེ་》,སྔར།,,,,,,,,,,,,,,,,,,,,,,
,,447,3,《ཅོ་》,ལྔར།,,,,,,,,,,,,,,,,,,,,,,
,,448,4,《པེ་》《སྣར་》,སྔར།,,,,,,,,,,,,,,,,,,,,,,
,,449,5,《པེ་》《སྣར་》,pབ་དེའི་ཕྱིར་ཡང་ཡོད་དོ། །,,,,,,,,,,,,,,,,,,,,,,
,,450,6,《པེ་》《སྣར་》,pའགྱུར་བ།,,,,,,,,,,,,,,,,,,,,,,
,,451,7,《པེ་》《སྣར་》,པ།,,,,,,,,,,,,,,,,,,,,,,
,1081,452,1,《པེ་》《སྣར་》,ལས།,,,,,,,,,,,,,,,,,,,,,,
,,453,2,《སྣར་》,ཁམས་ཀྱི།,,,,,,,,,,,,,,,,,,,,,,
,,454,3,《པེ་》《སྣར་》《ཅོ་》,ནི།,,,,,,,,,,,,,,,,,,,,,,
,,455,4,《པེ་》《སྣར་》,pམོ་ཞིག་ཡིན་ན་ནི་ཕ་ལ་མོའི་འདོད་ཆགས་སྐྱེའོ། །,,,,,,,,,,,,,,,,,,,,,,
,,456,5,《པེ་》《སྣར་》,ལས།,,,,,,,,,,,,,,,,,,,,,,
,,457,6,《པེ་》《སྣར་》,ནས།,,,,,,,,,,,,,,,,,,,,,,
,,458,7,《པེ་》《སྣར་》,pདང་།,,,,,,,,,,,,,,,,,,,,,,
,,459,8,《སྣར་》,སྤྱིར།,,,,,,,,,,,,,,,,,,,,,,
,1082,460,1,《སྣར་》,mཔར།,,,,,,,,,,,,,,,,,,,,,,
,,461,2,《པེ་》《སྣར་》,ལྟ།,,,,,,,,,,,,,,,,,,,,,,
,,462,3,《པེ་》,ཕོ།,,,,,,,,,,,,,,,,,,,,,,
,,463,4,《པེ་》,འདུ།;《སྣར་》,དུ།,,,,,,,,,,,,,,,,,,,,,
,1083,464,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,,,,,,,,,,,,,,,,,
,,465,2,《པེ་》《སྣར་》,བསྒོམ།,,,,,,,,,,,,,,,,,,,,,,
,,466,3,《པེ་》《སྣར་》,pཡང་།,,,,,,,,,,,,,,,,,,,,,,
,,467,4,《པེ་》《སྣར་》,སོགས།,,,,,,,,,,,,,,,,,,,,,,
,,468,5,《པེ་》《སྣར་》,mཔར།,,,,,,,,,,,,,,,,,,,,,,
,1084,469,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,,,,,,,,,,,,,,,,,
,,470,2,《པེ་》《སྣར་》,pབའི།,,,,,,,,,,,,,,,,,,,,,,
,,471,3,《པེ་》《སྣར་》,mདང་།,,,,,,,,,,,,,,,,,,,,,,
,,472,4,《པེ་》《སྣར་》,mདེ།,,,,,,,,,,,,,,,,,,,,,,
,,473,5,《པེ་》《སྣར་》,སྲེད།,,,,,,,,,,,,,,,,,,,,,,
,1085,474,1,《པེ་》,འཚོལ་བ་ལ།;《སྣར་》,འཚོལ་བ།,,,,,,,,,,,,,,,,,,,,,
,,475,2,《པེ་》《སྣར་》,pལ།,,,,,,,,,,,,,,,,,,,,,,
,,476,3,《པེ་》《སྣར་》,mདག,,,,,,,,,,,,,,,,,,,,,,
,,477,4,《པེ་》《སྣར་》,pཉེ་བར།,,,,,,,,,,,,,,,,,,,,,,
,1086,478,1,《ཅོ་》,གྱིས།,,,,,,,,,,,,,,,,,,,,,,
,,479,2,《པེ་》,གོང་མ།;《སྣར་》,གོང་ན།,,,,,,,,,,,,,,,,,,,,,
,,480,3,《པེ་》《སྣར་》,pཡན་ལག,,,,,,,,,,,,,,,,,,,,,,
,,481,4,《པེ་》,བསྒང་།;《སྣར་》,སྐངས།,,,,,,,,,,,,,,,,,,,,,
,,482,5,《པེ་》《སྣར་》,ལས།,,,,,,,,,,,,,,,,,,,,,,
,,483,6,《པེ་》《སྣར་》,གཞི།,,,,,,,,,,,,,,,,,,,,,,
,1087,484,1,《སྣར་》,པར།,,,,,,,,,,,,,,,,,,,,,,
,,485,2,《པེ་》,བྱུང་།,,,,,,,,,,,,,,,,,,,,,,
,,486,3,《པེ་》《སྣར་》,དོ།།,,,,,,,,,,,,,,,,,,,,,,
,,487,4,《སྣར་》,ཅི།,,,,,,,,,,,,,,,,,,,,,,
,,488,5,《པེ་》《སྣར་》,པ།,,,,,,,,,,,,,,,,,,,,,,
,,489,6,《པེ་》《སྣར་》,བསླུ།,,,,,,,,,,,,,,,,,,,,,,
,,490,7,《སྣར་》,ཚིགས།,,,,,,,,,,,,,,,,,,,,,,
,,491,8,《པེ་》《སྣར་》,འཆི།,,,,,,,,,,,,,,,,,,,,,,
,1088,492,1,《སྣར་》,བུར།,,,,,,,,,,,,,,,,,,,,,,
,,493,2,《པེ་》《སྣར་》,འོངས།,,,,,,,,,,,,,,,,,,,,,,
,,494,3,《པེ་》,mམ།;《སྣར་》,གཅིག་མ།,,,,,,,,,,,,,,,,,,,,,
,,495,4,《པེ་》《སྣར་》,མ།,,,,,,,,,,,,,,,,,,,,,,
,,496,5,《པེ་》《སྣར་》,པའོ།།,,,,,,,,,,,,,,,,,,,,,,
,,497,6,《པེ་》《སྣར་》,mཔ།,,,,,,,,,,,,,,,,,,,,,,
,,498,7,《སྣར་》,རེ།,,,,,,,,,,,,,,,,,,,,,,
,,499,7,《སྣར་》,འབྱུང་།,,,,,,,,,,,,,,,,,,,,,,
,1089,500,1,《པེ་》,རྟེན།,,,,,,,,,,,,,,,,,,,,,,
,,501,2,《པེ་》《ཅོ་》,རེག;《སྣར་》,རིག,,,,,,,,,,,,,,,,,,,,,
,,502,3,《པེ་》《སྣར་》,pདང་།,,,,,,,,,,,,,,,,,,,,,,
,,503,4,《པེ་》《སྣར་》,mབ་ཡང་།,,,,,,,,,,,,,,,,,,,,,,
,1090,504,1,《པེ་》《སྣར་》,pཡིད་མི་བདེ་བའི་ཉེ་བར་རྒྱུ་བ་དྲུག་དང་།,,,,,,,,,,,,,,,,,,,,,,
,,505,2,《སྣར་》,pམི།,,,,,,,,,,,,,,,,,,,,,,
,,506,3,《པེ་》《སྣར་》,ནི།,,,,,,,,,,,,,,,,,,,,,,
,1091,507,1,《པེ་》《སྣར་》,ནི།,,,,,,,,,,,,,,,,,,,,,,
,,508,2,《པེ་》《སྣར་》,བསྡོག,,,,,,,,,,,,,,,,,,,,,,
,,509,3,《པེ་》《སྣར་》,mརང་།,,,,,,,,,,,,,,,,,,,,,,
,1092,510,1,《སྣར་》,pདང་།,,,,,,,,,,,,,,,,,,,,,,
,,511,2,《པེ་》《སྣར་》,mསྐྱེ་བའི།,,,,,,,,,,,,,,,,,,,,,,
,,512,3,《པེ་》《སྣར་》,ཕུང་།,,,,,,,,,,,,,,,,,,,,,,
,,513,4,《པེ་》《སྣར་》,ཐུགས།,,,,,,,,,,,,,,,,,,,,,,
,,514,5,《པེ་》《སྣར་》,pདེ།,,,,,,,,,,,,,,,,,,,,,,
,1093,515,1,《སྣར་》,སྐྱེད།,,,,,,,,,,,,,,,,,,,,,,
,,516,2,《པེ་》《སྣར་》,སྲིད།,,,,,,,,,,,,,,,,,,,,,,
,,517,3,《པེ་》《སྣར་》,ཞེ།,,,,,,,,,,,,,,,,,,,,,,
,,518,4,《པེ་》《སྣར་》,སྐྱ།,,,,,,,,,,,,,,,,,,,,,,
,,519,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,,,,,,,,,,,,,,,,,
,,520,6,《སྣར་》,རྣམ།,,,,,,,,,,,,,,,,,,,,,,
,,521,7,《སྣར་》,ཀྱི།,,,,,,,,,,,,,,,,,,,,,,
,,522,8,《སྣར་》,ཁམས།,,,,,,,,,,,,,,,,,,,,,,
,,523,9,《པེ་》《སྣར་》,མེད།,,,,,,,,,,,,,,,,,,,,,,
,1094,524,1,《པེ་》《སྣར་》,mཡང་།,,,,,,,,,,,,,,,,,,,,,,
,,525,2,《པེ་》《སྣར་》,ཤེ།,,,,,,,,,,,,,,,,,,,,,,
,,526,3,《པེ་》《སྣར་》,འཚོལ།,,,,,,,,,,,,,,,,,,,,,,
,,527,4,《པེ་》《སྣར་》,ལ།,,,,,,,,,,,,,,,,,,,,,,
,,528,5,《པེ་》《སྣར་》,འཚོལ།,,,,,,,,,,,,,,,,,,,,,,
,,529,6,《པེ་》《སྣར་》,འཚོལ།,,,,,,,,,,,,,,,,,,,,,,
,,530,7,《པེ་》《སྣར་》,འཚོལ།,,,,,,,,,,,,,,,,,,,,,,
