མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
,1188,1452,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1453,2,《པེ་》《སྣར་》,པ།,,,,,,
,,1454,3,《པེ་》《སྣར་》,སམ།,,,,,,
,,1455,4,《པེ་》《སྣར་》,བལྟ།,,,,,,
,,1456,5,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,1189,1457,1,《པེ་》《སྣར་》,འོ།,,,,,,
,,1458,2,《པེ་》《སྣར་》,pཔོ།,,,,,,
,,1459,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1460,4,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,1190,1461,1,《ཅོ་》,པས།,,,,,,
,,1462,2,《པེ་》《སྣར་》,མའི།,,,,,,
,,1463,3,《པེ་》《སྣར་》,སྨྲས་པའི།,,,,,,
,,1464,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1465,5,《པེ་》《སྣར་》,པ།,,,,,,
,1191,1466,1,《པེ་》《སྣར་》,བའི།,,,,,,
,,1467,2,《སྣར་》,pཔ།,,,,,,
,,1468,3,《པེ་》《སྣར་》,སྦྱོར།,,,,,,
,,1469,4,《པེ་》《སྣར་》,mནི།,,,,,,
,,1470,5,《པེ་》《སྣར་》,mཡང་།,,,,,,
,1192,1471,1,《པེ་》《སྣར་》,འཐུན་པ།,,,,,,
,,1472,2,《པེ་》《སྣར་》,mརབ་ནི།,,,,,,
,,1473,3,《པེ་》《སྣར་》,ནི།,,,,,,
,,1474,4,《པེ་》《སྣར་》,པའི།,,,,,,
,,1475,5,《པེ་》《སྣར་》,pམ།,,,,,,
,,1476,6,《པེ་》《སྣར་》,mལ།,,,,,,
,,1477,7,《པེ་》《སྣར་》,ནི།,,,,,,
,,1478,8,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,1193,1479,1,《སྣར་》,རྩྭ།,,,,,,
,,1480,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1481,3,《པེ་》《སྣར་》,mབྱས་པ་ཉིད་ནི་ངོ་བོ་ཉིད་མེད་པ་ཉིད་མེད་ན་མི་འབྱུང་བའི་ཕྱིར་རོ།,,,,,,
,,1482,4,《པེ་》《སྣར་》,mཐམས་ཅད་ལ་མ་ཁྱབ་ཏུ་ཟིན།,,,,,,
,,1483,5,《པེ་》《སྣར་》,བསལ།,,,,,,
,1194,1484,1,《པེ་》《སྣར་》,སྟེན།,,,,,,
,,1485,2,《པེ་》《སྣར་》,mམ།,,,,,,
,,1486,3,《པེ་》《སྣར་》,བྱས་པ།,,,,,,
,,1487,4,《པེ་》《སྣར་》,སྟེན།,,,,,,
,,1488,5,《པེ་》《སྣར་》,།།,,,,,,
,,1489,6,《པེ་》《སྣར་》,མའི།,,,,,,
,,1490,7,《པེ་》《སྣར་》,།། །།,,,,,,
,1195,1491,1,《པེ་》《སྣར་》,mདངོས་པོའི་ངོ་བོ་ཉིད་མེད་དོ་ཞེས་བསྟན་ཟིན་པས། ,,,,,,
,,1492,2,《པེ་》《སྣར་》,mཔ་དེ་སྨྲོས་ཤིག་ངོ་བོ་ཉིད་ནི།,,,,,,
,,1493,3,《པེ་》《སྣར་》,mགཞན་གྱི་དངོས་པོའི། ,,,,,,
,,1494,4,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,1196,1495,1,《སྣར་》,དེ།,,,,,,
,,1496,2,《པེ་》《སྣར་》,mདངོས་པོ་མེད་པར་ཡང་།,,,,,,
,1197,1497,1,《པེ་》《སྣར་》,ལྟའོ།,,,,,,
,,1498,2,《པེ་》《སྣར་》,མ་སྐྱེས་པ་ངོ་བོ་ཉིད་དང་། ,,,,,,
,,1499,3,《པེ་》《སྣར་》,mདངོས་པོ་དང་།,,,,,,
,,1500,4,《པེ་》《སྣར་》,ཀ,,,,,,
,,1501,5,《པེ་》《སྣར་》,ཀ,,,,,,
,1198,1502,1,《པེ་》《སྣར་》,mདངོས་པོ་ཡང་མེད།,,,,,,
,,1503,2,《པེ་》《སྣར་》,mདེ་ཉིད་ཀྱི་ཕྱིར།,,,,,,
,,1504,3,《པེ་》《སྣར་》,ཀ,,,,,,
,,1505,4,《པེ་》《སྣར་》,བལྟ།,,,,,,
,1199,1506,1,《པེ་》《སྣར་》,ནོ།,,,,,,
,,1507,2,《པེ་》《སྣར་》,རྟག,,,,,,
,,1508,3,《པེ་》《སྣར་》,བརློབ།,,,,,,
,,1509,4,《པེ་》《སྣར་》,གཞེས།,,,,,,
,,1510,5,《པེ་》《སྣར་》,ཀྱང་།,,,,,,
,1200,1511,1,《པེ་》《སྣར་》,mའདི།,,,,,,
,,1512,2,《པེ་》,འགལ།,,,,,,
,1201,1513,1,《སྣར་》,pཔ།,,,,,,
,,1514,2,《པེ་》《སྣར་》,སོ།།,,,,,,
,,1515,3,《པེ་》《སྣར་》,གཞན།,,,,,,
,,1516,4,《པེ་》《སྣར་》,གཉིས།,,,,,,
,,1517,5,《པེ་》《སྣར་》,mམི།,,,,,,
,,1518,6,《པེ་》《སྣར་》,གཉིས།,,,,,,
,1202,1519,1,《པེ་》,mདེ།,,,,,,
,,1520,2,《པེ་》《སྣར་》,དེ།,,,,,,
,1203,1521,1,《པེ་》《སྣར་》,བར།,,,,,,
,,1522,2,《པེ་》《སྣར་》,བྱུང་།,,,,,,
,1204,1523,1,《སྣར་》,བརྟག,,,,,,
,,1524,2,《པེ་》《སྣར་》,རྣམས།,,,,,,
,,1525,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1526,4,《པེ་》《སྣར་》,མའི།,,,,,,
,,1527,5,《པེ་》《སྣར་》,mགང་།,,,,,,
,1205,1528,1,《པེ་》《སྣར་》,ལྡོངས།,,,,,,
,,1529,2,《པེ་》《སྣར་》,གཏོགས།,,,,,,
,,1530,3,《པེ་》《སྣར་》,གཏོགས།,,,,,,
,,1531,4,《པེ་》《སྣར་》,རྟོག,,,,,,
,1206,1532,1,《པེ་》《སྣར་》,pའདི་ལ་འཁོར་བ།,,,,,,
,,1533,2,《པེ་》《སྣར་》,pཔ།,,,,,,
,,1534,3,《པེ་》《སྣར་》,འཇིགས།,,,,,,
,,1535,4,《པེ་》《སྣར་》,པ།,,,,,,
,,1536,5,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1537,6,《པེ་》《སྣར་》,གྱིས།,,,,,,
,1207,1538,1,《པེ་》《སྣར་》,pནི།,,,,,,
,,1539,2,《པེ་》《སྣར་》,གཟེག,,,,,,
,,1540,3,《པེ་》《སྣར་》,ཞིག,,,,,,
,,1541,4,《པེ་》《སྣར་》,འཐུན།,,,,,,
,,1542,5,《པེ་》,རྟོག་གོ།;《སྣར་》,རྟག་གོ།,,,,,
,,1543,6,《པེ་》《སྣར་》,བརྟག,,,,,,
,1208,1544,1,《པེ་》《སྣར་》,ཞི།,,,,,,
,,1545,2,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,1546,3,《པེ་》《སྣར་》,pསེམས་དང་།,,,,,,
,,1547,4,《པེ་》《སྣར་》,བཟློག,,,,,,
,,1548,5,《པེ་》《སྣར་》,ཡང་།,,,,,,
,,1549,6,《པེ་》《སྣར་》,དང་།,,,,,,
,1209,1550,1,《སྣར་》,བྱད།,,,,,,
,,1551,2,《པེ་》《སྣར་》,སྔོན།,,,,,,
,,1552,3,《པེ་》《སྣར་》,pམ་ཡིན།,,,,,,
,,1553,4,《པེ་》《སྣར་》,བའི།,,,,,,
,1210,1554,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1555,2,《པེ་》《སྣར་》,རྟག,,,,,,
,,1556,3,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,1211,1557,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,1558,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1559,3,《པེ་》《སྣར་》,བ་སྲིད་པར།,,,,,,
,,1560,4,《པེ་》《སྣར་》,བ།,,,,,,
,,1561,5,《པེ་》《སྣར་》,ཞེའོ།,,,,,,
,1212,1562,1,《པེ་》《སྣར་》,པ་ནས།,,,,,,
,,1563,2,《པེ་》《སྣར་》,ལས།,,,,,,
,,1564,3,《པེ་》《སྣར་》,mལས།,,,,,,
,1213,1565,1,《པེ་》《སྣར་》,རྟག,,,,,,
,,1566,2,《པེ་》《སྣར་》,ཐོབ།,,,,,,
,1214,1567,1,《པེ་》《སྣར་》,བརྟག,,,,,,
,,1568,2,《པེ་》《སྣར་》,pབ།,,,,,,
,,1569,3,《པེ་》《སྣར་》,mཞེ་ན།,,,,,,
,,1570,4,《པེ་》《སྣར་》,པ།,,,,,,
,,1571,5,《པེ་》《སྣར་》,pདེ།,,,,,,
,1215,1572,1,《པེ་》《སྣར་》,རྒྱུན།,,,,,,
,,1573,2,《པེ་》《སྣར་》,འདི།,,,,,,
,,1574,3,《པེ་》《སྣར་》,pསྔ་མ་བཞིན་དུ།,,,,,,
,1216,1575,1,《པེ་》《སྣར་》,mཞེས་འབྱུང་ངོ་།།,,,,,,
,,1576,2,《པེ་》《སྣར་》,ནམ།,,,,,,
,,1577,3,《པེ་》《སྣར་》,ན།,,,,,,
,,1578,4,《པེ་》《སྣར་》,པར།,,,,,,
,1217,1579,1,《སྣར་》,ནི།,,,,,,
,,1580,2,《པེ་》《སྣར་》,pནི།,,,,,,
,,1581,3,《པེ་》《སྣར་》,mཉེ་བར་ལེན་པ་དང་བཅས་པར།,,,,,,
,,1582,4,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1583,5,《པེ་》《སྣར་》,mཉེ་བར་མི་ལེན་ཏེ།,,,,,,
,1218,1584,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,1585,2,《སྣར་》,ཁྱེད།,,,,,,
,,1586,3,《པེ་》《སྣར་》,mདེ།,,,,,,
,1219,1587,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,1588,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,1220,1589,1,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1590,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1591,3,《པེ་》,འཆི།,,,,,,
,,1592,4,《པེ་》《སྣར་》,བྱུང་བས་གྲོལ།,,,,,,
,,1593,5,《པེ་》《སྣར་》,འཆིང་བ།,,,,,,
,,1594,6,《སྣར་》,mབ།,,,,,,
,,1595,7,《པེ་》《སྣར་》,mདུས།,,,,,,
,,1596,8,《པེ་》《སྣར་》,བཅིང་བ།,,,,,,
,1221,1597,1,《པེ་》《སྣར་》,པ།,,,,,,
,,1598,2,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,1599,3,《པེ་》《སྣར་》,pཀྱང་།,,,,,,
,,1600,4,《པེ་》《སྣར་》,རྟགས།,,,,,,
,1222,1601,1,《པེ་》《སྣར་》,གེགས།,,,,,,
,,1602,2,《པེ་》《སྣར་》,གིས།,,,,,,
,,1603,3,《པེ་》《སྣར་》,པ།,,,,,,
,,1604,4,《པེ་》《སྣར་》,pའདས།,,,,,,
,1223,1605,1,《པེ་》《སྣར་》,pདང་།,,,,,,
,,1606,2,《པེ་》《སྣར་》,གིས།,,,,,,
,,1607,3,《སྣར་》,mལས།,,,,,,
,,1608,4,《པེ་》《སྣར་》,པར།,,,,,,
,,1609,5,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,1610,6,《པེ་》《སྣར་》,རྟོག,,,,,,
,1224,1611,1,《པེ་》《སྣར་》,ནི།,,,,,,
,,1612,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1613,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,1614,4,《པེ་》《སྣར་》,བར།,,,,,,
,,1615,5,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1616,6,《པེ་》《སྣར་》,mལས།,,,,,,
,,1617,7,《པེ་》《སྣར་》,mམྱ་ངན་ལས་འདས་པ་ཡང་མེད།,,,,,,
,1225,1618,1,《པེ་》《སྣར་》,མའི།,,,,,,
,,1619,2,《པེ་》《སྣར་》,པས།,,,,,,
,,1620,3,《པེ་》《སྣར་》,mམེད་པ་ཉིད།,,,,,,
,,1621,4,《པེ་》《སྣར་》,ཁྱེད།,,,,,,
,1226,1622,1,《པེ་》《སྣར་》,mབ།,,,,,,
,,1623,2,《པེ་》《སྣར་》,ལ།,,,,,,
,,1624,3,《པེ་》《སྣར་》,mརྐྱེན།,,,,,,
,,1625,4,《པེ་》《སྣར་》,པ་སྟེ།,,,,,,
,1227,1626,1,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,1627,2,《པེ་》《སྣར་》,འགྱུར་བའི།,,,,,,
,,1628,3,《པེ་》《སྣར་》,pཕྱིར།,,,,,,
,,1629,4,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,1630,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1631,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1632,7,《པེ་》《སྣར་》,བསམ།,,,,,,
,1228,1633,1,《པེ་》《སྣར་》,mབྱ་བ།,,,,,,
,,1634,2,《པེ་》《སྣར་》,དེ་ནི།,,,,,,
,,1635,3,《པེ་》《སྣར་》,ཡིད།,,,,,,
,,1636,4,《པེ་》《སྣར་》,པོ།,,,,,,
,,1637,5,《པེ་》《སྣར་》,བ།,,,,,,
,1229,1638,1,《པེ་》《སྣར་》,སྤྱད།,,,,,,
,,1639,2,《པེ་》《སྣར་》,ནི།,,,,,,
,,1640,3,《པེ་》《སྣར་》,སྤྱོད།,,,,,,
,,1641,4,《པེ་》《སྣར་》,ཁོངས་སུ།,,,,,,
,,1642,5,《པེ་》《སྣར་》,བ།,,,,,,
,,1643,6,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,1644,7,《པེ་》《སྣར་》,བུ།,,,,,,
,,1645,8,《པེ་》《སྣར་》,mཡིན།,,,,,,
,1230,1646,1,《པེ་》《སྣར་》,དེ།,,,,,,
,,1647,2,《པེ་》《སྣར་》,སྨིག,,,,,,
,,1648,3,《པེ་》《སྣར་》,སྨིག,,,,,,
,,1649,4,《པེ་》《སྣར་》,རམ།,,,,,,
,,1650,5,《པེ་》《སྣར་》,པའི།,,,,,,
,,1651,6,《སྣར་》,ཡང་ན།,,,,,,
,,1652,7,《པེ་》《སྣར་》,འགགས།,,,,,,
,1231,1653,1,《པེ་》《སྣར་》,འགག,,,,,,
,,1654,2,《པེ་》《སྣར་》,རྟག,,,,,,
,,1655,3,《པེ་》《སྣར་》,pབྱ་བར།,,,,,,
,,1656,4,《པེ་》《སྣར་》,pབཞིན་པ།,,,,,,
,,1657,5,《པེ་》《སྣར་》,སྲུས།,,,,,,
,,1658,6,《སྣར་》,mདེ།,,,,,,
,,1659,7,《པེ་》《སྣར་》,mམངོན།,,,,,,
,1232,1660,1,《སྣར་》,འཐུན།,,,,,,
,,1661,2,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,1662,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1663,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1664,5,《པེ་》《སྣར་》,mཔར།,,,,,,
,,1665,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,1666,7,《པེ་》《སྣར་》,mངེས་པར།,,,,,,
,,1667,8,《པེ་》《སྣར་》,mན།,,,,,,
,,1668,9,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,1233,1669,1,《པེ་》《སྣར་》,འཐོབ།,,,,,,
,,1670,2,《པེ་》《སྣར་》,པོའི་ལས་ཀྱི།,,,,,,
,,1671,3,《སྣར་》,འཐུན།,,,,,,
,,1672,4,《སྣར་》,pདགེ་བ་དང་།,,,,,,
,1234,1673,1,《པེ་》《སྣར་》,ཅི།,,,,,,
,,1674,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,,1675,3,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,1235,1676,1,《པེ་》《སྣར་》,བསྐྱེད་པར།,,,,,,
,,1677,2,《པེ་》《སྣར་》,རིས།,,,,,,
,,1678,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1679,4,《པེ་》《སྣར་》,པས།,,,,,,
,,1680,5,《པེ་》《སྣར་》,འཕོ་ན་ནི་སྤོང་།,,,,,,
,1236,1681,1,《པེ་》《སྣར་》,དེ།,,,,,,
,,1682,2,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1683,3,《པེ་》《སྣར་》,ན།,,,,,,
,,1684,4,《པེ་》《སྣར་》,བསམ།,,,,,,
,,1685,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1686,6,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,1687,7,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,1688,8,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,1689,9,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,1337,1690,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,1691,2,《པེ་》《སྣར་》,ན།,,,,,,
,,1692,3,《པེ་》,pསུ།,,,,,,
,,1693,4,《པེ་》《སྣར་》,རྟག,,,,,,
,,1694,5,《པེ་》《སྣར་》,རྟག,,,,,,
,1338,1695,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1696,2,《པེ་》《སྣར་》,པས།,,,,,,
,,1697,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1698,4,《པེ་》《སྣར་》,པ།,,,,,,
,,1699,5,《པེ་》《སྣར་》,པ་འདྲ།,,,,,,
,1239,1700,1,《པེ་》《སྣར་》,དེའི།,,,,,,
,,1701,2,《སྣར་》,བའི།,,,,,,
,,1702,3,《པེ་》《སྣར་》,mཀྱི།,,,,,,
,,1703,4,《པེ་》《སྣར་》,སྨིན།,,,,,,
,,1704,5,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,1705,6,《པེ་》《སྣར་》,mཡང་མ།,,,,,,
,,1706,7,《པེ་》《སྣར་》,ཟ་བར།,,,,,,
,,1707,8,《པེ་》《སྣར་》,པ་བར།,,,,,,
,,1708,9,《པེ་》《སྣར་》,ངེས་པར།,,,,,,
,,1709,10,《པེ་》《སྣར་》,བ།,,,,,,
,,1710,11,《པེ་》《སྣར་》,འཇིགས།,,,,,,
,,1711,12,《པེ་》《སྣར་》,ལས།,,,,,,
,1240,1712,1,《པེ་》《སྣར་》,mཚངས་པར་སྤྱོད་པ་ལ་གནས་པ་ནི་དེའི་དོན་དུ་གནས་པའོ།།,,,,,,
,,1713,2,《པེ་》《སྣར་》,pའང་།,,,,,,
,,1714,3,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,1715,4,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,1716,5,《པེ་》《སྣར་》,ལན།,,,,,,
,1241,1717,1,《པེ་》《སྣར་》,འདི།,,,,,,
,,1718,2,《པེ་》《སྣར་》,mགལ་ཏེ་ཉོན་མོངས་ཡང་དག་མིན།།,,,,,,
,,1719,3,《པེ་》《སྣར་》,འདི།,,,,,,
,,1720,4,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,1721,5,《པེ་》《སྣར་》,གོ།,,,,,,
,,1722,6,《པེ་》《སྣར་》,རྟེན།,,,,,,
,1242,1723,1,《པེ་》《སྣར་》,དང་།,,,,,,
,,1724,2,《པེ་》《སྣར་》,ལས།,,,,,,
,,1725,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1726,4,《སྣར་》,བུས།,,,,,,
,,1727,5,《པེ་》《སྣར་》,སྒྲིབས།,,,,,,
,,1728,6,《པེ་》《སྣར་》,སྲེག,,,,,,
,,1729,7,《པེ་》《སྣར་》,pཡང་།,,,,,,
,1243,1730,1,《པེ་》《སྣར་》,སྒྲིབས།,,,,,,
,,1731,2,《པེ་》《སྣར་》,བསྒྲིབ།,,,,,,
,,1732,3,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,1733,4,《པེ་》《སྣར་》,mསྤྱིར། དེ་ཕྱིར།,,,,,,
,,1734,5,《པེ་》《སྣར་》,pབ།,,,,,,
,,1735,6,《པེ་》《སྣར་》,དཔྱད།,,,,,,
,,1736,7,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,1244,1737,1,《པེ་》《སྣར་》,ན།,,,,,,
,,1738,2,《པེ་》《སྣར་》,བསྒྲིབ།,,,,,,
,,1739,3,《པེ་》《སྣར་》,ཡི།,,,,,,
,,1740,4,《པེ་》《སྣར་》,mཡིན།,,,,,,
,,1741,5,《པེ་》《སྣར་》,ཐོབ།,,,,,,
,1245,1742,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1743,2,《པེ་》《སྣར་》,mརོ།,,,,,,
,,1744,3,《པེ་》《སྣར་》,ཡི།,,,,,,
,,1745,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1746,5,《སྣར་》,pལས།,,,,,,
,1246,1747,1,《པེ་》《སྣར་》,གསལ།,,,,,,
,,1748,2,《པེ་》《སྣར་》,mའདི་ལྟར།,,,,,,
,,1749,3,《པེ་》《སྣར་》,བལྟའོ།,,,,,,
,,1750,4,《པེ་》,ཁྱོད།,,,,,,
,1247,1751,1,《པེ་》《སྣར་》,རྟོག,,,,,,
,,1752,2,《པེ་》《སྣར་》,བ།,,,,,,
,,1753,3,《པེ་》《སྣར་》,པར།,,,,,,
,1248,1754,1,《པེ་》《སྣར་》,mརམ།,,,,,,
,,1755,2,《པེ་》《སྣར་》,mཉིད།,,,,,,
,1249,1756,1,《པེ་》《སྣར་》,pདང་།,,,,,,
,,1757,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,1250,1758,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1759,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,1760,3,《པེ་》《སྣར་》,རོ།,,,,,,
,,1761,4,《པེ་》《སྣར་》,mལ།,,,,,,
,,1762,5,《པེ་》《སྣར་》,ནོ།,,,,,,
,,1763,6,《པེ་》,ན་མཁའ།;《སྣར་》,ནམ་མཁའ།,,,,,
,,1764,7,《པེ་》《སྣར་》,mམ།,,,,,,
,1251,1765,1,《པེ་》《སྣར་》,pགི།,,,,,,
,,1766,2,《པེ་》《སྣར་》,དག་སྟོན།,,,,,,
,,1767,3,《པེ་》《སྣར་》,ན།,,,,,,
,,1768,4,《སྣར་》,གྱིས།,,,,,,
,,1769,5,《པེ་》《སྣར་》,pཡང་།,,,,,,
,1252,1770,1,《པེ་》《སྣར་》,mམ།,,,,,,
,,1771,2,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,1772,3,《པེ་》《སྣར་》,།།,,,,,,
,,1773,4,《པེ་》《སྣར་》,མའི།,,,,,,
,,1774,5,《པེ་》《སྣར་》,།། །།,,,,,,
,,1775,6,《པེ་》,ལས།,,,,,,
,1253,1776,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,,1777,2,《པེ་》《སྣར་》,ནི།,,,,,,
,1254,1778,1,《པེ་》《སྣར་》,mམ།,,,,,,
,,1779,2,《པེ་》,ཡོངས།,,,,,,
,,1780,3,《པེ་》《སྣར་》,mན།,,,,,,
,,1781,4,《པེ་》《སྣར་》,སྔོ།,,,,,,
,,1782,5,《པེ་》《སྣར་》,ལུས།,,,,,,
,,1783,6,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,1784,7,《པེ་》《སྣར་》,mལ།,,,,,,
,,1785,8,《པེ་》《སྣར་》,pགི།,,,,,,
,,1786,9,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,1255,1787,1,《པེ་》《སྣར་》,རིག,,,,,,
,,1788,2,《པེ་》《སྣར་》,གི།,,,,,,
,,1789,3,《སྣར་》,mལ།,,,,,,
,,1790,4,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,1791,5,《པེ་》《སྣར་》,བླངས་པར།,,,,,,
,,1792,6,《སྣར་》,pཔ།,,,,,,
,1256,1793,1,《པེ་》《སྣར་》,གིས།,,,,,,
,,1794,2,《པེ་》《སྣར་》,འདོད་པ།,,,,,,
,,1795,3,《པེ་》《སྣར་》,mདག,,,,,,
,,1796,4,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,1797,5,《པེ་》《སྣར་》,རྟག,,,,,,
,1257,1798,1,《པེ་》《སྣར་》,གི།,,,,,,
,,1799,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1800,3,《པེ་》《སྣར་》,བཏགས།,,,,,,
,1258,1801,1,《པེ་》《སྣར་》,mན།,,,,,,
,,1802,2,《པེ་》《སྣར་》,རྟོག,,,,,,
,,1803,3,《པེ་》《སྣར་》,mཀྱང་།,,,,,,
,1259,1804,1,《པེ་》《སྣར་》,པ།,,,,,,
,,1805,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1806,3,《པེ་》《སྣར་》,mནོར་དང་།,,,,,,
,,1807,4,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1808,5,《པེ་》《སྣར་》,བཟློག,,,,,,
,1260,1809,1,《པེ་》《སྣར་》,དེ།,,,,,,
,,1810,2,《པེ་》《སྣར་》,གཏོགས།,,,,,,
,,1811,3,《པེ་》《སྣར་》,སྤྱོད།,,,,,,
,,1812,4,《པེ་》《སྣར་》,ལྟ་ལ།,,,,,,
,,1813,5,《པེ་》《སྣར་》,པར།,,,,,,
,1261,1814,1,《པེ་》《སྣར་》,འདའ་བ།,,,,,,
,1262,1815,1,《པེ་》《སྣར་》,བཟློག,,,,,,
,,1816,2,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,1817,3,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,1818,4,《པེ་》《སྣར་》,བརྟག,,,,,,
,,1819,5,《པེ་》《སྣར་》,རྟོག,,,,,,
,,1820,6,《པེ་》《སྣར་》,གི།,,,,,,
,,1821,7,《པེ་》《སྣར་》,པར།,,,,,,
,1263,1822,1,《པེ་》《སྣར་》,mདེ་ནི་ཐར་པ་ཞེས་པའོ།།,,,,,,
,,1823,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1824,3,《པེ་》《སྣར་》,དེ།,,,,,,
,1264,1825,1,《པེ་》《སྣར་》,mཔར་བྱེད།,,,,,,
,,1826,2,《པེ་》《སྣར་》,རྟོག,,,,,,
,,1827,3,《པེ་》《སྣར་》,mཔར།,,,,,,
,,1828,4,《སྣར་》,པས།,,,,,,
,,1829,5,《པེ་》《སྣར་》,mདྲ་བ།,,,,,,
,,1830,6,《པེ་》,དེ།;《སྣར་》,དེས།,,,,,
,,1831,7,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1832,8,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,1265,1833,1,《པེ་》《སྣར་》,བརྫུས།,,,,,,
,,1834,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,1835,3,《པེ་》《སྣར་》,བཏགས།,,,,,,
,,1836,4,《པེ་》《སྣར་》,mབདག,,,,,,
,1266,1837,1,《པེ་》《སྣར་》,བས།,,,,,,
,,1838,2,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,1839,3,《པེ་》《སྣར་》,mཉིད།,,,,,,
,1267,1840,1,《པེ་》,སྒྲུབ།,,,,,,
,,1841,2,《པེ་》《སྣར་》,mཚུལ།,,,,,,
,,1842,3,《སྣར་》,བརྟག,,,,,,
,,1843,4,《པེ་》《སྣར་》,འཇིགས།,,,,,,
,,1844,5,《པེ་》《སྣར་》,གཏགས།,,,,,,
,,1845,6,《པེ་》《སྣར་》,མེད།,,,,,,
,,1846,7,《པེ་》《སྣར་》,འབད།,,,,,,
,,1847,8,《པེ་》《སྣར་》,རིག,,,,,,
,,1848,9,《པེ་》《སྣར་》,pའབྲས་བུའི།,,,,,,
