མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,322,7,《པེ་》《སྣར་》,འཇི་བའི།,,,,,,
,,323,8,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,398,324,1,《པེ་》《སྣར་》,mབ།,,,,,,
,,325,2,《པེ་》《སྣར་》,mན།,,,,,,
,,326,3,《པེ་》《སྣར་》,བོ།,,,,,,
,,327,4,《པེ་》《སྣར་》,ན།,,,,,,
,,328,5,《པེ་》《སྣར་》,mརང་།,,,,,,
,399,329,1,《སྣར་》,ལྟ།,,,,,,
,,330,2,《པེ་》《སྣར་》,པ།,,,,,,
,,331,3,《པེ་》《སྣར་》,སྒྲས།,,,,,,
,,332,4,《པེ་》《སྣར་》,དགོས།,,,,,,
,400,333,1,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,334,2,《པེ་》,mདེ་ཉིད།,,,,,,
,,335,3,《པེ་》《སྣར་》,རིག,,,,,,
,,336,4,《པེ་》《སྣར་》,mརོ།,,,,,,
,,337,5,《སྣར་》,pཔོ།,,,,,,
,,338,6,《སྣར་》,pབ།,,,,,,
,,339,7,《པེ་》《སྣར་》,དེའི།,,,,,,
,,340,8,《སྣར་》,པ།,,,,,,
,,341,9,《པེ་》《སྣར་》,mདུ།,,,,,,
,,342,10,《སྣར་》,mཡང་།,,,,,,
,,343,11,《པེ་》《སྣར་》,mདྲུག,,,,,,
,401,344,1,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,345,2,《སྣར་》,ལས།,,,,,,
,,346,3,《སྣར་》,mན།,,,,,,
,,347,4,《པེ་》《སྣར་》,བཞིན།,,,,,,
,,348,5,《པེ་》,སྐྱེ།,,,,,,
,,349,6,《པེ་》《སྣར་》,ཚིགས།,,,,,,
,,350,7,《ཅོ་》,པའི།,,,,,,
,,351,8,《པེ་》《སྣར་》,mརོ།,,,,,,
,402,352,1,《པེ་》《སྣར་》,སྐྱེས་པའི།,,,,,,
,,353,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,354,3,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,355,4,《པེ་》《སྣར་》,pཔ།,,,,,,
,,356,5,《པེ་》《སྣར་》,pཔ།,,,,,,
,,357,6,《ཅོ་》,pབའི།,,,,,,
,,358,7,《པེ་》,ལྔ།,,,,,,
,,359,8,《སྣར་》,pབ།,,,,,,
