མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,188,7,《པེ་》《སྣར་》,པས།,,,,,,
,70,189,1,《པེ་》《སྣར་》,།། །།,,,,,,
,,190,2,《པེ་》《སྣར་》,pདང་།,,,,,,
,,191,3,《པེ་》《སྣར་》,བྱུ།,,,,,,
,71,192,1,《པེ་》《སྣར་》,།། །།,,,,,,
,,193,2,《སྣར་》,mམེད་པ།,,,,,,
,,194,3,《སྣར་》,pཔ།,,,,,,
,72,195,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,196,2,《པེ་》《སྣར་》,ཟེའི་རིགས།,,,,,,
,,197,3,《པེ་》《སྣར་》,pགི་རིགས།,,,,,,
,73,198,1,《པེ་》,སྐྱེད།,,,,,,
,,199,2,《སྣར་》,པོར།,,,,,,
,,200,3,《པེ་》《སྣར་》,བྱིན།,,,,,,
,,201,4,《པེ་》《སྣར་》,བྱིན།,,,,,,
,,202,5,《པེ་》《སྣར་》,བྱིན།,,,,,,
,,203,6,《པེ་》《སྣར་》,བྱིན།,,,,,,
,74,204,1,《པེ་》《སྣར་》,བྱིན།,,,,,,
,,205,2,《པེ་》《སྣར་》,བྱིན།,,,,,,
,,206,3,《པེ་》《སྣར་》《ཅོ་》,ན།,,,,,,
,75,207,1,《པེ་》《སྣར་》,པ།,,,,,,
,,208,2,《སྣར་》,པ།,,,,,,
,,209,3,《པེ་》《སྣར་》,པ།,,,,,,
,,210,4,《སྣར་》,པ།,,,,,,
,,211,5,《པེ་》《སྣར་》,།། །།,,,,,,
,,212,6,《པེ་》《སྣར་》,mའཇིག་རྟེན་གྱི་ཁམས་ཀྱི།,,,,,,
,76,213,1,《སྣར་》,གཤགས།,,,,,,
,,214,2,《པེ་》《སྣར་》,བསྲེག,,,,,,
,,215,3,《པེ་》《སྣར་》,གིས།,,,,,,
,,216,4,《པེ་》《སྣར་》,དེ་སོར།,,,,,,
,,217,5,《པེ་》《སྣར་》,དག,,,,,,
,77,218,1,《པེ་》《སྣར་》,mསུམ།,,,,,,
,,219,2,《པེ་》《སྣར་》,།། །།,,,,,,
,,220,3,《སྣར་》,pལ།,,,,,,
,,221,4,《པེ་》《སྣར་》,ཅིག,,,,,,
,78,222,1,《པེ་》《སྣར་》,mཀྱང་།,,,,,,
,,223,2,《སྣར་》,འགོད།,,,,,,
,79,224,1,《པེ་》《སྣར་》,།། །།,,,,,,
,,225,2,《སྣར་》,བས།,,,,,,
,,226,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,227,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,228,5,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,229,6,《པེ་》《སྣར་》,།། །།,,,,,,
,,230,7,《པེ་》《སྣར་》,mབཅོམ་ལྡན་འདས།,,,,,,
,80,231,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,81,232,1,《པེ་》《སྣར་》,སུ།,,,,,,
,,233,2,《པེ་》《སྣར་》,mསྙེད།,,,,,,
,,234,3,《པེ་》《སྣར་》,mགི།,,,,,,
,,235,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,82,236,1,《པེ་》《སྣར་》,སྟོན།,,,,,,
,,237,2,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,238,3,《པེ་》《སྣར་》,ནས།,,,,,,
,,239,4,《པེ་》《སྣར་》,།། །།,,,,,,
,84,240,1,《པེ་》《སྣར་》,སྟོན།,,,,,,
,,241,2,《པེ་》《སྣར་》,pརབ་ཏུ།,,,,,,
,85,242,1,《སྣར་》,mགང་།,,,,,,
,,243,2,《པེ་》《སྣར་》《ཅོ་》,པ།,,,,,,
,,244,3,《པེ་》《སྣར་》,pརབ་ཏུ།,,,,,,
,86,245,1,《པེ་》《སྣར་》,སུ།,,,,,,
,88,246,1,《པེ་》《སྣར་》,mཡང་དག་པར།,,,,,,
,,247,2,《པེ་》《སྣར་》,mཡང་དག་པར།,,,,,,
,,248,3,《པེ་》《སྣར་》,mཡང་དག་པར།,,,,,,
,89,249,1,《པེ་》《སྣར་》,mཡང་དག་པར།,,,,,,
,90,250,1,《པེ་》《སྣར་》,།། །།,,,,,,
,,251,2,《སྣར་》,གཞག,,,,,,
,91,252,1,《སྣར་》,mཔར,,,,,,
,,253,2,《པེ་》《སྣར་》,pདག,,,,,,
,,254,3,《སྣར་》,ཀྲོལ།,,,,,,
,,255,4,《ཅོ་》,mདགོད་པར།,,,,,,
,,256,5,《སྣར་》,mཕྱིར།,,,,,,
,92,257,1,《པེ་》《སྣར་》,ལས།,,,,,,
,93,258,1,《པེ་》《སྣར་》,mགཅེར་བུ་རྣམས་གོས་ཐོབ་པར་བྱའོ་སྙམ་པ་དང་།,,,,,,
,,259,2,《སྣར་》,གཞག,,,,,,
,95,260,1,《པེ་》《སྣར་》,རྣམ་པར་བཀྲོལ།,,,,,,
,,261,2,《སྣར་》,གཞག,,,,,,
,,262,3,《པེ་》《སྣར་》,pལ་དགོད་པར་བྱའོ་སྙམ་པ།,,,,,,
,96,263,1,《སྣར་》,གཞག,,,,,,
,97,264,1,《པེ་》《སྣར་》,དེ།,,,,,,
,99,265,1,《པེ་》《སྣར་》,པས་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་བསླབ་པར་བྱའོ།།,,,,,,
,,266,2,《པེ་》《སྣར་》,mསྐོམ་པ་རྣམས།,,,,,,
,100,267,1,《པེ་》《སྣར་》,།། །།,,,,,,
,,268,2,《པེ་》《སྣར་》,ཆེ།,,,,,,
,,269,3,《པེ་》《སྣར་》,པོ།,,,,,,
,,270,4,《སྣར་》,ཐོག,,,,,,
,,271,5,《པེ་》《སྣར་》,བསྒྱིངས།,,,,,,
,,272,6,《པེ་》《སྣར་》,གི།,,,,,,
,,273,7,《པེ་》《སྣར་》,གནོན།,,,,,,
,,274,8,《པེ་》《སྣར་》,mན།,,,,,,
,,275,9,《པེ་》,mའཁོར།,,,,,,
,101,276,1,《པེ་》《སྣར་》,mབརྗོད་དུ་མེད་པའི་ཡང་།,,,,,,
,,277,2,《པེ་》《སྣར་》,mརབ་ཏུ།,,,,,,
,,278,3,《པེ་》《སྣར་》,mན།,,,,,,
,,279,4,《པེ་》《སྣར་》,པ།,,,,,,
,,280,5,《སྣར་》,pཔ་ཀུན།,,,,,,
,102,281,1,《པེ་》《སྣར་》,པ།,,,,,,
,103,282,1,《པེ་》《སྣར་》,པོ།,,,,,,
,,283,2,《པེ་》《སྣར་》,བྱ་སྟེ།,,,,,,
,,284,3,《པེ་》《སྣར་》,mནི།,,,,,,
,104,285,1,《པེ་》《སྣར་》,ཚེའི།,,,,,,
,,286,2,《པེ་》《སྣར་》,ཚེའི།,,,,,,
,,287,3,《པེ་》《སྣར་》,།། །།,,,,,,
,105,288,1,《པེ་》《སྣར་》,mན།,,,,,,
,,289,2,《སྣར་》,mབདག,,,,,,
,,290,3,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,291,4,《པེ་》《སྣར་》,mལྷའི་རིས་རྣམས་ནི་འཕེལ་བར་འགྱུར་རོ།།,,,,,,
,,292,5,《པེ་》《སྣར་》,pཔ།,,,,,,
,,293,6,《པེ་》《སྣར་》,mབ,,,,,,
,106,294,1,《པེ་》《སྣར་》,ལྷ།,,,,,,
,,295,2,《པེ་》《སྣར་》,mཚེ།,,,,,,
,,296,3,《པེ་》《སྣར་》,གིས།,,,,,,
,,297,4,《སྣར་》,ཤེས།,,,,,,
,,298,5,《པེ་》《སྣར་》,pབ།,,,,,,
,107,299,1,《པེ་》《སྣར་》,སྟེན།,,,,,,
,,300,2,《པེ་》《སྣར་》,བྲང་།,,,,,,
,,301,3,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,302,4,《པེ་》《སྣར་》,འགྲོགས་ཤེས།,,,,,,
,,303,5,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,304,6,《པེ་》《སྣར་》,mལ།,,,,,,
,,305,7,《པེ་》《སྣར་》,pཔར།,,,,,,
,,306,8,《པེ་》《སྣར་》,mལ།,,,,,,
,108,307,1,《པེ་》《སྣར་》,སྒྱུ་མའི།,,,,,,
,,308,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,309,3,《པེ་》《སྣར་》,བུ་ཡིན་ནོ།,,,,,,
,109,310,1,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,311,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,312,3,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,313,4,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,314,5,《པེ་》《སྣར་》,འདི།,,,,,,
,110,315,1,《པེ་》《སྣར་》,mབཞིན།,,,,,,
,111,316,1,《པེ་》《སྣར་》,རྟོགས་ཏེ།,,,,,,
,112,317,1,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,318,2,《སྣར་》,pབ།,,,,,,
,,319,3,《པེ་》《སྣར་》,དེ།,,,,,,
,,320,4,《པེ་》,ལྟ་བུར།;《སྣར་》,mལྟ་བུ།,,,,,
,113,321,1,《སྣར་》,བསྒོམ།,,,,,,
,,322,2,《སྣར་》,བུར།,,,,,,
,114,323,1,《སྣར་》,གིས།,,,,,,
,115,324,1,《པེ་》《སྣར་》,བར།,,,,,,
,116,325,1,《སྣར་》,གིས།,,,,,,
,118,326,1,《པེ་》《སྣར་》,pཀྱི་ཤེས་རབ།,,,,,,
,,327,2,《པེ་》《སྣར་》,བྱས་ཏེ།,,,,,,
,,328,3,《པེ་》《སྣར་》,བཟླའོ།,,,,,,
,,329,4,《པེ་》《སྣར་》,mཉེ་བར་གནས་པ་དེའི་དོན་དུ་ཉན་ཐོས་དང་། རང་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་ཤེས་རབ།,,,,,,
,,330,6,《པེ་》《སྣར་》,བཟླའོ།,,,,,,
,,331,7,《སྣར་》,བུ་ལ།,,,,,,
,119,332,1,《པེ་》《སྣར་》,བཟླའོ།,,,,,,
,,333,2,《པེ་》《སྣར་》,pནི།,,,,,,
,,334,3,《པེ་》《སྣར་》,བཟླ།,,,,,,
,120,335,1,《པེ་》《སྣར་》,བཟླ།,,,,,,
,,336,2,《སྣར་》,བུ།,,,,,,
,,337,3,《པེ་》《སྣར་》,སྤྱད་དེ།,,,,,,
,,338,4,《པེ་》《སྣར་》,བཟླའོ།,,,,,,
,121,339,1,《པེ་》《སྣར་》《ཅོ་》,ཀྱི།,,,,,,
,,340,2,《པེ་》《སྣར་》,pནི།,,,,,,
,,341,3,《པེ་》《སྣར་》,ལ།,,,,,,
,,342,4,《པེ་》《སྣར་》,mདེ,,,,,,
,122,343,1,《སྣར་》,བཞག,,,,,,
,,344,2,《སྣར་》,mབ།,,,,,,
