མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས། ,པར་མ།,མཆན།,
,,191,3,《པེ་》《སྣར་》《ཅོ་》,རྣམ་པ།,
,,192,4,《པེ་》《སྣར་》,mདེ་ལྟར།,
,,193,5,《པེ་》《སྣར་》,mན།,
,782,194,1,《པེ་》《སྣར་》,mཔ།,
,,195,2,《པེ་》《སྣར་》,ཤེས།,
,,196,3,《པེ་》《སྣར་》,པའོ།,
,,197,4,《སྣར་》,ཤེས།,
,,198,5,《སྣར་》,པས།,
,,199,6,《པེ་》《སྣར་》,mདེ།,
,,200,7,《པེ་》《སྣར་》,ཀྱི།,
,783,201,1,《པེ་》《སྣར་》,mཉིད།,
,,202,2,《པེ་》《སྣར་》,mཉིད།,
,,203,3,《པེ་》《སྣར་》,གྱིས།,
,,204,4,《པེ་》《སྣར་》,mཔ་ཉིད།,
,,205,5,《པེ་》《སྣར་》,གྱི།,
,,206,6,《པེ་》《སྣར་》,པར།,
,,207,7,《པེ་》,ཉིད་དུ།,《སྣར་》,ཉིད།
,,208,8,《པེ་》《སྣར་》,mའགྱུར།,
,,209,9,《པེ་》《སྣར་》,སྨྲ།,
,784,210,1,《པེ་》《སྣར་》,མཚན།,
,,211,2,《པེ་》《སྣར་》,ནི།,
,,212,3,《པེ་》《སྣར་》,ལ།,
,785,213,1,《པེ་》《སྣར་》,mཉིད།,
,,214,2,《པེ་》《སྣར་》,mདེ།,
,,215,3,《པེ་》《སྣར་》,mཉིད།,
,,216,4,《པེ་》《སྣར་》,mཀྱིས།,
,,217,5,《པེ་》《སྣར་》,བརྟེན།,
,,218,6,《པེ་》《སྣར་》,mམ།,
,,219,7,《སྣར་》,གི།,
,786,220,1,《པེ་》《སྣར་》,mཡིད་མི་བདེ་བ་དང་།,
,,221,2,《པེ་》《སྣར་》,mམ།,
,,222,3,《པེ་》《སྣར་》,mཉིད།,
,,223,4,《པེ་》,pདེའི་ཕྱིར་དང་བས།,
,,224,5,《པེ་》《སྣར་》,པ།,
,,225,6,《པེ་》《སྣར་》,པར།,
,,226,7,《པེ་》《སྣར་》,mརྣམ་པར་རྟོག་པ་འབྱུང་བས། དེའི་ཕྱིར།,
,,227,8,《པེ་》《སྣར་》,mཀྱི།,
,,228,9,《པེ་》《སྣར་》,གི།,
,787,229,1,《པེ་》《སྣར་》,mན།,
,,230,2,《པེ་》《སྣར་》,བསྟན།,
,,231,3,《སྣར་》,བསྟེན།,
,,232,4,《པེ་》《སྣར་》,mདུ།,
,,233,5,《པེ་》《སྣར་》,གི།,
,,234,6,《པེ་》《སྣར་》,pཡུལ། འཕགས་པའི་ཡེ་ཤེས་ཀྱི།,
,788,235,1,《པེ་》《སྣར་》,mཤེ།,
,,236,2,《པེ་》《སྣར་》,ཐོབ།,
,,237,3,《པེ་》《སྣར་》,ཡིན་ལ།,
,,238,4,《པེ་》《སྣར་》,mཡང་།,
,,239,5,《པེ་》《སྣར་》,རང་གི།,
,789,240,1,《པེ་》《སྣར་》,mའདི་ནི་ཐོགས་པ་མེད་པའོ།།,
,,241,2,《པེ་》《སྣར་》,ཀྱང་།,
,,242,3,《པེ་》《སྣར་》,གིས།,
,,243,4,《སྣར་》,ཀྱིས།,
,,244,5,《པེ་》《སྣར་》,mགཟུགས་འདི་ནི་གཟུགས་འཛིན་པའོ།།,
,790,245,1,《པེ་》《སྣར་》,pཆོས་ཐམས་ཅད།,
,,246,2,《པེ་》《སྣར་》,པ།,
,,247,3,《པེ་》《སྣར་》,pཔ།,
,,248,4,《པེ་》《སྣར་》,mདག,
,,249,5,《པེ་》《སྣར་》,mདག,
,,250,6,《པེ་》《སྣར་》,ལ།,
,791,251,1,《པེ་》《སྣར་》,mགང་ཡིན་པ།,
,,252,2,《པེ་》《སྣར་》,ལྔས།,
,,253,3,《སྣར་》,བྱ་བའི།,
,792,254,1,《པེ་》《སྣར་》,mལས།,
,,255,2,《པེ་》《སྣར་》,གསལ།,
,,256,3,《པེ་》《སྣར་》,གསལ།,
,,257,4,《པེ་》,གིས།,
,793,258,1,《པེ་》《སྣར་》,བརྡ།,
,,259,2,《པེ་》《སྣར་》,འདི་ཡང་ཅི་ཡིན། འདི་ཡང་ཇི་ལྟ་བུ་ཡིན།,
,,260,3,《པེ་》,mགང་།,
,,261,4,《པེ་》《སྣར་》,mཔར།,
,794,262,1,《པེ་》《སྣར་》,བརྟག,
,,263,2,《པེ་》《སྣར་》,པ་ནི།,
,,264,3,《པེ་》《སྣར་》,ན།,
,,265,4,《པེ་》《སྣར་》,pམིང་།,
,,266,5,《པེ་》《སྣར་》,mགི།,
,,267,6,《པེ་》《སྣར་》,གཟུགས་ཀྱི།,
,,268,7,《པེ་》《སྣར་》,mབར་གྱི།,
,,269,8,《པེ་》《སྣར་》,mགྱི་བར།,
,,270,9,《པེ་》《སྣར་》,mཡང་།,
,795,271,1,《པེ་》《སྣར་》,པས།,
,,272,2,《པེ་》《སྣར་》,mབར་གྱི།,
,,273,3,《སྣར་》,རིག,
,,274,4,《པེ་》《སྣར་》,mཔ།,
,796,275,1,《པེ་》《སྣར་》,གཅིག,
,,276,2,《པེ་》《སྣར་》,དང་།,
,,277,3,《སྣར་》,རྟོགས།,
,,278,4,《པེ་》《སྣར་》,pདག་ཡིད་ལ་བྱེད་པ།,
,,279,5,《པེ་》《སྣར་》,mསེམས།,
,,280,6,《པེ་》《སྣར་》,mལ།,
,,281,7,《པེ་》《སྣར་》,སྟེ།,
,797,282,1,《པེ་》《སྣར་》,པ།,
,,283,2,《པེ་》《སྣར་》,གིས།,
,,284,3,《སྣར་》,རྟེན།,
,,285,4,《པེ་》《སྣར་》,mགང་།,
,798,286,1,《པེ་》《སྣར་》,གིས།,
,,287,2,《སྣར་》,mངོ་བོ་ཉིད།,
,,288,3,《པེ་》《སྣར་》,mདུ་ཞིག་ཐོབ་པར་བྱ་བ་དག་ཡིན་ཞེ་ན། སྨས་པ། གཅིག་གོ།།,
,,289,4,《སྣར་》,mཔོ།,
,,290,5,《པེ་》《སྣར་》,བསྟན།,
,,291,6,《པེ་》,གིས།,
,,292,7,《སྣར་》,རྟེན།,
,799,293,1,《པེ་》《སྣར་》,mའདི།,
,,294,2,《སྣར་》,རྟེན།,
,,295,3,《པེ་》《སྣར་》,mནི་མ།,
,,296,4,《པེ་》《སྣར་》,mསྤྱོད་ཡུལ་ནི།,
,800,297,1,《པེ་》《སྣར་》,དུ།,
,,298,2,《སྣར་》,གིས།,
,,299,3,《སྣར་》,རྣམས།,
,,300,4,《པེ་》,བླང་།,
,,301,5,《པེ་》,བླང་།,
,,302,6,《པེ་》《སྣར་》,ལས་ཏེ།,
,,303,7,《པེ་》《སྣར་》,mམཚན།,
,801,304,1,《པེ་》《སྣར་》,རྟེན།,
,,305,2,《པེ་》《སྣར་》,བཙལ།,
,802,306,1,《པེ་》《སྣར་》,mཔར།,
,,307,2,《པེ་》《སྣར་》,mཔར།,
,,308,3,《པེ་》《སྣར་》,mདག,
,,309,4,《པེ་》《སྣར་》,པ།,
,803,310,1,《པེ་》《སྣར་》,སྐྱེས།,
,,311,2,《པེ་》《སྣར་》,སྐྱེད།,
,,312,3,《པེ་》《སྣར་》,ཡི་ནི།,
,,313,4,《པེ་》《སྣར་》,mདུ།,
,,314,5,《པེ་》《སྣར་》,པ།,
,,315,6,《པེ་》《སྣར་》,pབ།,
,,316,7,《པེ་》《སྣར་》,སྤོང་བར།,
,,317,8,《པེ་》《སྣར་》,pབ།,
,,318,9,《པེ་》《སྣར་》,mདུ།,
,,319,10,《པེ་》《སྣར་》,པའི།,
,804,320,1,《པེ་》《སྣར་》,mནི།,
,,321,2,《པེ་》,གཞི།,《སྣར་》,ཞི།
,,322,3,《པེ་》《སྣར་》,མ་ཐོབ་པ།,
,,323,4,《པེ་》《སྣར་》,pམ།,
,,324,5,《སྣར་》,mཔ།,
,,325,6,《པེ་》《སྣར་》,mབ།,
,805,326,1,《པེ་》《སྣར་》,ཀྱི།,
,,327,2,《པེ་》《སྣར་》,mདང་།,
,806,328,1,《སྣར་》,འཇིག,
,,329,2,《པེ་》《སྣར་》,གནས།,
,,330,3,《པེ་》《སྣར་》,བསང་བ།,
,,331,4,《པེ་》《སྣར་》,གཅིག་སྡུད།,
,807,332,1,《པེ་》《སྣར་》,mདག,
,,333,2,《པེ་》,བཏགས།,《སྣར་》,བཏག
,,334,3,《པེ་》《སྣར་》,mསྨྲས་པ།,
,808,335,1,《པེ་》《སྣར་》,mརྣམས།,
,,336,2,《པེ་》《སྣར་》,mནི།,
,,337,3,《པེ་》《སྣར་》,mནི།,
,,338,4,《པེ་》《སྣར་》,མེད་པར་འགྱུར་ཏེ་ཡང་དག་པར་རྟོག,
,,339,5,《པེ་》《སྣར་》,mལ།,
,,340,6,《པེ་》《སྣར་》,mནི།,
,,341,7,《སྣར་》,ནི།,
,,342,8,《པེ་》《སྣར་》,mཡིན།,
,809,343,1,《པེ་》《སྣར་》,mཀྱི།,
,810,344,1,《པེ་》《སྣར་》,པ།,
,,345,2,《པེ་》《སྣར་》,འགྱུར།,
,,346,3,《པེ་》《སྣར་》,ན།,
,811,347,1,《པེ་》《སྣར་》,pམི།,
,,348,2,《པེ་》《སྣར་》,mསྤང་བར་བྱ་བ་དང་།,
,812,349,1,《པེ་》《སྣར་》,mརྣམས།,
,813,350,1,《པེ་》《སྣར་》,mལྟ་འདི།,
,,351,2,《པེ་》《སྣར་》,mཀྱིས།,
,,352,3,《སྣར་》,གིས།,
,814,353,1,《པེ་》《སྣར་》,འདའ་བས་བཟློག,
,,354,2,《སྣར་》,པ།,
,,355,3,《པེ་》《སྣར་》,pམི།,
,,356,4,《པེ་》《སྣར་》,བའི།,
,815,357,1,《པེ་》《སྣར་》,པར་འགྱུར་བ།,
,,358,2,《པེ་》《སྣར་》,བསྒྲུབ།,
,,359,3,《པེ་》《སྣར་》,བསྒྲུབ་པ།,
,,360,4,《སྣར་》,mལས།,
,816,361,1,《པེ་》《སྣར་》,mརྗེས་སུ།,
,,362,2,《པེ་》《སྣར་》,mཀུན་ཏུ།,
,817,363,1,《པེ་》《སྣར་》,mརྣམས།,
,,364,2,《པེ་》《སྣར་》,mབ།,
,,365,3,《པེ་》《སྣར་》,པོའི།,
,,366,4,《པེ་》《སྣར་》,mདང་།,
,,367,5,《སྣར་》,གཏོགས།,
,,368,6,《པེ་》《སྣར་》,བརྟགས།,
,,369,7,《པེ་》《སྣར་》,ལྟར།,
,,370,8,《པེ་》《སྣར་》,mདང་།,
,818,371,1,《སྣར་》,བཟང་།,
,,372,2,《པེ་》《སྣར་》,ན།,
,,373,3,《སྣར་》,དེ།,
,819,374,1,《སྣར་》,དེ་མ།,
,,375,2,《སྣར་》,གྱུར།,
,,376,3,《པེ་》《སྣར་》,mལྷ།,
,,377,4,《པེ་》《སྣར་》,mཡང་།,
,,378,5,《པེ་》《སྣར་》,mམ།,
,,379,6,《པེ་》,ལ་བསམས།,《སྣར་》,བ་ལ་བསམས།
,,380,7,《པེ་》《སྣར་》,བའོ།།,
,820,381,1,《སྣར་》,པ།,
,,382,2,《པེ་》《སྣར་》,བསལ།,
,,383,3,《པེ་》《སྣར་》,པར།,
,,384,4,《པེ་》《སྣར་》,mཔ།,
,,385,5,《པེ་》《སྣར་》,pནི།,
,,386,6,《པེ་》《སྣར་》,pཏེ།,
,821,387,1,《པེ་》《སྣར་》,པ།,
,,388,2,《པེ་》《སྣར་》,རྟོག,
,,389,3,《པེ་》《སྣར་》,pའགགས་པ་དང་།,
,,390,4,《པེ་》《སྣར་》,mཡང་།,
,822,391,1,《པེ་》《སྣར་》,mཡང་།,
,,392,2,《པེ་》《སྣར་》,mབྱང་ཆུབ་སེམས་དཔའ་…..གང་ཡིན་པའོ།།,
,,393,3,《པེ་》《སྣར་》,དཔའི།,
,,394,4,《པེ་》《སྣར་》,mཔ།,
,,395,5,《པེ་》《སྣར་》,བྱིན།,
,,396,6,《པེ་》《སྣར་》,བོས་མ་གོས།,
,,397,7,《པེ་》《སྣར་》,སློངས།,
