མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,150,7,《པེ་》《སྣར་》,བཟུང་།,,
,,151,8,《པེ་》《སྣར་》,ཀྱིས།,,
,,152,9,《པེ་》,བལྟའོ།,,
,71,153,1,《སྣར་》,འབྱུང་།,,
,,154,2,《པེ་》《སྣར་》,ལེགས།,,
,,155,3,《པེ་》,མུཀྟ།,,
,,156,4,《པེ་》《སྣར་》,སྐམས།,,
,,157,5,《པེ་》《སྣར་》,མུཀྟ།,,
,,158,6,《པེ་》《སྣར་》,གཟེགས།,,
,,159,7,《པེ་》《སྣར་》,སྐམས།,,
,72,160,1,《པེ་》《སྣར་》,རག,,
,,161,2,《པེ་》《སྣར་》,ནུམ།,《ཅོ་》,ནོམ།,
,,162,3,《པེ་》《སྣར་》,དཀྲུ།,,
,,163,4,《པེ་》,རག,,
,,164,5,《པེ་》,ནུམ།,,
,,165,6,《པེ་》《སྣར་》,འགྱེས།,,
,,166,7,《པེ་》,པར་འབྱུང་།,《སྣར་》,པར་བྱུང་།,
,,167,8,《པེ་》《སྣར་》,mདང་།,,
,,168,9,《པེ་》《སྣར་》,ཀྱི།,,
,,169,10,《པེ་》《སྣར་》,mབར་བྱ།,,
,,170,11,《པེ་》《སྣར་》,སྒྲུབ།,,
,73,171,1,《པེ་》《སྣར་》,སྒྲུབ།,,
,,172,2,《པེ་》《སྣར་》,སྒྲུབ།,,
,,173,3,《པེ་》《སྣར་》,ཞིན།,,
,,174,4,《སྣར་》,གྲགས།,,
,,175,5,《པེ་》《སྣར་》,གཟུང་ཞིག །དེས་རློམས།,,
,,176,6,《སྣར་》,འགྱུར་ཏེ། ལྷ།,,
,,177,7,《པེ་》《སྣར་》,ལྟ།,,
,,178,8,《པེ་》《སྣར་》,ལྟའོ།,,
,,179,9,《པེ་》《སྣར་》,གཞོག་སློངས་།,,
,,180,10,《པེ་》《སྣར་》,mབ།,,
,,181,11,《པེ་》《སྣར་》,ཅིའི།,,
,74,182,1,《པེ་》《སྣར་》,བླང་།,,
,,183,2,《པེ་》《སྣར་》,mམ།,,
,,184,3,《སྣར་》,ནོད།,,
,75,185,1,《པེ་》《སྣར་》,ཅུང་ཟད་ཅུང་།,,
,,186,2,《པེ་》《སྣར་》,mསྲོག,,
,,187,3,《སྣར་》《ཅོ་》,བསྒོམ།,,
,,188,4,《པེ་》《སྣར་》,mདགེ་བའི།,,
,,189,5,《པེ་》,སྒོམ།,,
,,190,6,《པེ་》《སྣར་》,དེ།,,
,,191,7,《པེ་》《སྣར་》,mཀྱིས།,,
,,192,8,《པེ་》《སྣར་》,དེ།,,
,,193,9,《པེ་》《སྣར་》,mརྣམས་ཀྱི།,,
,76,194,1,《པེ་》《སྣར་》,སྒྲིབས།,,
,,195,2,《པེ་》《སྣར་》,གྱུར་པ།,,
,,196,3,《པེ་》《སྣར་》,སྟེ།,,
,,197,4,《པེ་》《སྣར་》,mདོར།,,
,77,198,1,《སྣར་》,མཁས།,,
