མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,954,4,《པེ་》《སྣར་》,pདུས་མིན།
,,955,5,《པེ་》《སྣར་》,mལས།
,,956,6,《པེ་》《སྣར་》,pཅན།
,,957,7,《པེ་》《སྣར་》,mལ།
,157,958,1,《པེ་》《སྣར་》,ཞི་བའོ།
,158,959,1,《པེ་》《སྣར་》,སྤོང་བ།
,159,960,1,《པེ་》《སྣར་》,སློབས་ཏེ།
,,961,2,《པེ་》《སྣར་》,འདིར།
,,962,3,《པེ་》《སྣར་》,mདང་།
,,963,4,《པེ་》《སྣར་》,mརྒྱུ་ཡིན་པའི།
,,964,5,《པེ་》《སྣར་》,འཁྲུང་ངོ་།
,160,965,1,《པེ་》《སྣར་》,mན།
,,966,2,《པེ་》《སྣར་》,སྒོམ།
,,967,3,《པེ་》《སྣར་》,སྔར་རྟོགས་ནས།
,161,968,1,《པེ་》《སྣར་》,pཐམས་ཅད།
,,969,2,《པེ་》《སྣར་》,pཉིད།
,,970,3,《པེ་》《སྣར་》,འཕེལ་བའི།
,,971,4,《པེ་》《སྣར་》,pདོ།
,,972,5,《པེ་》《སྣར་》,བསྒོམ།
,,973,6,《པེ་》《སྣར་》,ལ།
,,974,7,《པེ་》《སྣར་》,འཕེན་པ།
,162,975,1,《པེ་》《སྣར་》,གྱི།
,,976,2,《པེ་》《སྣར་》,mདུ།
,,977,3,《པེ་》《སྣར་》,སྒོམ།
,,978,4,《པེ་》,གྱིས།
,,979,5,《པེ་》《སྣར་》,pལ།
,,980,6,《པེ་》《སྣར་》,བའི།
,,981,7,《པེ་》《སྣར་》,ལས་རྟོགས།
,,982,8,《པེ་》《སྣར་》,བརྟེན།
,,983,9,《པེ་》《སྣར་》,pན།
,,984,10,《སྣར་》,འགྱུར་བ།
,163,985,1,《པེ་》,སྤངས་པར།
,,986,2,《སྣར་》,སྟེ།
,,987,3,《སྣར་》,mངེ་།
,,988,4,《པེ་》《སྣར་》,མིན།
,,989,5,《པེ་》《སྣར་》,སྤང་བའི།
,,990,6,《པེ་》《སྣར་》,mལ།
,164,991,1,《པེ་》《སྣར་》,བ།
,,992,2,《པེ་》《སྣར་》,mབུ།
,,993,3,《པེ་》《སྣར་》,གསུངས་ཏེ།
,,994,4,《པེ་》《སྣར་》,ན།
,,995,5,《པེ་》《སྣར་》,mཕྱིར།
,,996,6,《པེ་》《སྣར་》,mའདིར།
,,997,7,《པེ་》《སྣར་》,རྗེས།
,165,998,1,《པེ་》,mཔ་དམིགས།
,,999,2,《པེ་》《སྣར་》,ལ།
,,1000,3,《པེ་》《སྣར་》,རྟེན།
,,1001,4,《པེ་》《སྣར་》,pགཉིས།
,166,1002,1,《པེ་》《སྣར་》,འགོད།
,,1003,2,《པེ་》《སྣར་》,གཞི།
,,1004,3,《པེ་》《སྣར་》,འཐུན།
,,1005,4,《པེ་》《སྣར་》,བཞུགས།
,,1006,5,《པེ་》《སྣར་》,བལྟོས།
,,1007,6,《པེ་》《སྣར་》,པ།
,167,1008,1,《པེ་》《སྣར་》,གྱིས།
,,1009,2,《པེ་》《སྣར་》,ནི།
,,1010,3,《པེ་》《སྣར་》,རྟོག
,,1011,4,《པེ་》《སྣར་》,བསྟན།
,168,1012,1,《པེ་》《སྣར་》,mཏེ།
,,1013,2,《པེ་》《སྣར་》,pཏུ།
,,1014,3,《པེ་》《སྣར་》,པའི།
,,1015,4,《སྣར་》,དྲན།
,,1016,5,《པེ་》《སྣར་》,ཇོ།
,,1017,6,《པེ་》《སྣར་》,པར།
,,1018,7,《པེ་》《སྣར་》,pཕྱིར།
,169,1019,1,《པེ་》《སྣར་》,pགཅིག་ཏུ།
,,1020,2,《པེ་》《སྣར་》,pཔ།
,,1021,3,《པེ་》《སྣར་》,བརྟེན།
,,1022,4,《པེ་》《སྣར་》,གཅིག
,,1023,5,《པེ་》《སྣར་》,བྱུང་བ།
,,1024,6,《པེ་》《སྣར་》,mདུ།
,,1025,7,《པེ་》《སྣར་》,བསྲེག
,,1026,8,《པེ་》《སྣར་》,pཅན།
,,1027,9,《པེ་》《སྣར་》,pམ།
,,1028,10,《པེ་》《སྣར་》,pརྫོགས་པར།
,,1029,11,《པེ་》《སྣར་》,བདག་གི་ཞེས།
,170,1030,1,《པེ་》《སྣར་》,གིས།
,,1031,2,《པེ་》《སྣར་》,pརེ་བ་མེད་པའི།
,,1032,3,《པེ་》《སྣར་》,pཔ།
,,1033,4,《པེ་》《སྣར་》,གཞན་དག་ནི་དེ།
,,1034,5,《པེ་》《སྣར་》,དབྱུང་བ་ལ།
,,1035,6,《པེ་》《སྣར་》,mརྩ།
,171,1036,1,《པེ་》《སྣར་》,mགྱི།
,,1037,2,《པེ་》《སྣར་》,ཀྱི།
,,1038,3,《པེ་》《སྣར་》,སྐྱེད།
,,1039,4,《པེ་》《སྣར་》,བསྒོམས་པ་མངོན།
,172,1040,1,《པེ་》《སྣར་》,བསྐྱེད།
,,1041,2,《པེ་》《སྣར་》,དཔའ།
,,1042,3,《པེ་》,pརོ།
,,1043,4,《པེ་》《སྣར་》,ཅི།
,,1044,5,《པེ་》《སྣར་》,ཅི།
,,1045,6,《པེ་》《སྣར་》,བསྐྱེས།
,,1046,7,《པེ་》《སྣར་》,བླག
,,1047,8,《པེ་》《སྣར་》,གིས།
,173,1048,1,《སྣར་》,བསྟོན།
,,1049,2,《པེ་》《སྣར་》,འཚོན།
,,1050,3,《པེ་》《སྣར་》,mགང་གི་ཚེ་གནས་པ་ན།
,,1051,4,《པེ་》《སྣར་》,པར།
,,1052,5,《པེ་》《སྣར་》,ནི།
,,1053,6,《པེ་》《སྣར་》,pཅིང་།
,,1054,7,《པེ་》《སྣར་》,བསག
,,1055,8,《པེ་》《སྣར་》,བསྐྱེད།
,174,1056,1,《པེ་》《སྣར་》,གི།
,,1057,2,《པེ་》《སྣར་》,གནོད་པ།
,,1058,3,《པེ་》《སྣར་》,དཔྱོད།
,,1059,4,《པེ་》《སྣར་》,འཛངས།
,,1060,5,《པེ་》《སྣར་》,pདུ།
,,1061,6,《པེ་》《སྣར་》,བརྟག
,,1062,7,《པེ་》《སྣར་》,བལྟོས།
,,1063,8,《པེ་》《སྣར་》,ཀྱིས།
,,1064,9,《པེ་》《སྣར་》,mབཟུང་བའི་ཕྱིར་བདག་གི་ལུས་ནི་ཡོངས་སུ།
,,1065,10,《པེ་》《སྣར་》,pལ།
,175,1066,1,《པེ་》《སྣར་》,mལ་རབ།
,,1067,2,《པེ་》《སྣར་》,མཉམ།
,,1068,3,《པེ་》《སྣར་》,mབྱང་ཆུབ།
,,1069,4,《པེ་》《སྣར་》,སྐུད།
,,1070,5,《པེ་》《སྣར་》《ཅོ་》,མཐོར།
,,1071,6,《པེ་》《སྣར་》,བསྔོ།
,,1072,7,《པེ་》《སྣར་》,mཔ།
,,1073,8,《སྣར་》,དོ།
,176,1074,1,《པེ་》《སྣར་》,པར།
,,1075,2,《པེ་》《སྣར་》,mའཇིག་རྟེན།
,,1076,3,《པེ་》《སྣར་》,ལ།
,,1077,4,《པེ་》《སྣར་》,ཤེས།
,,1078,5,《པེ་》《སྣར་》,རྩ།
,177,1079,1,《པེ་》《སྣར་》,ངུ་བའི།
,,1080,2,《པེ་》《སྣར་》,pདེ།
,,1081,3,《པེ་》《སྣར་》,mཡང་།
,,1082,4,《པེ་》《སྣར་》,བསྔོ།
,,1083,5,《པེ་》《སྣར་》,ཏེ།
,,1084,6,《པེ་》《སྣར་》,བསྔོ།
,,1085,7,《པེ་》《སྣར་》,ཅིང་།
,,1086,8,《པེ་》《སྣར་》,བས།
,,1087,9,《པེ་》《སྣར་》,བསྔོ།
,178,1088,1,《པེ་》《སྣར་》,mཔ།
,,1089,2,《པེ་》《སྣར་》,mགི།,
,,1090,3,《པེ་》《སྣར་》,ནས།,
,,1091,4,《པེ་》《སྣར་》,pམ།,
,179,1092,1,《པེ་》,བསྐྱེད།,
,,1093,2,《སྣར་》,པ་འགྱུར་བས།,
,,1094,3,《པེ་》《སྣར་》,པ།,
,,1095,4,《སྣར་》,pསུ།,
,,1096,5,《པེ་》《སྣར་》,པས།,
,180,1097,1,《པེ་》《སྣར་》,mདེ་ཉིད་ཀྱི་ཕྱིར།,
,,1098,2,《པེ་》《སྣར་》,སྐྱེད།,
,,1099,3,《པེ་》《སྣར་》,སྟོང་།,
,181,1100,1,《པེ་》《སྣར་》,སྟོང་།,
,,1101,2,《པེ་》《སྣར་》,ཆོས།,
,,1102,3,《པེ་》《སྣར་》,mདང་།,
,,1103,4,《པེ་》,mཏེ།,《སྣར་》《ཅོ་》,བ།
,,1104,5,《པེ་》《སྣར་》,པར།,
,182,1105,1,《པེ་》《སྣར་》,སྟེ།,
,,1106,2,《པེ་》《སྣར་》,mཕྱིར།,
,,1107,3,《པེ་》《སྣར་》,པ།,
,,1108,4,《པེ་》《སྣར་》,བློ།,
,,1109,5,《པེ་》《སྣར་》,གྱུར་པ།,
,183,1110,1,《པེ་》《སྣར་》,pརང་།,
,,1111,2,《པེ་》,བརྟག་པ་བཟུང་།,《སྣར་》,བརྟག་པ་གཟུང་།
,,1112,3,《པེ་》《སྣར་》,རང་།,
,,1113,4,《པེ་》《སྣར་》,བསྔོ།,
,,1114,5,《སྣར་》《ཅོ་》,རིང་།,
,,1115,6,《པེ་》《སྣར་》,བསྔོ།,
,,1116,7,《པེ་》《སྣར་》,དཔས།,
,184,1117,1,《པེ་》《སྣར་》,སྦྱོང་།,
,,1118,2,《པེ་》《སྣར་》,mརྩ།,
,,1119,3,《སྣར་》,བྱའི།,
,,1120,4,《པེ་》《སྣར་》,དཔས།,
,,1121,5,《པེ་》《སྣར་》,རྒྱལ་བ།
,,1122,6,《པེ་》《སྣར་》,དཔའི།
,185,1123,1,《པེ་》《སྣར་》,མའི།
,,1124,2,《པེ་》《སྣར་》,pགོ།
,,1125,3,《པེ་》《སྣར་》,ཀྱིས།
,,1126,4,《པེ་》《སྣར་》,རྙེས།
,,1127,5,《པེ་》《སྣར་》,སྤྱང་།
,,1128,6,《པེ་》《སྣར་》,རིག
,186,1129,1,《པེ་》《སྣར་》,mགྱི་ས་གཞི།
,,1130,2,《པེ་》《སྣར་》,གྱིས།
,,1131,3,《པེ་》《སྣར་》,mཔས།
,,1132,4,《པེ་》《སྣར་》,ལ།
,187,1133,1,《པེ་》《སྣར་》,བ་ལ།
,,1134,2,《པེ་》,pསུ།
,,1135,3,《པེ་》《སྣར་》,འདི།
,,1136,4,《པེ་》《སྣར་》,pརིམ་པའི།
,,1137,5,《པེ་》《སྣར་》,བསྒོམས།
,,1138,6,《པེ་》《སྣར་》,mའདི་ལ།
,,1139,7,《པེ་》《སྣར་》,བསྲང་སྟེ།
,,1140,8,《པེ་》《སྣར་》,བསྟད།
,188,1141,1,《པེ་》《སྣར་》,mཀྱི།
,,1142,2,《པེ་》《སྣར་》,pཀྱི།
,,1143,3,《པེ་》《སྣར་》,བརྩི།
,,1144,4,《པེ་》《སྣར་》,པ།
,,1145,5,《པེ་》《སྣར་》,སྤྱོད།
,,1146,6,《པེ་》《སྣར་》,mའཛིན་པའི་སེམས་ཀྱིས་ངེས་པར།
,,1147,7,《པེ་》《སྣར་》,ཀྱིས།
,,1148,8,《པེ་》《སྣར་》,འདོད།
,189,1149,1,《པེ་》《སྣར་》,mལ།
,,1150,2,《པེ་》《སྣར་》,བརྟེན།
,,1151,3,《པེ་》《སྣར་》,pཀྱི།
,,1152,4,《པེ་》《སྣར་》,mཔ།
,,1153,5,《པེ་》《སྣར་》,བརྩོམ།
,,1154,6,《པེ་》《སྣར་》,mཀྱི་སྟོབས།
,,1155,7,《པེ་》《སྣར་》,སྤྱངས་པར།
,,1156,8,《པེ་》《སྣར་》,དོ།
,,1157,9,《པེ་》《སྣར་》,པའི།
,,1158,10,《པེ་》《སྣར་》,mལ།
,190,1159,1,《པེ་》《སྣར་》,རིགས།
,,1160,2,《པེ་》《སྣར་》,ཚིགས།
,,1161,3,《པེ་》《སྣར་》,གཅིག
,,1162,4,《པེ་》《སྣར་》,བརྩིས་ཏེ་ཕྱེ་བས།
,,1163,5,《པེ་》《སྣར་》,ཤནྟི།
,,1164,6,《པེ་》《སྣར་》,mབའོ།
,,1165,7,《པེ་》《སྣར་》,pབློ་ངན་ཚོང་པ་ནོར་བུ་འཆིང་བུ་ལ། །རིན་ཆེན་རིན་ཐང་མེད་སྙམ་འཆང་བ་ལྟར། །དམ་པ་བརྒྱུད་པའི་གདམས་ངག་དང་བྲལ་བ། །ངན་རྟོག་རྒྱུད་ལ་རྒྱལ་ཡུམ་དོན་ཡིན་པར། །ལོག་རྟོག་བསལ་ཕྱིར་ས་བདག་སྲས་ཀྱི་མཆོག །གཞོན་ནུ་རབ་གཤེགས་ཐོས་པའི་ཤེས་རབ་བྱང་། །དེ་དོན་གཏན་ཕབ་སེམས་པའི་ཤེས་རབ་ཆུབ། །བསྒོམ་པའི་རྒྱུན་བསྟེན་ཚུལ་ཁྲིམས་གཏོང་བའི་འོད། །རིན་ཆེན་དང་བཅས་རྗེ་བཙུན་བཀས་བསྐུལ་ནས། །བཞིན་གྱི་སྐྱོན་ཡོན་གསལ་བྱེད་མེ་ལོང་ལྟར། །སེང་གེ་བཟང་པོའི་མན་ངག་རྟོགས་སླ་བ། འབད་པས་བལ་ཡུལ་བགྲོད་ནས་བདག་གིས་བསྒྱུར། །གལ་ཏེ་ཁ་ཅིག་འདི་ལའང་ཕྲག་དོག་གིས་སྤོང་ན། །གཞན་ལ་གནོད་མེད་བདག་ཉིད་ཁོ་ན་ཕུང་བྱེད་ཡིན། །ཇི་ལྟར་རུས་སྐམ་དུང་བ་ཁྱི་རྒན་གྱིས་འཆོས་པས། །རྐན་ཕུག་རང་ཁྲག་འཇིབ་ཅིང་རུས་པའི་རོ་སྙམ་སེམས། །རང་རྟགས་ངན་རྟོག་གཞུང་ལ་ཆགས་པའང་དེ་བཞིན་ནོ། །དུས་གསུམ་ཀུན་ཏུ་མི་འགྱུར་ནམ་མཁའ་དང་མཚུངས་པ། །ཆོས་ཉིད་སྐྱོན་མེད་ཕ་རོལ་ཕྱིན་པ་འདི་ཉིད་ལགས། །དེ་ཐོས་དེ་ལ་མ་དད་ལོག་བལྟས་བདག་ཏུ་འཛིན། །ན་སོ་ཚོད་དང་ལྡན་ཡང་བྱིས་པར་འདྲེན་པས་གསུངས།། །།འདིས་ཀྱང་བསྟན་པ་རིན་པོ་ཆེན་རྒྱས་པར་བྱེད་ནུས་པར་གྱུར་ཅིག མངྒལཾ།།  །།
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
