མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,125,3,《པེ་》《སྣར་》,ཤཱ།,,,,,,
,,126,4,《པེ་》《སྣར་》,སྐམས།,,,,,,
,453,127,1,《པེ་》《སྣར་》,བྱིན།,,,,,,
,,128,2,《པེ་》,ལས།,,,,,,
,,129,3,《པེ་》《སྣར་》,གཅིག,,,,,,
,,130,4,《པེ་》《སྣར་》,རྩྭའི།,,,,,,
,,131,5,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,132,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,,133,7,《པེ་》《སྣར་》,པ།,,,,,,
,454,134,1,《པེ་》《སྣར་》,བས།,,,,,,
,,135,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,136,3,《པེ་》《སྣར་》,འབེབས།,,,,,,
,455,137,1,《པེ་》《སྣར་》,དཔའི།,,,,,,
,,138,2,《པེ་》《སྣར་》,དཔའི།,,,,,,
,,139,3,《སྣར་》,བསྒྱུར།,,,,,,
,,140,4,《པེ་》《སྣར་》,mལ།,,,,,,
,,141,5,《སྣར་》,དཔའི།,,,,,,
,,142,6,《པེ་》《སྣར་》,pནི།,,,,,,
,,143,7,《པེ་》《སྣར་》,སྐྱེས།,,,,,,
,456,144,1,《པེ་》《སྣར་》,བརྩོལ།,,,,,,
,,145,2,《ཅོ་》,གཞོག་པར།,,,,,,
,,146,3,《ཅོ་》,གཞོག་པར།,,,,,,
,,147,4,《པེ་》《སྣར་》《ཅོ་》,པོའོ།།,,,,,,
,457,148,1,《པེ་》《སྣར་》,mདུ།,,,,,,
,,149,2,《པེ་》《སྣར་》,གཟུང་བའི།,,,,,,
,,150,3,《པེ་》《སྣར་》,བ།,,,,,,
,458,151,1,《པེ་》《སྣར་》,mདབུགས།,,,,,,
,,152,2,《པེ་》《སྣར་》,pརོ།།,,,,,,
,,153,3,《པེ་》《སྣར་》,པས་བཅིངས་པས།,,,,,,
,,154,4,《པེ་》《སྣར་》,འདས་པའི།,,,,,,
,,155,5,《པེ་》《སྣར་》,mདེ།,,,,,,
,,156,6,《པེ་》《སྣར་》,pརྡུལ་གྱི།,,,,,,
,459,157,1,《པེ་》《སྣར་》,པས།,,,,,,
,,158,2,《པེ་》《སྣར་》《ཅོ་》,གཅིག,,,,,,
,,159,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,160,4,《པེ་》《སྣར་》,mརྡུལ་ཕྲ་རབ་ཀྱི།,,,,,,
,,161,5,《པེ་》《སྣར་》,གཅིག,,,,,,
,,162,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,163,7,《པེ་》《སྣར་》,འབྲེང་།,,,,,,
,,164,8,《པེ་》《སྣར་》,འབྲེང་།,,,,,,
,,165,9,《པེ་》《སྣར་》,mཕྱིར་འོང་བ་དང་།,,,,,,
,,166,10,《ཅོ་》,pསྟེ།,,,,,,
,,167,11,《པེ་》《སྣར་》,mཉན་ཐོས་ཀྱི།,,,,,,
,,168,12,《པེ་》《སྣར་》,པར།,,,,,,
,,169,13,《པེ་》《སྣར་》,pགྱི་ཁམས།,,,,,,
,460,170,1,《པེ་》《སྣར་》,དོ།།,,,,,,
,,171,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,172,3,《པེ་》《སྣར་》,ལ།,,,,,,
,,173,4,《པེ་》《སྣར་》,mབོ།,,,,,,
,,174,5,《པེ་》《སྣར་》,ཤོལ།,,,,,,
,,175,6,《པེ་》《སྣར་》,སེམས་ཅན་སེམས་ཅན།,,,,,,
,,176,7,《པེ་》《སྣར་》,དགལ།,,,,,,
,,177,8,《པེ་》《སྣར་》,གིས།,,,,,,
,,178,9,《པེ་》《སྣར་》,ཉམས།,,,,,,
,,179,10,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,461,180,1,《པེ་》《སྣར་》,mགཞན།,,,,,,
,,181,2,《པེ་》《སྣར་》,མཐོངས་པ་དེ།,,,,,,
,,182,3,《པེ་》《སྣར་》,པ་བསྐྱེད།,,,,,,
,,183,4,《པེ་》《སྣར་》,གི།,,,,,,
,,184,5,《པེ་》《སྣར་》《ཅོ་》,བས།,,,,,,
,,185,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,186,7,《པེ་》《སྣར་》,པའི།,,,,,,
,,187,8,《པེ་》《སྣར་》,རྒྱ་བ།,,,,,,
,,188,9,《པེ་》《སྣར་》,རྨས།,,,,,,
,,189,10,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,190,11,《པེ་》《སྣར་》,རྨས།,,,,,,
,,191,12,《པེ་》《སྣར་》,དཔའ།,,,,,,
,462,192,1,《པེ་》《སྣར་》,བཟོད།,,,,,,
,,193,2,《པེ་》《སྣར་》,པ།,,,,,,
,,194,3,《པེ་》《སྣར་》,པར།,,,,,,
,,195,4,《པེ་》《སྣར་》,mཀྱི།,,,,,,
,,196,5,《པེ་》《སྣར་》,བརྟག,,,,,,
,,197,6,《པེ་》《སྣར་》,mདེ་དག་གི།,,,,,,
,,198,7,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,463,199,1,《པེ་》《སྣར་》,པར།,,,,,,
,,200,2,《པེ་》《སྣར་》,པར་བསྐྱེད།,,,,,,
,,201,3,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,202,4,《པེ་》,གི།,,,,,,
,,203,5,《པེ་》,པ་བས་སྟོན་པ།;《སྣར་》,བས་སྟོན་པ།,,,,,
,,204,6,《པེ་》《སྣར་》,ཞིག་ལ་མི་བརྟེན།,,,,,,
,,205,7,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,206,8,《པེ་》《སྣར་》,དང་། དད་པ།,,,,,,
,,207,9,《པེ་》《སྣར་》,mརང་།,,,,,,
,,208,10,《པེ་》《སྣར་》,གཞན།,,,,,,
,,209,11,《པེ་》《སྣར་》,ལ།,,,,,,
,464,210,1,《པེ་》《སྣར་》,mཆེས།,,,,,,
,,211,2,《པེ་》《སྣར་》,པར།,,,,,,
,,212,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,213,4,《པེ་》《སྣར་》,mཀྱི།,,,,,,
,,214,5,《པེ་》《སྣར་》,mདུ།,,,,,,
,,215,6,《པེ་》《སྣར་》,པར།,,,,,,
,,216,7,《པེ་》《སྣར་》,pགང་ལ་ལ་ཞིག་ཆེས་གྲངས་མེད་པར་བསྐྱེད་དོ།།,,,,,,
,,217,8,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,465,218,1,《པེ་》《སྣར་》,pལྔ།,,,,,,
,466,219,1,《པེ་》《སྣར་》,mཡང་བརྗོད་དུ་མེད་པའི།,,,,,,
,,220,2,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,221,3,《པེ་》《སྣར་》,mདང་།,,,,,,
,,222,4,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,223,5,《པེ་》《སྣར་》,mལ།,,,,,,
,,224,6,《པེ་》《སྣར་》,mལས།,,,,,,
,,225,7,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,226,8,《པེ་》《སྣར་》,ཅིང་།,,,,,,
,,227,9,《པེ་》《སྣར་》,mགང་།,,,,,,
,,228,10,《པེ་》《སྣར་》,mདུ།,,,,,,
,,229,11,《པེ་》《སྣར་》,པ།,,,,,,
,467,230,1,《པེ་》《སྣར་》,བུར།,,,,,,
,,231,2,《པེ་》《སྣར་》,ཐོག,,,,,,
,,232,3,《པེ་》《སྣར་》,mགིས།,,,,,,
,,233,4,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,234,5,《པེ་》《སྣར་》,འདས།,,,,,,
,,235,6,《པེ་》《སྣར་》,ཐོག་སྟེ།,,,,,,
,,236,7,《པེ་》《སྣར་》,mམི།,,,,,,
,,237,8,《པེ་》《སྣར་》,རྟེན།,,,,,,
,468,238,1,《པེ་》《སྣར་》,དེས།,,,,,,
,,239,2,《པེ་》,གྱིས།,,,,,,
,,240,3,《པེ་》《སྣར་》,mའཇིག་རྟེན་གྱི།,,,,,,
,,241,4,《པེ་》《སྣར་》,mབ།,,,,,,
,,242,5,《པེ་》《སྣར་》,བ།,,,,,,
,,243,6,《པེ་》《སྣར་》,mབ།,,,,,,
,,244,7,《པེ་》《སྣར་》,གྱི།,,,,,,
,469,245,1,《པེ་》《སྣར་》,པར།,,,,,,
,,246,2,《པེ་》《སྣར་》,mསྩོགས།,,,,,,
,,247,3,《པེ་》,pའདི་ལ་རི་མོ།,,,,,,
,,248,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,249,5,《པེ་》《སྣར་》,ཤཱ།,,,,,,
,,250,6,《པེ་》《སྣར་》,ཤཱ།,,,,,,
,,251,7,《པེ་》《སྣར་》,དེ།,,,,,,
,,252,8,《པེ་》《སྣར་》,བྱུང་།,,,,,,
,,253,9,《པེ་》《སྣར་》,བྱ་བ།,,,,,,
,470,254,1,《པེ་》《སྣར་》,ལ།;《ཅོ་》,ལ་མི།,,,,,
,,255,2,《པེ་》《སྣར་》,དེ།,,,,,,
,,256,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,257,4,《པེ་》,mའདོད་པ།,,,,,,
,471,258,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,259,2,《ཅོ་》,mལ།,,,,,,
,472,260,1,《པེ་》《སྣར་》,བརྟན།,,,,,,
,,261,2,《པེ་》《སྣར་》,འདོད་པ།,,,,,,
,,262,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
