མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
,,792,6,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,793,7,《པེ་》《སྣར་》,གིས་ཆས་བསྟན།,,,,,,
,,794,8,《པེ་》《སྣར་》,ནས།,,,,,,
,914,795,1,《པེ་》《སྣར་》,mཞེས།,,,,,,
,,796,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,,797,3,《པེ་》《སྣར་》,mནོར་བུ།,,,,,,
,,798,4,《པེ་》《སྣར་》,mནོར་བུ།,,,,,,
,915,799,1,《པེ་》《སྣར་》,རྟོག,,,,,,
,,800,2,《པེ་》《སྣར་》,མ།,,,,,,
,,801,3,《པེ་》《སྣར་》,mནི།,,,,,,
,916,802,1,《པེ་》《སྣར་》,སྟོན།,,,,,,
,,803,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,804,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,805,4,《པེ་》《སྣར་》,pམི།,,,,,,
,,806,5,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,807,6,《པེ་》《སྣར་》,པར།,,,,,,
,,808,7,《པེ་》《སྣར་》,རྒྱུད།,,,,,,
,,809,8,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,810,9,《པེ་》《སྣར་》,དཔེ།,,,,,,
,917,811,1,《པེ་》《སྣར་》,པར།,,,,,,
,,812,2,《པེ་》《སྣར་》,དགེ་བའི།,,,,,,
,,813,3,《པེ་》,mདུ།,,,,,,
,,814,4,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,815,5,《པེ་》《སྣར་》,mདགེ་བའི།,,,,,,
,,816,6,《པེ་》《སྣར་》,mགཟུགས་ཅན།,,,,,,
,,817,7,《པེ་》,mཔ།,,,,,,
,,818,8,《པེ་》《སྣར་》,བསྐྲུན།,,,,,,
,918,819,1,《པེ་》《སྣར་》,mཐ།,,,,,,
,,820,2,《པེ་》《སྣར་》,མདོའི།,,,,,,
,,821,3,《པེ་》《སྣར་》,mཞེས།,,,,,,
,,822,4,《པེ་》《སྣར་》,mཞེས་བྱའོ།,,,,,,
,919,823,1,《ཅོ་》,དེ་ལ།,,,,,,
,,824,2,《པེ་》《སྣར་》,mདུ།,,,,,,
,,825,3,《པེ་》《སྣར་》,mཞེས་བཤད་དོ།,,,,,,
,,826,5,《པེ་》《སྣར་》,ལས།,,,,,,
,,827,5,《པེ་》《སྣར་》,དོ།།,,,,,,
,,828,6,《པེ་》《སྣར་》,mནི།,,,,,,
,920,829,1,《པེ་》《སྣར་》,སྔ་སྟེ།,,,,,,
,,830,2,《པེ་》《སྣར་》,གིས།,,,,,,
,,831,3,《པེ་》《སྣར་》,ཀྱིས་མཐའ།,,,,,,
,,832,4,《ཅོ་》,པ་ལས་པ།,,,,,,
,921,833,1,《པེ་》《སྣར་》,བྱས་པ་ལས། རྒྱུད།,,,,,,
,,834,2,《པེ་》《སྣར་》,སྒྲུན།,,,,,,
,,835,3,《པེ་》《སྣར་》,སྒྲུན།,,,,,,
,922,836,1,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,837,2,《པེ་》,mཔ།,,,,,,
,,838,3,《པེ་》《སྣར་》,mདུ།,,,,,,
,923,839,1,《པེ་》《སྣར་》,mཀྱིས་སེམས་ཅན་རྣམས།,,,,,,
,,840,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,841,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,842,4,《པེ་》《སྣར་》,mགཅིག་ནས།,,,,,,
,,843,5,《པེ་》《སྣར་》,mརིག་པར།,,,,,,
,,844,6,《པེ་》《སྣར་》,mའདི།,,,,,,
,,845,7,《པེ་》《སྣར་》,mཡིན།,,,,,,
,,846,8,《སྣར་》,པར།,,,,,,
,,847,9,《པེ་》《སྣར་》,mཆོས་ལ།,,,,,,
,924,848,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,849,2,《པེ་》《སྣར་》,pནི།,,,,,,
,925,850,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,851,2,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,,852,3,《པེ་》《སྣར་》,mལྔ།,,,,,,
,,853,4,《པེ་》《སྣར་》《ཅོ་》,གི།,,,,,,
,,854,5,《པེ་》《སྣར་》,ལ།,,,,,,
,,855,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,856,7,《པེ་》《སྣར་》,ཀོའུ་ཌི།,,,,,,
,926,857,1,《པེ་》《སྣར་》,ལགས།,,,,,,
,,858,2,《པེ་》《སྣར་》,mནི།,,,,,,
,,859,3,《པེ་》《སྣར་》,mགི་དབང་།,,,,,,
,927,860,1,《པེ་》《སྣར་》,mམིག,,,,,,
,,861,2,《པེ་》《སྣར་》,རྣམས་ལ་ཞེས་བྱ་བ་ནི།,,,,,,
,,862,3,《པེ་》《སྣར་》,བྱས་པའི།,,,,,,
,928,863,1,《པེ་》《སྣར་》,pལ།,,,,,,
,,864,2,《པེ་》《སྣར་》,སྤོང་།,,,,,,
,,865,3,《པེ་》《སྣར་》,བ།,,,,,,
,,866,4,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,867,5,《པེ་》《སྣར་》,པ།,,,,,,
,929,868,1,《པེ་》《སྣར་》,mབར།,,,,,,
,,869,2,《པེ་》《སྣར་》,ལ།,,,,,,
,,870,3,《པེ་》《སྣར་》,ནོ།།,,,,,,
,,871,4,《པེ་》《སྣར་》,mནི།,,,,,,
,,872,5,《པེ་》《སྣར་》,པ།,,,,,,
,930,873,1,《པེ་》《སྣར་》,mརྣམ་པ།,,,,,,
,,874,2,《པེ་》《སྣར་》,mཆོས་ལ།,,,,,,
,,875,3,《པེ་》《སྣར་》,བའི།,,,,,,
,,876,4,《སྣར་》,པས།,,,,,,
,931,877,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,878,2,《པེ་》《སྣར་》,ཐོས་པར་འགྱུར།,,,,,,
,,879,3,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,932,880,1,《པེ་》,mམི།,,,,,,
,,881,2,《པེ་》《སྣར་》,mནི་གཟོད་མ་ནས།,,,,,,
,,882,3,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,883,4,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,884,5,《པེ་》《སྣར་》,mདུ།,,,,,,
,,885,6,《པེ་》《སྣར་》,ལས།,,,,,,
,933,886,1,《པེ་》《སྣར་》,།། །།,,,,,,
,,887,2,《པེ་》《སྣར་》,pབམ་པོ་སུམ་ཅུ་ལྔ་པ།,,,,,,
,,888,3,《པེ་》《སྣར་》,mབམ་པོ་སུམ་ཅུ་ལྔ་པ།,,,,,,
,934,889,1,《པེ་》《སྣར་》,གི།,,,,,,
,,890,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,891,3,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,892,4,《སྣར་》,ལས།,,,,,,
,935,893,1,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,,894,2,《པེ་》《སྣར་》,ན།,,,,,,
,936,895,1,《པེ་》《སྣར་》,ལས།,,,,,,
,,896,2,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,897,3,《པེ་》《སྣར་》,mདང་།,,,,,,
,937,898,1,《སྣར་》,ཕྱོགས།,,,,,,
,,899,2,《པེ་》《སྣར་》,ན།,,,,,,
,,900,3,《པེ་》《སྣར་》,འབྱེད་པའི།,,,,,,
,,901,4,《པེ་》《སྣར་》,རྟེན།,,,,,,
,938,902,1,《པེ་》《སྣར་》,དབང་།,,,,,,
,,903,2,《པེ་》《སྣར་》,mབ།,,,,,,
,,904,3,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,905,4,《པེ་》《སྣར་》,ལུས།,,,,,,
,939,906,1,《པེ་》《སྣར་》,pསོ།,,,,,,
,940,907,1,《པེ་》《སྣར་》《ཅོ་》,ཀྱི།,,,,,,
,,908,2,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,909,3,《ཅོ་》,པར།,,,,,,
,,910,3,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,911,5,《ཅོ་》,ཀྱི།,,,,,,
,,912,6,《པེ་》《སྣར་》,ལས།,,,,,,
,941,913,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,943,914,1,《པེ་》《སྣར་》,mམི།,,,,,,
,,915,2,《པེ་》《སྣར་》,པ།,,,,,,
,,916,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,944,917,1,《པེ་》《སྣར་》,mདོན།,,,,,,
,,918,2,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,919,3,《པེ་》《སྣར་》,བགྱི།,,,,,,
,,920,4,《པེ་》《སྣར་》,བོར།,,,,,,
,,921,5,《པེ་》《སྣར་》,གཉིས།,,,,,,
,,922,6,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,923,7,《པེ་》《སྣར་》,པ།,,,,,,
,,924,8,《པེ་》《སྣར་》,དོ།།,,,,,,
,945,925,1,《པེ་》《སྣར་》,བྱེ།,,,,,,
,,926,2,《པེ་》,pཔོ་དང་དངོས།,,,,,,
,,927,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,928,4,《ཅོ་》,པ།,,,,,,
,946,929,1,《པེ་》《སྣར་》,འདུས་བྱས།,,,,,,
,947,930,1,《པེ་》《སྣར་》,mལ།,,,,,,
,,931,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,932,3,《པེ་》《སྣར་》,པར་རིག,,,,,,
,948,933,1,《པེ་》《སྣར་》,བྱུང་།,,,,,,
,,934,2,《པེ་》《སྣར་》,རིགས།,,,,,,
,,935,3,《པེ་》《སྣར་》,ལ།,,,,,,
,,936,4,《པེ་》《སྣར་》,རྟོག,,,,,,
,,937,5,《པེ་》《སྣར་》,པ།,,,,,,
,,938,6,《པེ་》《སྣར་》,དོ།།,,,,,,
,949,939,1,《པེ་》《སྣར་》,ཆེར།,,,,,,
,950,940,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,941,2,《པེ་》《སྣར་》,པ།,,,,,,
,,942,3,《པེ་》,mཡང་།,,,,,,
,951,943,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,952,944,1,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,953,945,1,《པེ་》《སྣར་》,པ།,,,,,,
,,946,2,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,947,3,《པེ་》《སྣར་》,mདང།,,,,,,
,954,948,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,949,2,《པེ་》《སྣར་》,pསོ།,,,,,,
,955,950,1,《པེ་》《སྣར་》,mནི་སྔར་བཤད་པ་བཞིན།,,,,,,
,956,951,1,《པེ་》《སྣར་》,mསུ།,,,,,,
,,952,2,《པེ་》《སྣར་》,མཐའ།,,,,,,
,,953,3,《པེ་》《སྣར་》,mདེ།,,,,,,
,957,954,1,《པེ་》《སྣར་》,རྗོད།,,,,,,
,,955,2,《པེ་》《སྣར་》,mདང་།,,,,,,
,,956,3,《པེ་》《སྣར་》,pདེ།,,,,,,
,,957,4,《པེ་》《སྣར་》,mལེན་པ་དང་མི།,,,,,,
,958,958,1,《པེ་》《སྣར་》,བསྒྱུར་བ།,,,,,,
,,959,2,《པེ་》《སྣར་》,རྟོག,,,,,,
,,960,3,《པེ་》《སྣར་》,mཉིད་ཀྱི་དེ་བཞིན།,,,,,,
,,961,4,《པེ་》《སྣར་》,ལྟ།,,,,,,
,959,962,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,963,2,《པེ་》《སྣར་》,ཚིག,,,,,,
,960,964,1,《པེ་》《སྣར་》,སྩོལ།,,,,,,
,,965,2,《པེ་》,pབསྟན་དང་།;《སྣར་》,pབསྟན་པ་དང་།,,,,,
,,966,3,《པེ་》,mདུ།,,,,,,
,961,967,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,962,968,1,《པེ་》《སྣར་》,mཞེ།,,,,,,
,,969,2,《པེ་》《སྣར་》,mམ།,,,,,,
,963,970,1,《པེ་》《སྣར་》,བསམ།,,,,,,
,,971,2,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,964,972,1,《སྣར་》,བྱེད་པར།,,,,,,
,,973,2,《པེ་》《སྣར་》,རིགས་པས།,,,,,,
,965,974,1,《པེ་》《སྣར་》,mབཤད་པ།,,,,,,
,,975,2,《པེ་》《སྣར་》,mལ་ཡང་དག,,,,,,
,,976,3,《པེ་》《སྣར་》,སྒོ།,,,,,,
,966,977,1,《སྣར་》,བར།,,,,,,
,,978,2,《པེ་》《སྣར་》,mནི།,,,,,,
,,979,3,《པེ་》《སྣར་》,རྒྱུ།,,,,,,
,967,980,1,《པེ་》《སྣར་》,mབསྟན་བཅོས།,,,,,,
,,981,2,《པེ་》《སྣར་》,བླན།,,,,,,
,,982,3,《པེ་》《སྣར་》,འཇོག,,,,,,
,,983,4,《པེ་》《སྣར་》,དང་།,,,,,,
,,984,5,《པེ་》《སྣར་》,བླན།,,,,,,
,,985,6,《པེ་》《སྣར་》,བླན།,,,,,,
,,986,7,《པེ་》《སྣར་》,བརྗེད།,,,,,,
,,987,8,《པེ་》《སྣར་》,བླན།,,,,,,
,,988,9,《པེ་》《སྣར་》,འཁྲུགས།,,,,,,
,968,989,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,990,2,《སྣར་》,pན།,,,,,,
,,991,3,《པེ་》《སྣར་》,སྟན།,,,,,,
,969,992,1,《པེ་》《སྣར་》,དོ།།,,,,,,
,,993,2,《པེ་》《སྣར་》,mདེ།,,,,,,
,,994,3,《པེ་》《སྣར་》,pབར་དབྱེ།,,,,,,
,,995,4,《པེ་》《སྣར་》,པ།,,,,,,
,970,996,1,《ཅོ་》,ལྟ།,,,,,,
,971,997,1,《པེ་》《སྣར་》,སྦྱོངས་པའི།,,,,,,
,,998,2,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,972,999,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1000,2,《པེ་》《སྣར་》,རྟག,,,,,,
,973,1001,1,《པེ་》《སྣར་》,ན།,,,,,,
,,1002,2,《པེ་》《སྣར་》,mབྱ་བ།,,,,,,
,,1003,3,《པེ་》《སྣར་》,mནི།,,,,,,
,974,1004,1,《པེ་》《སྣར་》,mབྱེད་པ་ན་ཡིད་ལ།,,,,,,
,,1005,2,《པེ་》《སྣར་》,mཞེས་བྱ།,,,,,,
,975,1006,1,《པེ་》《སྣར་》,མདོ།,,,,,,
,,1007,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1008,3,《པེ་》《སྣར་》,mབ།,,,,,,
,,1009,4,《པེ་》《སྣར་》,ལམ།,,,,,,
,976,1010,1,《པེ་》《སྣར་》,མི་དད།,,,,,,
,,1011,2,《པེ་》《སྣར་》,ལམ།,,,,,,
,,1012,3,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,1013,4,《པེ་》《སྣར་》,བསམ།,,,,,,
,977,1014,1,《པེ་》《སྣར་》,བསམ།,,,,,,
,,1015,2,《པེ་》《སྣར་》,ཏེ།,,,,,,
,978,1016,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1017,2,《པེ་》《སྣར་》,སྔོས།,,,,,,
,,1018,3,《པེ་》《སྣར་》,mགྱི།,,,,,,
,979,1019,1,《པེ་》《སྣར་》,mརྣམ་པ།,,,,,,
,980,1020,1,《པེ་》《སྣར་》,mཞེས།,,,,,,
,,1021,2,《པེ་》《སྣར་》,ནི།,,,,,,
,,1022,3,《པེ་》《སྣར་》,mལགས་སམ་ཐ་དད་པ་ཞིག,,,,,,
,981,1023,1,《པེ་》《སྣར་》,གསལ།,,,,,,
,,1024,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,982,1025,1,《སྣར་》,པར།,,,,,,
,,1026,2,《པེ་》《སྣར་》,རིག,,,,,,
,,1027,3,《པེ་》《སྣར་》,འཛུགས་སོ།,,,,,,
,,1028,4,《པེ་》《སྣར་》,ས།,,,,,,
,,1029,5,《པེ་》《སྣར་》,mཀྱིས་སེམས་དེ་ཉིད།,,,,,,
,983,1030,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1031,2,《པེ་》《སྣར་》,སྟོན་ཏེ།,,,,,,
,,1032,3,《པེ་》,mགང་ཡང་།,,,,,,
,984,1033,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1034,2,《པེ་》《སྣར་》,mསེམས་དང་།,,,,,,
,,1035,3,《པེ་》《སྣར་》,རིགས།,,,,,,
,,1036,4,《པེ་》《སྣར་》,mགྱི།,,,,,,
,,1037,5,《པེ་》《སྣར་》,སྨྲ།,,,,,,
,985,1038,1,《པེ་》《སྣར་》,གི།,,,,,,
,,1039,2,《པེ་》《སྣར་》,འབྱེད་པ།,,,,,,
,,1040,3,《པེ་》《སྣར་》,ཉིད།,,,,,,
,,1041,4,《པེ་》《སྣར་》,གིས།,,,,,,
,,1042,5,《པེ་》《སྣར་》,གིས།,,,,,,
,,1043,6,《པེ་》《སྣར་》,མ།,,,,,,
,986,1044,1,《པེ་》《སྣར་》,འདུལ,,,,,,
,,1045,2,《པེ་》《སྣར་》,རིག,,,,,,
,,1046,3,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,1047,4,《པེ་》《སྣར་》,གཏུག,,,,,,
,,1048,5,《པེ་》《སྣར་》,mར།,,,,,,
,,1049,6,《པེ་》《སྣར་》,ན།,,,,,,
,,1050,7,《པེ་》《སྣར་》,རིག,,,,,,
,,1051,8,《པེ་》《སྣར་》,པ།,,,,,,
,,1052,9,《པེ་》《སྣར་》,དེའི།,,,,,,
,,1053,10,《པེ་》《སྣར་》,mདང་།,,,,,,
,987,1054,1,《པེ་》《སྣར་》,ན།,,,,,,
,988,1055,1,《པེ་》《སྣར་》,ན།,,,,,,
,,1056,2,《པེ་》《སྣར་》,ཀྱང་།,,,,,,
,,1057,3,《པེ་》《སྣར་》,གྱི་བརྙལ།,,,,,,
,,1058,4,《པེ་》《སྣར་》,མི།,,,,,,
,,1059,5,《པེ་》《སྣར་》,བ།,,,,,,
,,1060,6,《པེ་》《སྣར་》,mངོ་།,,,,,,
,,1061,7,《པེ་》《སྣར་》,mལ།,,,,,,
,,1062,8,《པེ་》《སྣར་》,mནི།,,,,,,
,989,1063,1,《པེ་》《སྣར་》,mཀྱིས།,,,,,,
,,1064,2,《པེ་》《སྣར་》,གཟུགས།,,,,,,
,,1065,3,《པེ་》《སྣར་》,mགཟུགས།,,,,,,
,,1066,4,《པེ་》《སྣར་》,དེ།,,,,,,
,,1067,5,《པེ་》《སྣར་》,mལྟར།,,,,,,
,990,1068,1,《པེ་》《སྣར་》,mདུ།,,,,,,
,,1069,2,《པེ་》《སྣར་》,mལྟ།,,,,,,
,,1070,3,《པེ་》,mནས།,,,,,,
,,1071,4,《པེ་》《སྣར་》,mཞེས།,,,,,,
,,1072,5,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1073,6,《པེ་》《སྣར་》,ཕྱི།,,,,,,
,,1074,7,《པེ་》《སྣར་》,དེ།,,,,,,
,991,1075,1,《པེ་》《སྣར་》,པ།,,,,,,
,,1076,2,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,1077,3,《པེ་》《སྣར་》,pདག,,,,,,
,,1078,4,《པེ་》《སྣར་》,mལ།,,,,,,
,,1079,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1080,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,992,1081,1,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,1082,2,《ཅོ་》,ཀྱི།,,,,,,
,,1083,3,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,1084,4,《པེ་》《སྣར་》,ན།,,,,,,
,993,1085,1,《པེ་》《སྣར་》,mགསོལ་བ་སྟེ། དེ་ལ་ཞུ་བ།,,,,,,
,,1086,2,《པེ་》《སྣར་》,mཅན།,,,,,,
,994,1087,1,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,1088,2,《པེ་》《སྣར་》,རྟོག,,,,,,
,,1089,3,《པེ་》《སྣར་》,སྩལ།,,,,,,
,995,1090,1,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,,1091,2,《པེ་》《སྣར་》《ཅོ་》,mདང་།,,,,,,
,,1092,3,《པེ་》《སྣར་》,mདང་།,,,,,,
,,1093,4,《པེ་》,ཀྱི།,,,,,,
,,1094,5,《པེ་》《སྣར་》,mལ།,,,,,,
,996,1095,1,《པེ་》《སྣར་》,བསམ།,,,,,,
,,1096,2,《པེ་》《སྣར་》,ན།,,,,,,
,997,1097,1,《པེ་》《སྣར་》,པ།,,,,,,
,,1098,2,《པེ་》《སྣར་》,དག,,,,,,
,,1099,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,998,1100,1,《པེ་》《སྣར་》,གང་།,,,,,,
,,1101,2,《པེ་》《སྣར་》,པའི།,,,,,,
,,1102,3,《པེ་》《སྣར་》,རྣམ།,,,,,,
,999,1103,1,《པེ་》《སྣར་》,གཉིས།,,,,,,
,,1104,2,《པེ་》《སྣར་》,pཔ།,,,,,,
,1001,1105,1,《པེ་》《སྣར་》,གདམ།,,,,,,
,,1106,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1107,3,《པེ་》《སྣར་》,mབྱེད་ཉེ་བར་རྟོག་པར།,,,,,,
,1002,1108,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,1003,1109,1,《སྣར་》,དེ།,,,,,,
,,1110,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1111,3,《པེ་》《སྣར་》,mདེ།,,,,,,
,1004,1112,1,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1113,2,《སྣར་》,དོན་ལའོ།,,,,,,
,1005,1114,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,1006,1115,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1116,2,《པེ་》,pརྣམ་པ།,,,,,,
,,1117,3,《པེ་》《སྣར་》,པའི།,,,,,,
,1007,1118,1,《པེ་》《སྣར་》,རྣམས།,,,,,,
,,1119,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1120,3,《སྣར་》,བརྟག་ཏུ།;《ཅོ་》,རབ།,,,,,
,1009,1121,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1122,2,《པེ་》《སྣར་》,དེ།,,,,,,
,,1123,3,《པེ་》《སྣར་》,གི།,,,,,,
,1010,1124,1,《པེ་》《སྣར་》,mཞེས་བཤད་དོ།,,,,,,
,,1125,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,,1126,3,《པེ་》《སྣར་》,mདོ།།,,,,,,
,,1127,4,《པེ་》《སྣར་》,གི།,,,,,,
,1011,1128,1,《པེ་》《སྣར་》,རུ།,,,,,,
,,1129,2,《པེ་》,mསྐྱེ།,,,,,,
,,1130,3,《པེ་》《སྣར་》,རུ།,,,,,,
,,1131,4,《པེ་》《སྣར་》,དོན།,,,,,,
,,1132,5,《པེ་》《སྣར་》,དགགས།,,,,,,
,,1133,6,《སྣར་》,མིན།,,,,,,
,1012,1134,1,《པེ་》《སྣར་》,mཔའི།,,,,,,
,,1135,2,《པེ་》《སྣར་》,མཐའི།,,,,,,
,,1136,3,《པེ་》《སྣར་》,བ་ལ།,,,,,,
,,1137,4,《སྣར་》,pམཐའ།,,,,,,
,,1138,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,1013,1139,1,《པེ་》《སྣར་》,པས།,,,,,,
,,1140,2,《སྣར་》,དེའི།,,,,,,
,,1141,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1142,4,《པེ་》《སྣར་》,pཀྱང་དོན་གྱི་བྱེ་བྲག་ཏུ་བཤད་པ་ལས།,,,,,,
,1014,1143,1,《པེ་》《སྣར་》,གིས།,,,,,,
,,1144,2,《སྣར་》,དེ།,,,,,,
,,1145,3,《པེ་》《སྣར་》,དམད།,,,,,,
,1015,1146,1,《པེ་》《སྣར་》,དམད།,,,,,,
,1016,1147,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,1017,1148,1,《པེ་》《སྣར་》,པ།,,,,,,
,,1149,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,,1150,3,《པེ་》《སྣར་》,པའི།,,,,,,
,,1151,4,《པེ་》《སྣར་》,mཐམས་ཅད་ཀྱི།,,,,,,
,1018,1152,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,1153,2,《པེ་》《སྣར་》,mལ།,,,,,,
,1019,1154,1,《པེ་》,mགཟུགས་ཅན་ནི།;《སྣར་》,གཟུགས་ཅན་ནམ།,,,,,
,,1155,2,《པེ་》《སྣར་》,དེ།,,,,,,
,1020,1156,1,《པེ་》《སྣར་》,ནི།,,,,,,
,,1157,2,《པེ་》《སྣར་》,ནི།,,,,,,
,,1158,3,《པེ་》《སྣར་》,pཔར།,,,,,,
,1021,1159,1,《པེ་》《སྣར་》,pཕྱིར།,,,,,,
,,1160,2,《པེ་》《སྣར་》,དོ།།,,,,,,
,,1161,3,《པེ་》《སྣར་》,པས།,,,,,,
,1022,1162,1,《པེ་》《སྣར་》,mབཞི་པོ།,,,,,,
,,1163,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,1023,1164,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1165,2,《སྣར་》,mཔ།,,,,,,
,1024,1166,1,《པེ་》《སྣར་》,དགུ་པའོ།,,,,,,
,,1167,2,《པེ་》《སྣར་》,རྗེད།,,,,,,
,,1168,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1169,4,《པེ་》《སྣར་》,pཅན།,,,,,,
,1025,1170,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,1026,1171,1,《པེ་》《སྣར་》,བླང་བའི།,,,,,,
,,1172,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1173,3,《པེ་》《སྣར་》,pཡིན།,,,,,,
,,1174,4,《པེ་》《སྣར་》,པའི་འོ།,,,,,,
,1027,1175,1,《སྣར་》,པ་དེ།,,,,,,
,,1176,2,《པེ་》《སྣར་》,ཀ།,,,,,,
,,1177,3,《པེ་》《སྣར་》,ཀ,,,,,,
,1028,1178,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,1179,2,《པེ་》《སྣར་》,ལས།,,,,,,
,,1180,3,《པེ་》《སྣར་》,བཅས།,,,,,,
,,1181,4,《སྣར་》,pརོ།།,,,,,,
,,1182,5,《པེ་》《སྣར་》,mཡས།,,,,,,
,,1183,6,《པེ་》《སྣར་》,པར་འབྱེད་པ།,,,,,,
,,1184,7,《པེ་》《སྣར་》,གི།,,,,,,
,1029,1185,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1186,2,《པེ་》《སྣར་》,བྱམས།,,,,,,
,,1187,3,《པེ་》《སྣར་》,pལས།,,,,,,
,1030,1188,1,《པེ་》《སྣར་》,གིས།,,,,,,
,,1189,2,《པེ་》《སྣར་》,mན།,,,,,,
,1031,1190,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1191,2,《པེ་》《སྣར་》,pཔས།,,,,,,
,1032,1192,1,《པེ་》《སྣར་》,mའདི་ནི་དང་པོ་མདོར་བསྟན་པ་སྟེ། ,,,,,,
,,1193,2,《པེ་》《སྣར་》,རྟུལ།,,,,,,
,,1194,3,《པེ་》《སྣར་》,གཟུང་།,,,,,,
